,tradeDate,Name,F1_Volume,F2_Volume,F3_Volume,F1MinusF2_Volume
17680,2017-07-07,CO,302323.0,101626.0,48652.0,36941.0
17681,2017-07-10,CO,268902.0,129978.0,75956.0,61012.0
17682,2017-07-11,CO,283386.0,133019.0,84330.0,52787.0
17683,2017-07-12,CO,333698.0,152241.0,73876.0,64018.0
17684,2017-07-13,CO,262631.0,143032.0,72361.0,59836.0
17685,2017-07-14,CO,295663.0,177041.0,93282.0,84859.0
17686,2017-07-17,CO,227420.0,149977.0,74976.0,62536.0
17687,2017-07-18,CO,251496.0,150833.0,81453.0,65593.0
17688,2017-07-19,CO,300371.0,178459.0,88473.0,81085.0
17689,2017-07-20,CO,315337.0,198410.0,86157.0,100392.0
17690,2017-07-21,CO,338354.0,229669.0,109692.0,98712.0
17691,2017-07-24,CO,287928.0,229067.0,95133.0,96897.0
17692,2017-07-25,CO,284288.0,252859.0,108663.0,82727.0
17693,2017-07-26,CO,258949.0,295738.0,121552.0,81476.0
17694,2017-07-27,CO,184427.0,308648.0,114043.0,91373.0
17695,2017-07-28,CO,159148.0,410846.0,172750.0,113185.0
17696,2017-07-31,CO,25540.0,376748.0,177635.0,22165.0
17697,2017-08-01,CO,392641.0,223969.0,229317.0,114739.0
17698,2017-08-02,CO,406415.0,249252.0,223909.0,135128.0
17699,2017-08-03,CO,402658.0,273921.0,232404.0,144198.0
17700,2017-08-04,CO,278784.0,153586.0,150458.0,76198.0
17701,2017-08-07,CO,260937.0,141049.0,153381.0,64201.0
17702,2017-08-08,CO,235160.0,98376.0,113506.0,49082.0
17703,2017-08-09,CO,265606.0,162645.0,169457.0,72787.0
17704,2017-08-10,CO,450278.0,285830.0,272186.0,142604.0
17705,2017-08-11,CO,245314.0,130261.0,144287.0,53668.0
17706,2017-08-14,CO,281573.0,153851.0,158315.0,73709.0
17707,2017-08-15,CO,334161.0,212322.0,197081.0,104550.0
17708,2017-08-16,CO,305551.0,204425.0,168303.0,99907.0
17709,2017-08-17,CO,334304.0,231594.0,223572.0,96942.0
17710,2017-08-18,CO,317440.0,186530.0,183835.0,71860.0
17711,2017-08-21,CO,271574.0,172771.0,157504.0,72341.0
17712,2017-08-22,CO,313918.0,221021.0,157395.0,102301.0
17713,2017-08-23,CO,287199.0,237015.0,195516.0,97766.0
17714,2017-08-24,CO,255763.0,252425.0,171712.0,94635.0
17715,2017-08-25,CO,218089.0,237598.0,164432.0,74630.0
17716,2017-08-28,CO,141582.0,207893.0,143274.0,50107.0
17717,2017-08-29,CO,139974.0,299417.0,197524.0,74001.0
17718,2017-08-30,CO,152585.0,437318.0,226853.0,94670.0
17719,2017-08-31,CO,33499.0,462166.0,295292.0,21358.0
17720,2017-09-01,CO,262197.0,188988.0,61536.0,71566.0
17721,2017-09-04,CO,121539.0,87648.0,33272.0,29769.0
17722,2017-09-05,CO,300776.0,210933.0,76813.0,75662.0
17723,2017-09-06,CO,322595.0,278900.0,122412.0,107716.0
17724,2017-09-07,CO,306718.0,259798.0,112001.0,98868.0
17725,2017-09-08,CO,307449.0,280010.0,126560.0,90097.0
17726,2017-09-11,CO,276434.0,218530.0,87657.0,84313.0
17727,2017-09-12,CO,279336.0,256354.0,112770.0,101739.0
17728,2017-09-13,CO,291472.0,292198.0,125565.0,117150.0
17729,2017-09-14,CO,327352.0,340291.0,150860.0,130544.0
17730,2017-09-15,CO,271070.0,279432.0,108337.0,119512.0
17731,2017-09-18,CO,278120.0,286385.0,115342.0,113483.0
17732,2017-09-19,CO,221760.0,247219.0,83648.0,79171.0
17733,2017-09-20,CO,295650.0,319991.0,118937.0,106800.0
17734,2017-09-21,CO,251616.0,324272.0,109945.0,119926.0
17735,2017-09-22,CO,208360.0,289046.0,106195.0,88787.0
17736,2017-09-25,CO,224939.0,373286.0,131396.0,86244.0
17737,2017-09-26,CO,214727.0,452774.0,172517.0,92443.0
17738,2017-09-27,CO,142870.0,405232.0,142141.0,92022.0
17739,2017-09-28,CO,117888.0,446370.0,122110.0,76591.0
17740,2017-09-29,CO,24020.0,343513.0,119008.0,21062.0
17741,2017-10-02,CO,352045.0,133099.0,64582.0,74172.0
17742,2017-10-03,CO,275423.0,123987.0,63366.0,69968.0
17743,2017-10-04,CO,330854.0,143947.0,61700.0,77031.0
17744,2017-10-05,CO,379302.0,194956.0,87181.0,104723.0
17745,2017-10-06,CO,395647.0,160079.0,71697.0,77985.0
17746,2017-10-09,CO,301152.0,152957.0,69283.0,86856.0
17747,2017-10-10,CO,290341.0,154333.0,79616.0,65934.0
17748,2017-10-11,CO,310139.0,196801.0,89839.0,89295.0
17749,2017-10-12,CO,339530.0,202072.0,106123.0,100350.0
17750,2017-10-13,CO,332597.0,179395.0,86365.0,86105.0
17751,2017-10-16,CO,341777.0,195062.0,86610.0,101307.0
17752,2017-10-17,CO,405217.0,258785.0,102631.0,143241.0
17753,2017-10-18,CO,329325.0,237261.0,96293.0,119731.0
17754,2017-10-19,CO,430668.0,302497.0,123366.0,173621.0
17755,2017-10-20,CO,369888.0,236609.0,104796.0,114097.0
17756,2017-10-23,CO,353071.0,298759.0,112047.0,145636.0
17757,2017-10-24,CO,334681.0,314674.0,135112.0,120507.0
17758,2017-10-25,CO,260548.0,258536.0,123790.0,75364.0
17759,2017-10-26,CO,232283.0,236037.0,100233.0,74518.0
17760,2017-10-27,CO,209886.0,332438.0,127449.0,92631.0
17761,2017-10-30,CO,168541.0,331677.0,103990.0,102888.0
17762,2017-10-31,CO,29115.0,311141.0,112742.0,24958.0
17763,2017-11-01,CO,337761.0,134851.0,95646.0,61103.0
17764,2017-11-02,CO,289300.0,128375.0,66538.0,72577.0
17765,2017-11-03,CO,272739.0,123393.0,74851.0,54824.0
17766,2017-11-06,CO,356994.0,166971.0,102230.0,82344.0
17767,2017-11-07,CO,389455.0,226396.0,132270.0,119728.0
17768,2017-11-08,CO,418072.0,236850.0,152673.0,123245.0
17769,2017-11-09,CO,319856.0,184383.0,106099.0,105909.0
17770,2017-11-10,CO,307965.0,190659.0,94749.0,120176.0
17771,2017-11-13,CO,335154.0,251290.0,163805.0,125639.0
17772,2017-11-14,CO,418939.0,264860.0,141062.0,140507.0
17773,2017-11-15,CO,279411.0,192378.0,112905.0,91305.0
17774,2017-11-16,CO,314062.0,214034.0,112881.0,108409.0
17775,2017-11-17,CO,356735.0,239756.0,104750.0,133974.0
17776,2017-11-20,CO,283479.0,173699.0,76149.0,95808.0
17777,2017-11-21,CO,338157.0,260460.0,121324.0,143633.0
17778,2017-11-22,CO,322870.0,247809.0,114587.0,127549.0
17779,2017-11-23,CO,113080.0,87730.0,26719.0,48863.0
17780,2017-11-24,CO,152696.0,150534.0,71281.0,55702.0
17781,2017-11-27,CO,249086.0,265922.0,133262.0,92274.0
17782,2017-11-28,CO,186934.0,300440.0,124654.0,106996.0
17783,2017-11-29,CO,178202.0,441956.0,164696.0,119528.0
17784,2017-11-30,CO,26207.0,416613.0,181831.0,21346.0
17785,2017-12-01,CO,308154.0,128798.0,60417.0,59760.0
17786,2017-12-04,CO,250521.0,133942.0,56315.0,66738.0
17787,2017-12-05,CO,219338.0,108402.0,43537.0,51448.0
17788,2017-12-06,CO,314261.0,167502.0,73691.0,89371.0
17789,2017-12-07,CO,238964.0,145905.0,59049.0,75528.0
17790,2017-12-08,CO,362429.0,211235.0,72486.0,133732.0
17791,2017-12-11,CO,488007.0,415478.0,202691.0,228685.0
17792,2017-12-12,CO,508993.0,386695.0,189300.0,206858.0
17793,2017-12-13,CO,354367.0,258138.0,97352.0,145589.0
17794,2017-12-14,CO,277672.0,194032.0,76412.0,96738.0
17795,2017-12-15,CO,212995.0,151530.0,62628.0,83904.0
17796,2017-12-18,CO,234617.0,192336.0,65972.0,96487.0
17797,2017-12-19,CO,213190.0,210345.0,74373.0,105518.0
17798,2017-12-20,CO,222727.0,204160.0,76086.0,87617.0
17799,2017-12-21,CO,155417.0,165044.0,74275.0,57419.0
17800,2017-12-22,CO,110419.0,130895.0,44235.0,45952.0
17801,2017-12-26,CO,74246.0,126506.0,31743.0,38094.0
17802,2017-12-27,CO,122431.0,228212.0,52328.0,84561.0
17803,2017-12-28,CO,35088.0,183704.0,52918.0,28533.0
17804,2017-12-29,CO,157948.0,56185.0,28802.0,28787.0
17805,2018-01-02,CO,211739.0,91765.0,51663.0,50006.0
17806,2018-01-03,CO,260862.0,134074.0,67007.0,73678.0
17807,2018-01-04,CO,246148.0,132396.0,64304.0,62547.0
17808,2018-01-05,CO,183452.0,100437.0,54544.0,45920.0
17809,2018-01-08,CO,210348.0,131209.0,61996.0,71772.0
17810,2018-01-09,CO,319922.0,166967.0,88504.0,94698.0
17811,2018-01-10,CO,290542.0,174752.0,82286.0,101214.0
17812,2018-01-11,CO,341936.0,204452.0,102276.0,107209.0
17813,2018-01-12,CO,302098.0,174507.0,71961.0,106203.0
17814,2018-01-15,CO,173464.0,99486.0,42588.0,63562.0
17815,2018-01-16,CO,322952.0,223924.0,110242.0,118144.0
17816,2018-01-17,CO,280419.0,182822.0,90448.0,88844.0
17817,2018-01-18,CO,270231.0,204245.0,80547.0,106332.0
17818,2018-01-19,CO,278360.0,164215.0,65572.0,81810.0
17819,2018-01-22,CO,250603.0,161595.0,54815.0,88475.0
17820,2018-01-23,CO,343734.0,297329.0,116062.0,159041.0
17821,2018-01-24,CO,308365.0,250177.0,93902.0,110650.0
17822,2018-01-25,CO,301926.0,277003.0,117179.0,115463.0
17823,2018-01-26,CO,227599.0,232715.0,84711.0,88112.0
17824,2018-01-29,CO,202236.0,353738.0,142860.0,114327.0
17825,2018-01-30,CO,135872.0,356664.0,142163.0,88518.0
17826,2018-01-31,CO,20433.0,290975.0,123445.0,17673.0
17827,2018-02-01,CO,336923.0,192438.0,145282.0,106852.0
17828,2018-02-02,CO,307134.0,160132.0,139568.0,74421.0
17829,2018-02-05,CO,335637.0,146127.0,134003.0,67562.0
17830,2018-02-06,CO,328847.0,161684.0,157884.0,77090.0
17831,2018-02-07,CO,567758.0,388911.0,244165.0,234248.0
17832,2018-02-08,CO,346318.0,183008.0,156401.0,92522.0
17833,2018-02-09,CO,399495.0,203639.0,166959.0,89968.0
17834,2018-02-12,CO,349667.0,203036.0,148928.0,110622.0
17835,2018-02-13,CO,367263.0,251801.0,182215.0,138460.0
17836,2018-02-14,CO,349099.0,213340.0,171186.0,95893.0
17837,2018-02-15,CO,292913.0,165650.0,133875.0,60323.0
17838,2018-02-16,CO,239577.0,137708.0,106382.0,63094.0
17839,2018-02-19,CO,125633.0,89540.0,55183.0,50400.0
17840,2018-02-20,CO,289165.0,207573.0,111361.0,124105.0
17841,2018-02-21,CO,245865.0,202207.0,121830.0,101451.0
17842,2018-02-22,CO,253001.0,202288.0,134973.0,78741.0
17843,2018-02-23,CO,201717.0,184365.0,114007.0,69617.0
17844,2018-02-26,CO,188304.0,269161.0,123048.0,108049.0
17845,2018-02-27,CO,106337.0,286282.0,124492.0,78663.0
17846,2018-02-28,CO,27394.0,356644.0,190670.0,24850.0
17847,2018-03-01,CO,340966.0,207369.0,80950.0,69350.0
17848,2018-03-02,CO,266382.0,166799.0,60986.0,65877.0
17849,2018-03-05,CO,261060.0,172368.0,72734.0,77319.0
17850,2018-03-06,CO,199793.0,143489.0,67631.0,47066.0
17851,2018-03-07,CO,332906.0,248587.0,96139.0,115382.0
17852,2018-03-08,CO,294786.0,250514.0,104169.0,103321.0
17853,2018-03-09,CO,286492.0,230870.0,103261.0,94304.0
17854,2018-03-12,CO,240034.0,199698.0,102454.0,82841.0
17855,2018-03-13,CO,320571.0,250348.0,95441.0,105247.0
17856,2018-03-14,CO,267591.0,206818.0,81984.0,84058.0
17857,2018-03-15,CO,208594.0,169144.0,66726.0,68044.0
17858,2018-03-16,CO,264214.0,246997.0,105793.0,98090.0
17859,2018-03-19,CO,272416.0,220342.0,70830.0,110150.0
17860,2018-03-20,CO,326466.0,277840.0,93114.0,122901.0
17861,2018-03-21,CO,401046.0,401317.0,157381.0,163264.0
17862,2018-03-22,CO,286629.0,329960.0,145011.0,113368.0
17863,2018-03-23,CO,283010.0,336585.0,122957.0,111870.0
17864,2018-03-26,CO,183689.0,267754.0,104584.0,73481.0
17865,2018-03-27,CO,131391.0,299889.0,112570.0,66962.0
17866,2018-03-28,CO,141890.0,380310.0,135336.0,99184.0
17867,2018-03-29,CO,25293.0,299617.0,110844.0,18861.0
17868,2018-04-02,CO,190053.0,72007.0,38515.0,31307.0
17869,2018-04-03,CO,232257.0,107083.0,59399.0,55535.0
17870,2018-04-04,CO,361479.0,149589.0,79995.0,76282.0
17871,2018-04-05,CO,270818.0,146302.0,75421.0,79811.0
17872,2018-04-06,CO,296092.0,149776.0,65966.0,81241.0
17873,2018-04-09,CO,257496.0,125142.0,63341.0,66353.0
17874,2018-04-10,CO,452335.0,277339.0,127211.0,164547.0
17875,2018-04-11,CO,495410.0,313398.0,139547.0,170572.0
17876,2018-04-12,CO,330212.0,192006.0,81889.0,100059.0
17877,2018-04-13,CO,328504.0,184848.0,95572.0,102570.0
17878,2018-04-16,CO,297437.0,170389.0,78806.0,88069.0
17879,2018-04-17,CO,315036.0,167134.0,90168.0,86088.0
17880,2018-04-18,CO,352649.0,207122.0,101380.0,99235.0
17881,2018-04-19,CO,393964.0,268902.0,140559.0,136945.0
17882,2018-04-20,CO,371895.0,278873.0,96218.0,166440.0
17883,2018-04-23,CO,317446.0,241580.0,97066.0,111455.0
17884,2018-04-24,CO,330603.0,295175.0,133750.0,119107.0
17885,2018-04-25,CO,275128.0,271357.0,109936.0,104940.0
17886,2018-04-26,CO,179479.0,296999.0,124738.0,92817.0
17887,2018-04-27,CO,156532.0,308157.0,96173.0,119911.0
17888,2018-04-30,CO,24760.0,403899.0,146875.0,21131.0
17889,2018-05-01,CO,360973.0,224013.0,137492.0,114280.0
17890,2018-05-02,CO,347055.0,173808.0,99689.0,90400.0
17891,2018-05-03,CO,382135.0,250561.0,131010.0,142308.0
17892,2018-05-04,CO,289860.0,149681.0,83641.0,81045.0
17893,2018-05-07,CO,230472.0,101818.0,62065.0,50953.0
17894,2018-05-08,CO,519797.0,268249.0,137637.0,135661.0
17895,2018-05-09,CO,364746.0,237165.0,140203.0,110661.0
17896,2018-05-10,CO,314193.0,208356.0,125640.0,95231.0
17897,2018-05-11,CO,261802.0,171660.0,95197.0,80715.0
17898,2018-05-14,CO,290126.0,168410.0,93470.0,83424.0
17899,2018-05-15,CO,390915.0,237456.0,134098.0,108904.0
17900,2018-05-16,CO,336573.0,283646.0,154445.0,117042.0
17901,2018-05-17,CO,330172.0,227161.0,124635.0,87979.0
17902,2018-05-18,CO,277277.0,229615.0,109335.0,88907.0
17903,2018-05-21,CO,245772.0,199148.0,94366.0,98955.0
17904,2018-05-22,CO,305307.0,266405.0,147402.0,103774.0
17905,2018-05-23,CO,292969.0,232239.0,118066.0,93165.0
17906,2018-05-24,CO,228579.0,220784.0,101112.0,73715.0
17907,2018-05-25,CO,275722.0,284118.0,133983.0,74843.0
17908,2018-05-28,CO,65102.0,100317.0,21623.0,24161.0
17909,2018-05-29,CO,114463.0,295903.0,141492.0,57081.0
17910,2018-05-30,CO,125329.0,435257.0,163682.0,93795.0
17911,2018-05-31,CO,21440.0,466495.0,190093.0,18897.0
17912,2018-06-01,CO,296571.0,167842.0,87656.0,67584.0
17913,2018-06-04,CO,324286.0,223685.0,110158.0,111280.0
17914,2018-06-05,CO,400846.0,262882.0,115041.0,120440.0
17915,2018-06-06,CO,365652.0,218526.0,114268.0,103015.0
17916,2018-06-07,CO,327984.0,201471.0,96414.0,99259.0
17917,2018-06-08,CO,251826.0,141700.0,59686.0,79584.0
17918,2018-06-11,CO,231283.0,144464.0,58488.0,77266.0
17919,2018-06-12,CO,260327.0,167043.0,66978.0,92036.0
17920,2018-06-13,CO,292469.0,173377.0,76556.0,91541.0
17921,2018-06-14,CO,279214.0,184446.0,73976.0,100393.0
17922,2018-06-15,CO,285802.0,185404.0,80216.0,74611.0
17923,2018-06-18,CO,316116.0,197440.0,77815.0,91719.0
17924,2018-06-19,CO,290589.0,215296.0,93704.0,108021.0
17925,2018-06-20,CO,368837.0,268380.0,108769.0,132028.0
17926,2018-06-21,CO,411809.0,342854.0,116575.0,172959.0
17927,2018-06-22,CO,377394.0,355462.0,130181.0,140453.0
17928,2018-06-25,CO,274377.0,305342.0,112272.0,111523.0
17929,2018-06-26,CO,289472.0,325471.0,120351.0,79913.0
17930,2018-06-27,CO,166193.0,390197.0,137586.0,82077.0
17931,2018-06-28,CO,144216.0,426008.0,163698.0,108652.0
17932,2018-06-29,CO,17120.0,414942.0,138091.0,14398.0
17933,2018-07-02,CO,265384.0,102998.0,46930.0,60973.0
17934,2018-07-03,CO,273456.0,108404.0,49419.0,57670.0
17935,2018-07-04,CO,97245.0,33511.0,11961.0,19192.0
17936,2018-07-05,CO,254024.0,105056.0,45488.0,59255.0
17937,2018-07-06,CO,315279.0,181246.0,98898.0,97365.0
17938,2018-07-09,CO,212186.0,101591.0,48317.0,54283.0
17939,2018-07-10,CO,261549.0,114210.0,74553.0,52867.0
17940,2018-07-11,CO,560842.0,270945.0,168906.0,135858.0
17941,2018-07-12,CO,416412.0,211453.0,134927.0,103181.0
17942,2018-07-13,CO,302426.0,167076.0,84779.0,82904.0
17943,2018-07-16,CO,330000.0,170081.0,89546.0,77682.0
17944,2018-07-17,CO,286435.0,164778.0,96549.0,78410.0
17945,2018-07-18,CO,287114.0,168598.0,104983.0,69135.0
17946,2018-07-19,CO,313811.0,213619.0,98613.0,107419.0
17947,2018-07-20,CO,231507.0,160071.0,89037.0,74647.0
17948,2018-07-23,CO,316980.0,274512.0,138335.0,143668.0
17949,2018-07-24,CO,215150.0,209130.0,109345.0,86818.0
17950,2018-07-25,CO,210868.0,197213.0,94043.0,68020.0
17951,2018-07-26,CO,183348.0,210326.0,89290.0,63459.0
17952,2018-07-27,CO,119340.0,203340.0,69711.0,65147.0
17953,2018-07-30,CO,81034.0,203108.0,53511.0,57588.0
17954,2018-07-31,CO,21877.0,288571.0,91840.0,19537.0
17955,2018-08-01,CO,284022.0,126156.0,123475.0,68088.0
17956,2018-08-02,CO,226453.0,107108.0,116758.0,54927.0
17957,2018-08-03,CO,175359.0,80649.0,72296.0,43115.0
17958,2018-08-06,CO,200582.0,85936.0,86316.0,46859.0
17959,2018-08-07,CO,228992.0,130390.0,135390.0,65950.0
17960,2018-08-08,CO,269509.0,119586.0,145528.0,53609.0
17961,2018-08-09,CO,197055.0,101719.0,104273.0,54548.0
17962,2018-08-10,CO,228741.0,106349.0,102591.0,53828.0
17963,2018-08-13,CO,220337.0,104641.0,103902.0,50934.0
17964,2018-08-14,CO,242747.0,110137.0,115966.0,52731.0
17965,2018-08-15,CO,298105.0,147626.0,127905.0,75333.0
17966,2018-08-16,CO,227201.0,143351.0,106708.0,81430.0
17967,2018-08-17,CO,217156.0,132198.0,129333.0,62009.0
17968,2018-08-20,CO,249098.0,166005.0,137391.0,82258.0
17969,2018-08-21,CO,201240.0,147689.0,124707.0,58411.0
17970,2018-08-22,CO,300689.0,215445.0,163680.0,108506.0
17971,2018-08-23,CO,199661.0,171750.0,123024.0,75163.0
17972,2018-08-24,CO,235091.0,213773.0,148107.0,78249.0
17973,2018-08-27,CO,101081.0,83002.0,55410.0,30981.0
17974,2018-08-28,CO,179659.0,221288.0,158694.0,72017.0
17975,2018-08-29,CO,130440.0,242175.0,134354.0,71745.0
17976,2018-08-30,CO,90218.0,260166.0,144744.0,68117.0
17977,2018-08-31,CO,25828.0,240820.0,125161.0,24772.0
17978,2018-09-03,CO,110912.0,61347.0,21064.0,27932.0
17979,2018-09-04,CO,320446.0,238343.0,83787.0,98744.0
17980,2018-09-05,CO,277124.0,208532.0,95409.0,92162.0
17981,2018-09-06,CO,274791.0,196239.0,79153.0,68988.0
17982,2018-09-07,CO,208999.0,133703.0,57165.0,50133.0
17983,2018-09-10,CO,244533.0,178472.0,63735.0,76001.0
17984,2018-09-11,CO,280309.0,204212.0,84240.0,72773.0
17985,2018-09-12,CO,315266.0,258562.0,108283.0,82851.0
17986,2018-09-13,CO,298144.0,230527.0,89904.0,91251.0
17987,2018-09-14,CO,261057.0,203642.0,72606.0,92357.0
17988,2018-09-17,CO,207609.0,149658.0,66500.0,53682.0
17989,2018-09-18,CO,259175.0,192553.0,70756.0,64976.0
17990,2018-09-19,CO,275872.0,236968.0,70307.0,117457.0
17991,2018-09-20,CO,300163.0,304599.0,102839.0,142249.0
17992,2018-09-21,CO,297574.0,294022.0,106906.0,111001.0
17993,2018-09-24,CO,243314.0,282713.0,107620.0,78320.0
17994,2018-09-25,CO,240400.0,338882.0,117621.0,99098.0
17995,2018-09-26,CO,130529.0,283100.0,78717.0,76509.0
17996,2018-09-27,CO,123998.0,339933.0,88773.0,96998.0
17997,2018-09-28,CO,19684.0,350243.0,120365.0,16326.0
17998,2018-10-01,CO,347526.0,126366.0,74938.0,59728.0
17999,2018-10-02,CO,268609.0,95431.0,57811.0,52020.0
18000,2018-10-03,CO,345222.0,110478.0,54073.0,54642.0
18001,2018-10-04,CO,361253.0,122212.0,54982.0,66752.0
18002,2018-10-05,CO,300619.0,126220.0,64502.0,62955.0
18003,2018-10-08,CO,290090.0,116458.0,62695.0,60530.0
18004,2018-10-09,CO,351396.0,159010.0,72129.0,86262.0
18005,2018-10-10,CO,319094.0,140212.0,73488.0,66859.0
18006,2018-10-11,CO,482510.0,210436.0,92223.0,108768.0
18007,2018-10-12,CO,373090.0,173266.0,91115.0,87084.0
18008,2018-10-15,CO,284648.0,141902.0,85239.0,61641.0
18009,2018-10-16,CO,329327.0,189701.0,90797.0,101620.0
18010,2018-10-17,CO,336595.0,173312.0,73350.0,86934.0
18011,2018-10-18,CO,359005.0,218662.0,117963.0,93391.0
18012,2018-10-19,CO,291069.0,180655.0,78950.0,93501.0
18013,2018-10-22,CO,269911.0,170190.0,65881.0,91655.0
18014,2018-10-23,CO,513715.0,362643.0,130168.0,172583.0
18015,2018-10-24,CO,366652.0,327669.0,147751.0,112634.0
18016,2018-10-25,CO,215235.0,193711.0,75978.0,60993.0
18017,2018-10-26,CO,229751.0,211478.0,79707.0,61958.0
18018,2018-10-29,CO,117939.0,220627.0,54167.0,61137.0
18019,2018-10-30,CO,115186.0,330020.0,85451.0,72824.0
18020,2018-10-31,CO,34697.0,334197.0,106500.0,22218.0
18021,2018-11-01,CO,360162.0,116019.0,88727.0,55707.0
18022,2018-11-02,CO,312874.0,109618.0,88987.0,47549.0
18023,2018-11-05,CO,231141.0,93747.0,81671.0,41050.0
18024,2018-11-06,CO,290879.0,120669.0,95612.0,61884.0
18025,2018-11-07,CO,361361.0,151873.0,122704.0,70655.0
18026,2018-11-08,CO,350468.0,200685.0,126817.0,102151.0
18027,2018-11-09,CO,292213.0,139574.0,102281.0,56735.0
18028,2018-11-12,CO,319229.0,142788.0,97124.0,67332.0
18029,2018-11-13,CO,445041.0,204769.0,122528.0,88891.0
18030,2018-11-14,CO,379718.0,193737.0,118870.0,80758.0
18031,2018-11-15,CO,316040.0,175860.0,101206.0,87505.0
18032,2018-11-16,CO,327717.0,187432.0,111647.0,82693.0
18033,2018-11-19,CO,262545.0,144925.0,92872.0,58504.0
18034,2018-11-20,CO,417010.0,242464.0,122442.0,108297.0
18035,2018-11-21,CO,334983.0,231477.0,117738.0,101766.0
18036,2018-11-22,CO,164108.0,126236.0,45399.0,75983.0
18037,2018-11-23,CO,279668.0,225744.0,131598.0,82877.0
18038,2018-11-26,CO,267383.0,244619.0,127846.0,99931.0
18039,2018-11-27,CO,271168.0,306895.0,143435.0,106298.0
18040,2018-11-28,CO,150813.0,336180.0,115586.0,76595.0
18041,2018-11-29,CO,94566.0,370876.0,119752.0,67560.0
18042,2018-11-30,CO,27015.0,372803.0,136343.0,21563.0
18043,2018-12-03,CO,294774.0,120171.0,64175.0,49556.0
18044,2018-12-04,CO,277419.0,118814.0,59882.0,44918.0
18045,2018-12-05,CO,256240.0,121133.0,67070.0,53159.0
18046,2018-12-06,CO,399988.0,155421.0,70346.0,69630.0
18047,2018-12-07,CO,423077.0,190130.0,77934.0,74154.0
18048,2018-12-10,CO,264954.0,145893.0,69004.0,65208.0
18049,2018-12-11,CO,235332.0,120720.0,69191.0,54284.0
18050,2018-12-12,CO,246916.0,151030.0,73580.0,66894.0
18051,2018-12-13,CO,252397.0,140696.0,65067.0,53700.0
18052,2018-12-14,CO,206560.0,120009.0,64422.0,44490.0
18053,2018-12-17,CO,246028.0,161267.0,80886.0,72582.0
18054,2018-12-18,CO,398563.0,265774.0,100507.0,127789.0
18055,2018-12-19,CO,319367.0,268586.0,100582.0,115324.0
18056,2018-12-20,CO,299454.0,272368.0,108215.0,95728.0
18057,2018-12-21,CO,226344.0,204384.0,76905.0,60415.0
18058,2018-12-24,CO,76222.0,93668.0,36169.0,23787.0
18059,2018-12-26,CO,77000.0,178268.0,31106.0,33009.0
18060,2018-12-27,CO,102589.0,224693.0,55706.0,63632.0
18061,2018-12-28,CO,17111.0,239069.0,48500.0,13211.0
18062,2018-12-31,CO,109109.0,30079.0,17283.0,11469.0
18063,2019-01-02,CO,300950.0,103716.0,63936.0,50621.0
18064,2019-01-03,CO,278356.0,117929.0,72162.0,55630.0
18065,2019-01-04,CO,321106.0,140844.0,86505.0,59626.0
18066,2019-01-07,CO,296583.0,126680.0,65760.0,63672.0
18067,2019-01-08,CO,288249.0,141973.0,93350.0,74195.0
18068,2019-01-09,CO,329048.0,146784.0,87549.0,71613.0
18069,2019-01-10,CO,300922.0,141481.0,86193.0,69195.0
18070,2019-01-11,CO,292786.0,122596.0,70452.0,58338.0
18071,2019-01-14,CO,263276.0,110954.0,50512.0,59865.0
18072,2019-01-15,CO,234362.0,108183.0,55566.0,41698.0
18073,2019-01-16,CO,315592.0,193973.0,96990.0,99649.0
18074,2019-01-17,CO,278415.0,164799.0,103958.0,63610.0
18075,2019-01-18,CO,288912.0,187291.0,110822.0,79168.0
18076,2019-01-21,CO,138080.0,95280.0,50680.0,42428.0
18077,2019-01-22,CO,283221.0,179900.0,101413.0,80743.0
18078,2019-01-23,CO,308458.0,222753.0,102892.0,104450.0
18079,2019-01-24,CO,274482.0,214034.0,88089.0,97433.0
18080,2019-01-25,CO,218031.0,183542.0,73104.0,79789.0
18081,2019-01-28,CO,214188.0,210980.0,74022.0,62544.0
18082,2019-01-29,CO,142125.0,298432.0,90748.0,75743.0
18083,2019-01-30,CO,90933.0,304571.0,80714.0,62616.0
18084,2019-01-31,CO,20629.0,322619.0,106051.0,17972.0
18085,2019-02-01,CO,267223.0,90900.0,112333.0,
18086,2019-02-04,CO,297433.0,147646.0,159001.0,
18087,2019-02-05,CO,215360.0,102453.0,101947.0,
18088,2019-02-06,CO,225570.0,94002.0,115263.0,
18089,2019-02-07,CO,286173.0,135114.0,134309.0,
18090,2019-02-08,CO,254945.0,147225.0,134091.0,
18091,2019-02-11,CO,280955.0,158402.0,105874.0,
18092,2019-02-12,CO,278798.0,147323.0,133769.0,
18093,2019-02-13,CO,269676.0,154123.0,128441.0,
18094,2019-02-14,CO,287452.0,174264.0,159014.0,
18095,2019-02-15,CO,294492.0,171097.0,140524.0,
18096,2019-02-18,CO,175243.0,120440.0,71871.0,
18097,2019-02-19,CO,246650.0,157847.0,104103.0,
18098,2019-02-20,CO,276479.0,197040.0,122197.0,
18099,2019-02-21,CO,245862.0,209066.0,119125.0,
18100,2019-02-22,CO,177620.0,157989.0,95410.0,
18101,2019-02-25,CO,220939.0,196959.0,121542.0,
18102,2019-02-26,CO,127595.0,220574.0,115159.0,
18103,2019-02-27,CO,102137.0,241211.0,109288.0,
18104,2019-02-28,CO,19669.0,257536.0,147939.0,
