,CO1 Comdty ,CO2 Comdty ,CO3 Comdty,S:COCO 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2015-11-11,193335.0,325820.0,112769.0,105339.0
2015-11-12,132491.0,363154.0,112692.0,96727.0
2015-11-13,28631.0,303947.0,105653.0,24387.0
2015-11-16,310123.0,141678.0,94381.0,76847.0
2015-11-17,260695.0,120290.0,60458.0,65859.0
2015-11-18,255682.0,109610.0,54870.0,57860.0
2015-11-19,201033.0,97553.0,55286.0,46104.0
2015-11-20,245339.0,121857.0,88683.0,61657.0
2015-11-23,290998.0,108535.0,75978.0,51345.0
2015-11-24,271930.0,122457.0,69999.0,61475.0
2015-11-25,229114.0,108227.0,59537.0,57413.0
2015-11-26,97318.0,37540.0,24962.0,14284.0
2015-11-27,165308.0,82761.0,44257.0,46575.0
2015-11-30,235944.0,122957.0,70830.0,58132.0
2015-12-01,301200.0,177602.0,96318.0,87743.0
2015-12-02,324059.0,178427.0,108883.0,83777.0
2015-12-03,271482.0,160262.0,99620.0,68826.0
2015-12-04,345828.0,208202.0,116034.0,99262.0
2015-12-07,272442.0,205298.0,124515.0,86095.0
2015-12-08,328376.0,250656.0,122375.0,116345.0
2015-12-09,284646.0,267927.0,135490.0,104948.0
2015-12-10,188988.0,230531.0,126680.0,67889.0
2015-12-11,167311.0,281105.0,153668.0,57634.0
2015-12-14,115119.0,290180.0,136471.0,54487.0
2015-12-15,73703.0,323789.0,136928.0,52894.0
2015-12-16,18232.0,297915.0,133706.0,15982.0
2015-12-17,200845.0,103248.0,50576.0,36522.0
2015-12-18,218042.0,86429.0,33749.0,40773.0
2015-12-21,175115.0,85935.0,40684.0,33042.0
2015-12-22,166304.0,92272.0,32232.0,39281.0
2015-12-23,196978.0,113657.0,39044.0,56648.0
2015-12-24,111015.0,46498.0,21583.0,19098.0
2015-12-28,84344.0,33597.0,19575.0,9885.0
2015-12-29,171677.0,97073.0,37604.0,56792.0
2015-12-30,173512.0,112052.0,48811.0,55853.0
2015-12-31,149598.0,78612.0,36674.0,33249.0
2016-01-04,321841.0,217739.0,105104.0,103162.0
2016-01-05,275468.0,223017.0,96472.0,91907.0
2016-01-06,296862.0,257591.0,137446.0,90446.0
2016-01-07,291511.0,265450.0,119347.0,92826.0
2016-01-08,206974.0,243815.0,115355.0,66680.0
2016-01-11,202062.0,258868.0,113816.0,61708.0
2016-01-12,142525.0,389164.0,166624.0,64285.0
2016-01-13,91957.0,472154.0,192330.0,67789.0
2016-01-14,16390.0,409375.0,219427.0,14282.0
2016-01-15,344460.0,185904.0,98441.0,84174.0
2016-01-18,211256.0,116488.0,59281.0,56017.0
2016-01-19,419479.0,267898.0,142444.0,141432.0
2016-01-20,375397.0,239406.0,104956.0,117520.0
2016-01-21,394256.0,277913.0,121187.0,125377.0
2016-01-22,407784.0,336267.0,156280.0,130873.0
2016-01-25,310139.0,284431.0,125497.0,97351.0
2016-01-26,335094.0,296405.0,105952.0,97385.0
2016-01-27,257108.0,339911.0,107582.0,86074.0
2016-01-28,195144.0,533487.0,149637.0,108619.0
2016-01-29,29658.0,415849.0,149914.0,25399.0
2016-02-01,331872.0,150695.0,119909.0,74375.0
2016-02-02,346885.0,163847.0,147534.0,77730.0
2016-02-03,396576.0,156827.0,164566.0,74335.0
2016-02-04,323933.0,135398.0,123009.0,59268.0
2016-02-05,296567.0,136275.0,107183.0,77288.0
2016-02-08,211549.0,99647.0,67002.0,49051.0
2016-02-09,305766.0,126257.0,90245.0,62023.0
2016-02-10,332987.0,147253.0,100266.0,73867.0
2016-02-11,347586.0,156192.0,115874.0,76007.0
2016-02-12,394479.0,184931.0,122362.0,103426.0
2016-02-15,160505.0,82812.0,42875.0,46078.0
2016-02-16,398492.0,195731.0,118564.0,93641.0
2016-02-17,355922.0,176548.0,114439.0,84948.0
2016-02-18,324096.0,189465.0,122216.0,88424.0
2016-02-19,287089.0,180208.0,92289.0,102281.0
2016-02-22,233332.0,150286.0,84607.0,62006.0
2016-02-23,348078.0,273730.0,135641.0,155787.0
2016-02-24,344004.0,259300.0,145140.0,97257.0
2016-02-25,210573.0,313634.0,159480.0,98313.0
2016-02-26,126420.0,367393.0,176231.0,68071.0
2016-02-29,30235.0,310672.0,122338.0,25000.0
2016-03-01,276263.0,144156.0,53623.0,67247.0
2016-03-02,278167.0,139114.0,52412.0,59654.0
2016-03-03,256490.0,161872.0,61373.0,69723.0
2016-03-04,295792.0,142255.0,59633.0,56023.0
2016-03-07,341913.0,162894.0,63594.0,74075.0
2016-03-08,352250.0,199170.0,75125.0,95473.0
2016-03-09,333486.0,228104.0,92336.0,100315.0
2016-03-10,287782.0,177176.0,95375.0,67620.0
2016-03-11,276648.0,181324.0,88547.0,83263.0
2016-03-14,264706.0,168779.0,69456.0,77604.0
2016-03-15,224361.0,132575.0,64380.0,49401.0
2016-03-16,263872.0,201672.0,109091.0,66700.0
2016-03-17,249228.0,175910.0,78968.0,59890.0
2016-03-18,286653.0,234236.0,106635.0,82227.0
2016-03-21,234102.0,176692.0,61980.0,71185.0
2016-03-22,268210.0,250947.0,83730.0,106504.0
2016-03-23,240906.0,207791.0,69795.0,81349.0
2016-03-24,203276.0,194283.0,64588.0,58686.0
2016-03-28,78627.0,76779.0,24442.0,22950.0
2016-03-29,149529.0,260397.0,66133.0,79809.0
2016-03-30,103118.0,296150.0,84960.0,66687.0
2016-03-31,27797.0,304367.0,79808.0,23120.0
2016-04-01,286168.0,109246.0,88191.0,41357.0
2016-04-04,286653.0,152293.0,85145.0,71753.0
2016-04-05,296446.0,174703.0,95542.0,89827.0
2016-04-06,323374.0,145787.0,85790.0,73143.0
2016-04-07,308721.0,167621.0,83019.0,85758.0
2016-04-08,340222.0,159496.0,84674.0,74377.0
2016-04-11,279920.0,139339.0,70757.0,62488.0
2016-04-12,357354.0,170179.0,99530.0,73486.0
2016-04-13,348587.0,184776.0,110930.0,87743.0
2016-04-14,234367.0,124594.0,63863.0,62922.0
2016-04-15,285166.0,166401.0,76661.0,58566.0
2016-04-18,383372.0,204871.0,93744.0,80338.0
2016-04-19,355947.0,245144.0,182749.0,103794.0
2016-04-20,297260.0,176378.0,85034.0,66203.0
2016-04-21,312602.0,208109.0,91677.0,81319.0
2016-04-22,272848.0,230619.0,79120.0,97409.0
2016-04-25,211675.0,176210.0,59548.0,59775.0
2016-04-26,199235.0,174906.0,60001.0,58511.0
2016-04-27,150793.0,288965.0,87215.0,67068.0
2016-04-28,113083.0,274447.0,73776.0,72464.0
2016-04-29,29515.0,297848.0,85928.0,24803.0
2016-05-02,168090.0,43842.0,28728.0,18399.0
2016-05-03,276403.0,94811.0,61454.0,43850.0
2016-05-04,293821.0,116866.0,70427.0,46306.0
2016-05-05,280794.0,98909.0,62600.0,39408.0
2016-05-06,283651.0,123532.0,82453.0,55751.0
2016-05-09,364584.0,180649.0,110542.0,93328.0
2016-05-10,343209.0,169605.0,95801.0,91899.0
2016-05-11,381737.0,179718.0,124266.0,85223.0
2016-05-12,353848.0,195473.0,120543.0,108747.0
2016-05-13,239047.0,110393.0,67839.0,55210.0
2016-05-16,294377.0,194185.0,116953.0,95667.0
2016-05-17,262324.0,153182.0,79553.0,66548.0
2016-05-18,319810.0,191820.0,104455.0,84445.0
2016-05-19,302095.0,163710.0,82708.0,73870.0
2016-05-20,255583.0,156511.0,60937.0,79014.0
2016-05-23,225090.0,154800.0,52106.0,78532.0
2016-05-24,211583.0,161440.0,60749.0,61202.0
2016-05-25,237787.0,195051.0,81877.0,78856.0
2016-05-26,221255.0,266540.0,101367.0,109666.0
2016-05-27,130178.0,228657.0,74767.0,75815.0
2016-05-30,23093.0,58249.0,11751.0,15848.0
2016-05-31,28690.0,229126.0,59274.0,25041.0
2016-06-01,265995.0,98501.0,42286.0,45604.0
2016-06-02,270116.0,113598.0,53024.0,47007.0
2016-06-03,227821.0,91363.0,39302.0,46145.0
2016-06-06,223756.0,109932.0,50691.0,53724.0
2016-06-07,208823.0,101639.0,41531.0,46935.0
2016-06-08,260745.0,120146.0,44480.0,54229.0
2016-06-09,213124.0,115213.0,40750.0,53266.0
2016-06-10,210059.0,98368.0,39491.0,39950.0
2016-06-13,208806.0,106656.0,36346.0,52794.0
2016-06-14,224005.0,128975.0,38614.0,72751.0
2016-06-15,298839.0,171482.0,62027.0,88483.0
2016-06-16,287302.0,151611.0,65497.0,60914.0
2016-06-17,222734.0,119980.0,52229.0,44181.0
2016-06-20,244410.0,157169.0,61591.0,73160.0
2016-06-21,256951.0,177566.0,83599.0,78289.0
2016-06-22,282721.0,224174.0,86402.0,86018.0
2016-06-23,246953.0,207608.0,80283.0,90999.0
2016-06-24,351742.0,283840.0,107683.0,100075.0
2016-06-27,243264.0,230404.0,72384.0,82015.0
2016-06-28,173176.0,299226.0,103701.0,88779.0
2016-06-29,112964.0,317841.0,83039.0,68808.0
2016-06-30,25406.0,309512.0,112873.0,22272.0
2016-07-01,248693.0,112379.0,70247.0,59741.0
2016-07-04,113446.0,49060.0,25655.0,30404.0
2016-07-05,305737.0,134216.0,71206.0,66979.0
2016-07-06,279124.0,135213.0,89679.0,52135.0
2016-07-07,328097.0,119347.0,71677.0,44317.0
2016-07-08,237284.0,115102.0,78368.0,43194.0
2016-07-11,229276.0,125122.0,79516.0,59638.0
2016-07-12,321525.0,169283.0,110679.0,73377.0
2016-07-13,299796.0,138626.0,77467.0,58100.0
2016-07-14,289398.0,174858.0,90966.0,89865.0
2016-07-15,260430.0,152734.0,77371.0,70707.0
2016-07-18,230495.0,127430.0,55876.0,59083.0
2016-07-19,214363.0,128114.0,48472.0,56037.0
2016-07-20,296296.0,189047.0,79510.0,72399.0
2016-07-21,237479.0,176763.0,60543.0,79330.0
2016-07-22,243489.0,192591.0,84028.0,72900.0
2016-07-25,188805.0,143156.0,55704.0,53806.0
2016-07-26,240329.0,213119.0,79826.0,84632.0
2016-07-27,194572.0,349557.0,104727.0,107881.0
2016-07-28,110094.0,336668.0,105739.0,79341.0
2016-07-29,21544.0,286584.0,92953.0,18482.0
2016-08-01,234773.0,88362.0,96389.0,38454.0
2016-08-02,262560.0,81450.0,91240.0,38063.0
2016-08-03,320440.0,124337.0,129503.0,55068.0
2016-08-04,276418.0,111020.0,111276.0,58845.0
2016-08-05,236874.0,104082.0,103097.0,51148.0
2016-08-08,221513.0,93947.0,90751.0,48970.0
2016-08-09,216218.0,101711.0,86701.0,52840.0
2016-08-10,284858.0,118302.0,111417.0,63959.0
2016-08-11,335527.0,151683.0,137343.0,75216.0
2016-08-12,258003.0,108560.0,98048.0,59967.0
2016-08-15,234398.0,89434.0,108418.0,35294.0
2016-08-16,331860.0,191034.0,125872.0,108467.0
2016-08-17,377399.0,226900.0,190040.0,104777.0
2016-08-18,268834.0,159302.0,143905.0,68117.0
2016-08-19,252338.0,138485.0,100459.0,67762.0
2016-08-22,270367.0,181333.0,111193.0,86729.0
2016-08-23,314178.0,223793.0,136094.0,109000.0
2016-08-24,280915.0,218501.0,147400.0,87495.0
2016-08-25,217126.0,192513.0,118292.0,78623.0
2016-08-26,209621.0,187835.0,113974.0,58263.0
2016-08-29,65667.0,112615.0,52531.0,27555.0
2016-08-30,124524.0,300287.0,151134.0,78398.0
2016-08-31,20606.0,295265.0,164322.0,17107.0
2016-09-01,290044.0,179526.0,63888.0,53018.0
2016-09-02,279344.0,153072.0,44330.0,43168.0
2016-09-05,287952.0,157787.0,42973.0,55138.0
2016-09-06,215064.0,106029.0,34952.0,24385.0
2016-09-07,224227.0,122086.0,47375.0,38039.0
2016-09-08,327242.0,229382.0,83040.0,80935.0
2016-09-09,262147.0,176254.0,72392.0,63944.0
2016-09-12,258760.0,154029.0,56216.0,48307.0
2016-09-13,280023.0,184070.0,68177.0,65519.0
2016-09-14,332961.0,218880.0,74466.0,77367.0
2016-09-15,320720.0,244273.0,82258.0,99320.0
2016-09-16,226321.0,161929.0,53395.0,49946.0
2016-09-19,209911.0,152769.0,51674.0,47461.0
2016-09-20,298796.0,230967.0,60805.0,74833.0
2016-09-21,249080.0,211835.0,74552.0,63031.0
2016-09-22,290326.0,300638.0,92766.0,111427.0
2016-09-23,306857.0,309962.0,77382.0,98210.0
2016-09-26,208153.0,236073.0,76262.0,56853.0
2016-09-27,241177.0,317115.0,94681.0,83816.0
2016-09-28,188670.0,602694.0,164777.0,87360.0
2016-09-29,114831.0,440095.0,119951.0,69111.0
2016-09-30,26942.0,307875.0,101043.0,20404.0
2016-10-03,284259.0,98940.0,47667.0,43596.0
2016-10-04,269265.0,86739.0,45060.0,36626.0
2016-10-05,302091.0,116861.0,50766.0,59087.0
2016-10-06,293868.0,117460.0,57966.0,52367.0
2016-10-07,310018.0,128627.0,53627.0,69843.0
2016-10-10,334274.0,153510.0,81101.0,64361.0
2016-10-11,373849.0,191470.0,87108.0,101945.0
2016-10-12,254729.0,117772.0,48753.0,49566.0
2016-10-13,310648.0,139873.0,58771.0,61631.0
2016-10-14,248439.0,138187.0,51042.0,68118.0
2016-10-17,247028.0,139508.0,60670.0,70662.0
2016-10-18,274173.0,186782.0,83111.0,87751.0
2016-10-19,292949.0,173205.0,75344.0,68809.0
2016-10-20,279308.0,208966.0,94956.0,80751.0
2016-10-21,249161.0,191841.0,72294.0,81558.0
2016-10-24,277239.0,219038.0,75982.0,87884.0
2016-10-25,237734.0,215666.0,94331.0,64668.0
2016-10-26,304515.0,311886.0,127416.0,86410.0
2016-10-27,138087.0,292795.0,94779.0,67251.0
2016-10-28,94844.0,268414.0,67691.0,54863.0
2016-10-31,32214.0,356579.0,103388.0,25551.0
2016-11-01,462804.0,214574.0,114627.0,111165.0
2016-11-02,366824.0,157283.0,123487.0,67412.0
2016-11-03,283660.0,117808.0,73759.0,54417.0
2016-11-04,384560.0,187579.0,103388.0,89224.0
2016-11-07,276169.0,146345.0,91645.0,71522.0
2016-11-08,320983.0,172632.0,108247.0,81001.0
2016-11-09,448124.0,238637.0,128543.0,109892.0
2016-11-10,302446.0,165648.0,104920.0,75332.0
2016-11-11,286705.0,144261.0,91821.0,62259.0
2016-11-14,260146.0,132511.0,66645.0,53421.0
2016-11-15,354268.0,223381.0,102705.0,102863.0
2016-11-16,335482.0,202829.0,106372.0,85778.0
2016-11-17,280944.0,189232.0,113683.0,76347.0
2016-11-18,249336.0,143278.0,85935.0,50698.0
2016-11-21,282704.0,183801.0,88566.0,76189.0
2016-11-22,436934.0,315673.0,127495.0,138012.0
2016-11-23,275288.0,244694.0,110464.0,98928.0
2016-11-24,71185.0,63606.0,25448.0,23613.0
2016-11-25,181171.0,172828.0,66446.0,51035.0
2016-11-28,207955.0,374366.0,132913.0,98611.0
2016-11-29,133105.0,407079.0,144828.0,84633.0
2016-11-30,43117.0,782952.0,288462.0,33078.0
2016-12-01,460862.0,240690.0,118609.0,99433.0
2016-12-02,312780.0,132026.0,61387.0,58523.0
2016-12-05,288551.0,138967.0,64974.0,55293.0
2016-12-06,280650.0,150243.0,57319.0,69316.0
2016-12-07,298565.0,191516.0,87392.0,83350.0
2016-12-08,334183.0,215039.0,90329.0,119315.0
2016-12-09,264797.0,173033.0,73151.0,93421.0
2016-12-12,372173.0,209620.0,99677.0,110649.0
2016-12-13,283432.0,217002.0,107770.0,105331.0
2016-12-14,353966.0,202836.0,73197.0,111414.0
2016-12-15,266152.0,169354.0,70461.0,75303.0
2016-12-16,229187.0,161738.0,69750.0,64096.0
2016-12-19,228387.0,178038.0,60404.0,88201.0
2016-12-20,257022.0,216588.0,74081.0,112463.0
2016-12-21,277727.0,263497.0,81827.0,135886.0
2016-12-22,194658.0,164262.0,50879.0,70849.0
2016-12-23,104088.0,103016.0,29706.0,34689.0
2016-12-27,67836.0,109586.0,20809.0,36148.0
2016-12-28,109907.0,208329.0,48078.0,81879.0
2016-12-29,49076.0,229913.0,65113.0,30822.0
2016-12-30,129096.0,42092.0,24217.0,20727.0
2017-01-03,340817.0,129761.0,62771.0,62160.0
2017-01-04,282545.0,103517.0,57804.0,53810.0
2017-01-05,269612.0,121353.0,70747.0,63571.0
2017-01-06,234870.0,98075.0,44444.0,50850.0
2017-01-09,266387.0,122634.0,62437.0,62926.0
2017-01-10,332978.0,183019.0,104694.0,85012.0
2017-01-11,419902.0,202805.0,111769.0,117211.0
2017-01-12,331632.0,189296.0,109576.0,106194.0
2017-01-13,247086.0,121643.0,62066.0,64616.0
2017-01-16,112583.0,63425.0,24541.0,36303.0
2017-01-17,335727.0,207021.0,97505.0,106432.0
2017-01-18,360148.0,215454.0,98864.0,101977.0
2017-01-19,346867.0,243799.0,104199.0,138587.0
2017-01-20,293535.0,189006.0,80799.0,80666.0
2017-01-23,305849.0,215101.0,83677.0,111345.0
2017-01-24,254893.0,233418.0,83912.0,95759.0
2017-01-25,275730.0,278658.0,145642.0,89854.0
2017-01-26,265715.0,299608.0,154874.0,91135.0
2017-01-27,142066.0,263143.0,102274.0,58629.0
2017-01-30,104897.0,272301.0,80795.0,67127.0
2017-01-31,28804.0,363170.0,148426.0,25560.0
2017-02-01,301235.0,124844.0,132083.0,59744.0
2017-02-02,297350.0,142114.0,132058.0,73272.0
2017-02-03,264757.0,143966.0,114584.0,82771.0
2017-02-06,252700.0,141240.0,126098.0,68893.0
2017-02-07,317181.0,169093.0,151619.0,85249.0
2017-02-08,409826.0,264084.0,194856.0,166080.0
2017-02-09,263404.0,167753.0,120965.0,98131.0
2017-02-10,284708.0,157392.0,120152.0,86013.0
2017-02-13,234314.0,122421.0,88368.0,64370.0
2017-02-14,254982.0,164001.0,95973.0,93538.0
2017-02-15,272519.0,189957.0,124793.0,98074.0
2017-02-16,310843.0,182549.0,121974.0,87853.0
2017-02-17,270492.0,210324.0,117281.0,98224.0
2017-02-20,209626.0,174916.0,54274.0,110010.0
2017-02-21,335443.0,365653.0,285089.0,152931.0
2017-02-22,245156.0,262685.0,181333.0,92247.0
2017-02-23,223585.0,246909.0,133927.0,82302.0
2017-02-24,164961.0,330680.0,222805.0,92751.0
2017-02-27,139288.0,311469.0,175659.0,87277.0
2017-02-28,28347.0,394147.0,210417.0,26161.0
2017-03-01,261742.0,163609.0,59185.0,63345.0
2017-03-02,350118.0,256530.0,106432.0,92325.0
2017-03-03,248708.0,174204.0,75388.0,67454.0
2017-03-06,224195.0,140233.0,47524.0,55544.0
2017-03-07,269515.0,169422.0,70399.0,76722.0
2017-03-08,444133.0,269411.0,113570.0,102219.0
2017-03-09,504122.0,302513.0,120409.0,96324.0
2017-03-10,351344.0,196716.0,73370.0,71500.0
2017-03-13,276760.0,161487.0,66292.0,61739.0
2017-03-14,411631.0,273015.0,105010.0,97406.0
2017-03-15,327902.0,233815.0,80961.0,94738.0
2017-03-16,281525.0,229419.0,75539.0,83893.0
2017-03-17,220349.0,198396.0,60282.0,87775.0
2017-03-20,239247.0,186846.0,63315.0,68073.0
2017-03-21,291705.0,234435.0,99872.0,86766.0
2017-03-22,327912.0,300026.0,129461.0,96325.0
2017-03-23,320211.0,348040.0,126098.0,144929.0
2017-03-24,215340.0,264097.0,89434.0,93564.0
2017-03-27,195521.0,236775.0,73284.0,71493.0
2017-03-28,186414.0,293774.0,90308.0,72350.0
2017-03-29,140442.0,345028.0,94570.0,84859.0
2017-03-30,128549.0,439028.0,149421.0,95796.0
2017-03-31,27461.0,388846.0,123806.0,22654.0
2017-04-03,241746.0,102515.0,42697.0,61433.0
2017-04-04,302109.0,129496.0,47194.0,66238.0
2017-04-05,353017.0,150238.0,75193.0,68907.0
2017-04-06,239472.0,112490.0,42704.0,57779.0
2017-04-07,317775.0,120061.0,60867.0,52864.0
2017-04-10,298898.0,164769.0,70972.0,98780.0
2017-04-11,340419.0,192002.0,84058.0,106782.0
2017-04-12,373526.0,233853.0,98859.0,130558.0
2017-04-13,325309.0,228582.0,88842.0,151395.0
2017-04-17,158972.0,98283.0,42936.0,55435.0
2017-04-18,373099.0,254009.0,123400.0,132352.0
2017-04-19,435407.0,274127.0,123852.0,118004.0
2017-04-20,401851.0,338773.0,117698.0,154162.0
2017-04-21,348477.0,324095.0,136202.0,119973.0
2017-04-24,267284.0,272234.0,106993.0,97448.0
2017-04-25,272756.0,322573.0,127283.0,109675.0
2017-04-26,206557.0,421762.0,162410.0,99749.0
2017-04-27,187128.0,538784.0,211807.0,112861.0
2017-04-28,23204.0,352782.0,125162.0,19460.0
2017-05-01,121525.0,36224.0,31406.0,10158.0
2017-05-02,364060.0,155142.0,85044.0,70097.0
2017-05-03,357189.0,171465.0,88398.0,91811.0
2017-05-04,541579.0,258556.0,146896.0,127553.0
2017-05-05,530438.0,261530.0,166291.0,122992.0
2017-05-08,400718.0,202488.0,127536.0,109514.0
2017-05-09,332913.0,172170.0,106532.0,90273.0
2017-05-10,368112.0,182898.0,105545.0,82944.0
2017-05-11,315588.0,172522.0,99799.0,85395.0
2017-05-12,304757.0,178845.0,90443.0,87715.0
2017-05-15,331418.0,180638.0,114706.0,85603.0
2017-05-16,340962.0,222890.0,114818.0,122927.0
2017-05-17,331361.0,182193.0,87421.0,79020.0
2017-05-18,363694.0,205226.0,106254.0,89475.0
2017-05-19,333274.0,225990.0,121819.0,100003.0
2017-05-22,379122.0,315908.0,151860.0,136543.0
2017-05-23,328325.0,293401.0,141197.0,119349.0
2017-05-24,351635.0,293521.0,146833.0,116995.0
2017-05-25,464495.0,393667.0,179815.0,104709.0
2017-05-26,265833.0,341994.0,143521.0,103632.0
2017-05-29,36592.0,59570.0,11597.0,17395.0
2017-05-30,137207.0,370004.0,146655.0,95092.0
2017-05-31,41681.0,514958.0,227104.0,29529.0
2017-06-01,462917.0,249590.0,146434.0,113839.0
2017-06-02,451455.0,254769.0,149511.0,110023.0
2017-06-05,348409.0,214813.0,104708.0,100140.0
2017-06-06,329713.0,209921.0,127609.0,73755.0
2017-06-07,461745.0,251558.0,137544.0,98351.0
2017-06-08,445968.0,319750.0,170350.0,143585.0
2017-06-09,285815.0,183062.0,84561.0,70975.0
2017-06-12,316560.0,205897.0,96884.0,92134.0
2017-06-13,321281.0,220786.0,100975.0,112733.0
2017-06-14,464423.0,309617.0,152478.0,137868.0
2017-06-15,301404.0,249040.0,131977.0,91702.0
2017-06-16,227424.0,164951.0,82616.0,62621.0
2017-06-19,261488.0,197661.0,82882.0,89926.0
2017-06-20,343458.0,248470.0,133242.0,87336.0
2017-06-21,389712.0,290274.0,147171.0,96931.0
2017-06-22,346755.0,314719.0,117308.0,116279.0
2017-06-23,252259.0,242598.0,124796.0,96814.0
2017-06-26,203221.0,211491.0,86838.0,69307.0
2017-06-27,263256.0,311308.0,120523.0,95112.0
2017-06-28,162581.0,338400.0,110264.0,82823.0
2017-06-29,179560.0,401760.0,112467.0,122414.0
2017-06-30,26181.0,308192.0,111639.0,23604.0
2017-07-03,244518.0,95299.0,42360.0,48309.0
2017-07-04,129566.0,66732.0,29450.0,41970.0
2017-07-05,372984.0,144772.0,74375.0,66658.0
2017-07-06,308255.0,120248.0,56891.0,50254.0
2017-07-07,302323.0,101626.0,48652.0,36941.0
2017-07-10,268902.0,129978.0,75956.0,61012.0
2017-07-11,283386.0,133019.0,84330.0,52787.0
2017-07-12,333698.0,152241.0,73876.0,64018.0
2017-07-13,262631.0,143032.0,72361.0,59836.0
2017-07-14,295663.0,177041.0,93282.0,84859.0
2017-07-17,227420.0,149977.0,74976.0,62536.0
2017-07-18,251496.0,150833.0,81453.0,65593.0
2017-07-19,300371.0,178459.0,88473.0,81085.0
2017-07-20,315337.0,198410.0,86157.0,100392.0
2017-07-21,338354.0,229669.0,109692.0,98712.0
2017-07-24,287928.0,229067.0,95133.0,96897.0
2017-07-25,284288.0,252859.0,108663.0,82727.0
2017-07-26,258949.0,295738.0,121552.0,81476.0
2017-07-27,184427.0,308648.0,114043.0,91373.0
2017-07-28,159148.0,410846.0,172750.0,113185.0
2017-07-31,25540.0,376748.0,177635.0,22165.0
2017-08-01,392641.0,223969.0,229317.0,114739.0
2017-08-02,406415.0,249252.0,223909.0,135128.0
2017-08-03,402658.0,273921.0,232404.0,144198.0
2017-08-04,278784.0,153586.0,150458.0,76198.0
2017-08-07,260937.0,141049.0,153381.0,64201.0
2017-08-08,235160.0,98376.0,113506.0,49082.0
2017-08-09,265606.0,162645.0,169457.0,72787.0
2017-08-10,450278.0,285830.0,272186.0,142604.0
2017-08-11,245314.0,130261.0,144287.0,53668.0
2017-08-14,281573.0,153851.0,158315.0,73709.0
2017-08-15,334161.0,212322.0,197081.0,104550.0
2017-08-16,305551.0,204425.0,168303.0,99907.0
2017-08-17,334304.0,231594.0,223572.0,96942.0
2017-08-18,317440.0,186530.0,183835.0,71860.0
2017-08-21,271574.0,172771.0,157504.0,72341.0
2017-08-22,313918.0,221021.0,157395.0,102301.0
2017-08-23,287199.0,237015.0,195516.0,97766.0
