,QS1 Comdty ,QS1 Comdty ,QS2 Comdty ,QS2 Comdty ,QS3 Comdty ,QS3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2012-06-20,121264.0,579607.0,94626.0,579607.0,69056.0,579607.0
2012-06-21,114841.0,579856.0,95809.0,579856.0,69394.0,579856.0
2012-06-22,110672.0,582205.0,94565.0,582205.0,70954.0,582205.0
2012-06-25,107578.0,582489.0,96418.0,582489.0,72599.0,582489.0
2012-06-26,103811.0,588489.0,99762.0,588489.0,78011.0,588489.0
2012-06-27,98229.0,582874.0,100115.0,582874.0,74866.0,582874.0
2012-06-28,92170.0,589632.0,107320.0,589632.0,78846.0,589632.0
2012-06-29,89493.0,590579.0,110313.0,590579.0,77855.0,590579.0
2012-07-02,81423.0,587398.0,112615.0,587398.0,76272.0,587398.0
2012-07-03,72123.0,571030.0,111620.0,571030.0,72303.0,571030.0
2012-07-04,65426.0,564546.0,114700.0,564546.0,70997.0,564546.0
2012-07-05,47670.0,557287.0,118719.0,557287.0,72934.0,557287.0
2012-07-06,39543.0,556198.0,120498.0,556198.0,77783.0,556198.0
2012-07-09,31196.0,564050.0,127460.0,564050.0,83010.0,564050.0
2012-07-10,21048.0,557511.0,127989.0,557511.0,83610.0,557511.0
2012-07-11,5410.0,564796.0,142903.0,564796.0,92866.0,564796.0
2012-07-12,1146.0,563393.0,140145.0,563393.0,98053.0,563393.0
2012-07-13,132436.0,564022.0,103898.0,564022.0,55521.0,564022.0
2012-07-16,127750.0,564483.0,103004.0,564483.0,60925.0,564483.0
2012-07-17,128180.0,568258.0,105272.0,568258.0,64536.0,568258.0
2012-07-18,129902.0,583370.0,108918.0,583370.0,70126.0,583370.0
2012-07-19,124659.0,585270.0,114629.0,585270.0,68844.0,585270.0
2012-07-20,110379.0,573615.0,117331.0,573615.0,69683.0,573615.0
2012-07-23,101959.0,575568.0,118673.0,575568.0,73220.0,575568.0
2012-07-24,100236.0,571657.0,116568.0,571657.0,72324.0,571657.0
2012-07-25,93885.0,566287.0,117381.0,566287.0,72309.0,566287.0
2012-07-26,89529.0,568245.0,121704.0,568245.0,73299.0,568245.0
2012-07-27,85784.0,564798.0,117902.0,564798.0,74494.0,564798.0
2012-07-30,81985.0,567710.0,120146.0,567710.0,77264.0,567710.0
2012-07-31,73627.0,569751.0,125132.0,569751.0,80512.0,569751.0
2012-08-01,70092.0,570937.0,128812.0,570937.0,80993.0,570937.0
2012-08-02,66120.0,575174.0,130599.0,575174.0,83522.0,575174.0
2012-08-03,58925.0,574543.0,128451.0,574543.0,88066.0,574543.0
2012-08-06,45733.0,575549.0,134510.0,575549.0,89183.0,575549.0
2012-08-07,31499.0,581287.0,138559.0,581287.0,96152.0,581287.0
2012-08-08,17057.0,582736.0,135114.0,582736.0,102328.0,582736.0
2012-08-09,6854.0,582622.0,134314.0,582622.0,105863.0,582622.0
2012-08-10,1000.0,591107.0,133167.0,591107.0,117901.0,591107.0
2012-08-13,127386.0,591079.0,117255.0,591079.0,56935.0,591079.0
2012-08-14,125206.0,592539.0,120458.0,592539.0,55260.0,592539.0
2012-08-15,124478.0,599524.0,125554.0,599524.0,56789.0,599524.0
2012-08-16,122724.0,596640.0,122755.0,596640.0,59413.0,596640.0
2012-08-17,122539.0,603699.0,123903.0,603699.0,63016.0,603699.0
2012-08-20,119722.0,602025.0,126438.0,602025.0,62849.0,602025.0
2012-08-21,119878.0,608805.0,126050.0,608805.0,63764.0,608805.0
2012-08-22,111245.0,599831.0,127728.0,599831.0,63962.0,599831.0
2012-08-23,99918.0,597601.0,126280.0,597601.0,68925.0,597601.0
2012-08-24,97855.0,604468.0,128972.0,604468.0,72677.0,604468.0
2012-08-27,91827.0,599894.0,127819.0,599894.0,74622.0,599894.0
2012-08-28,89947.0,600718.0,129227.0,600718.0,75621.0,600718.0
2012-08-29,86062.0,603177.0,132581.0,603177.0,76458.0,603177.0
2012-08-30,81874.0,605729.0,134330.0,605729.0,78060.0,605729.0
2012-08-31,83256.0,612285.0,135024.0,612285.0,80206.0,612285.0
2012-09-03,82911.0,617320.0,136596.0,617320.0,85114.0,617320.0
2012-09-04,76600.0,616379.0,133935.0,616379.0,88271.0,616379.0
2012-09-05,66551.0,611526.0,127190.0,611526.0,94641.0,611526.0
2012-09-06,56352.0,615756.0,133568.0,615756.0,96395.0,615756.0
2012-09-07,43317.0,620158.0,140992.0,620158.0,103050.0,620158.0
2012-09-10,16281.0,607520.0,155487.0,607520.0,103678.0,607520.0
2012-09-11,6040.0,598274.0,152314.0,598274.0,101959.0,598274.0
2012-09-12,1900.0,594148.0,151749.0,594148.0,99903.0,594148.0
2012-09-13,145649.0,603868.0,107655.0,603868.0,85092.0,603868.0
2012-09-14,144493.0,643235.0,117737.0,643235.0,95597.0,643235.0
2012-09-17,131994.0,615339.0,114831.0,615339.0,90907.0,615339.0
