,XB1,XB2,XB3,XB1 R:02_0_D,XB2 R:02_0_D,XB3 R:02_0_D,.RBCOMN,.RBCOML,.RBCOMS,.RBMMN,.RBMML,.RBMMS
2022-12-01,234.2,234.19,235.72,205.6,181.31,155.23,,,,,,
2022-12-02,228.04,228.71,230.3,199.44,175.83,149.81,,,,,,
2022-12-05,220.19,221.22,223.2,191.59,168.34,142.71,,,,,,
2022-12-06,214.91,216.06,217.86,186.31,163.18,137.37,-87943.0,71528.0,159471.0,53988.0,76377.0,22389.0
2022-12-07,207.72,208.86,210.75,179.12,155.98,130.26,,,,,,
2022-12-08,204.91,206.12,207.82,176.31,153.24,127.33,,,,,,
2022-12-09,205.61,206.72,208.27,177.01,153.84,127.78,,,,,,
2022-12-12,208.1,209.52,211.05,179.5,156.64,130.56,,,,,,
2022-12-13,216.09,217.6,219.05,187.49,164.72,138.56,-83808.0,77768.0,161576.0,51844.0,73477.0,21633.0
2022-12-14,224.44,225.36,226.22,195.84,172.48,145.73,,,,,,
2022-12-15,216.68,218.0,219.35,188.08,165.12,138.86,,,,,,
2022-12-16,213.23,214.59,215.89,184.63,161.71,135.4,,,,,,
2022-12-19,217.76,219.06,220.15,189.16,166.18,139.66,,,,,,
2022-12-20,222.28,223.2,224.09,193.68,170.32,143.6,-85830.0,74222.0,160052.0,52812.0,75025.0,22213.0
2022-12-21,225.58,226.47,227.58,196.98,173.59,147.09,,,,,,
2022-12-22,224.88,225.97,226.95,196.28,173.09,146.46,,,,,,
2022-12-23,238.36,239.15,239.61,209.76,186.27,159.12,,,,,,
2022-12-27,236.02,236.83,237.57,207.42,183.95,157.08,-85641.0,70053.0,155694.0,50864.0,72469.0,21605.0
2022-12-28,236.29,237.21,237.51,207.69,184.33,157.02,,,,,,
2022-12-29,237.07,237.67,237.93,208.15,184.75,156.9,,,,,,
2022-12-30,245.95,247.83,247.83,218.31,194.65,166.8,,,,,,
2023-01-03,236.12,236.59,253.08,206.6,183.41,156.79,-86906.0,62219.0,149125.0,51446.0,72729.0,21283.0
2023-01-04,225.92,226.37,243.08,196.4,173.19,146.79,,,,,,
2023-01-05,226.71,227.32,244.16,197.19,174.14,147.87,,,,,,
2023-01-06,224.46,225.15,242.4,194.94,171.97,146.11,,,,,,
2023-01-09,229.29,229.95,246.72,199.77,176.77,150.43,,,,,,
2023-01-10,232.77,233.35,250.22,203.25,180.17,153.93,-89182.0,72320.0,161502.0,57630.0,76413.0,18783.0
2023-01-11,243.45,243.92,260.13,213.93,190.74,163.84,,,,,,
2023-01-12,247.53,248.19,264.35,218.01,195.01,168.06,,,,,,
2023-01-13,253.28,253.93,269.57,223.76,200.75,173.28,,,,,,
2023-01-17,254.51,255.42,271.06,224.99,202.24,174.77,-92197.0,88102.0,180299.0,56613.0,79702.0,23089.0
2023-01-18,252.35,253.38,269.62,222.83,200.2,173.33,,,,,,
2023-01-19,259.68,260.32,275.74,230.16,207.14,179.45,,,,,,
2023-01-20,264.54,265.0,279.97,235.02,211.82,183.68,,,,,,
2023-01-23,269.65,270.01,284.02,240.13,216.83,187.73,,,,,,
2023-01-24,264.87,265.21,279.5,235.35,212.03,183.21,-97768.0,100860.0,198628.0,63577.0,91839.0,28262.0
2023-01-25,259.34,259.78,275.01,229.82,206.6,178.72,,,,,,
2023-01-26,261.21,261.66,277.49,231.69,208.48,181.2,,,,,,
2023-01-27,258.86,259.35,276.0,229.34,206.17,179.71,,,,,,
2023-01-30,249.89,250.58,268.51,220.57,198.68,172.5,,,,,,
2023-01-31,254.35,256.68,273.52,226.67,203.69,177.31,-101922.0,101065.0,202987.0,70664.0,93814.0,23150.0
2023-02-01,245.38,263.18,261.64,215.37,193.35,167.39,,,,,,
2023-02-02,245.23,262.46,260.71,215.22,192.63,166.46,,,,,,
2023-02-03,232.1,251.19,250.02,202.09,181.36,155.77,,,,,,
2023-02-06,237.34,255.32,253.98,207.33,185.49,159.73,,,,,,
2023-02-07,245.68,263.51,262.02,215.67,193.68,167.77,-98619.0,116920.0,215539.0,64119.0,79447.0,15328.0
2023-02-08,246.28,265.18,264.01,216.27,195.35,169.76,,,,,,
2023-02-09,244.75,264.12,263.13,214.74,194.29,168.88,,,,,,
2023-02-10,250.37,270.19,268.98,220.36,200.36,174.73,,,,,,
2023-02-13,253.11,272.76,271.39,223.1,202.93,177.14,,,,,,
2023-02-14,248.85,269.39,268.36,218.84,199.56,174.11,-97904.0,125137.0,223041.0,62466.0,78634.0,16168.0
2023-02-15,249.78,269.42,268.35,219.77,199.59,174.1,,,,,,
2023-02-16,243.55,264.56,264.01,213.54,194.73,169.76,,,,,,
2023-02-17,240.82,262.22,261.3,210.81,192.39,167.05,,,,,,
2023-02-21,241.56,262.33,261.45,211.55,192.5,167.2,-92273.0,117349.0,209622.0,59484.0,76018.0,16534.0
2023-02-22,233.76,255.02,254.03,203.75,185.19,159.78,,,,,,
2023-02-23,237.95,258.48,257.5,207.94,188.65,163.25,,,,,,
2023-02-24,235.87,258.14,257.53,205.86,188.31,163.28,,,,,,
2023-02-27,236.83,258.4,257.48,206.12,188.26,163.03,,,,,,
2023-02-28,243.43,264.2,263.2,211.92,193.98,168.56,-94981.0,106557.0,201538.0,62274.0,76777.0,14503.0
2023-03-01,267.48,266.44,262.89,215.2,197.22,171.72,,,,,,
2023-03-02,270.03,268.94,265.4,217.75,199.72,174.23,,,,,,
2023-03-03,275.04,274.12,270.76,222.76,204.9,179.59,,,,,,
2023-03-06,279.65,278.41,274.45,227.37,209.19,183.28,,,,,,
2023-03-07,270.07,268.99,265.45,217.79,199.77,174.28,-96819.0,102146.0,198965.0,64322.0,85639.0,21317.0
2023-03-08,268.89,267.77,264.25,216.61,198.55,173.08,,,,,,
2023-03-09,260.51,259.72,256.86,208.23,190.5,165.69,,,,,,
2023-03-10,264.58,263.78,260.67,212.3,194.56,169.5,,,,,,
2023-03-13,259.14,258.09,255.08,206.86,188.87,163.91,,,,,,
2023-03-14,255.3,253.62,249.96,203.02,184.4,158.79,-85640.0,113931.0,199571.0,52106.0,73901.0,21795.0
2023-03-15,243.84,241.89,238.11,191.56,172.67,146.94,,,,,,
2023-03-16,250.35,247.46,242.93,198.07,178.24,151.76,,,,,,
2023-03-17,250.15,246.58,241.22,197.87,177.36,150.05,,,,,,
2023-03-20,253.6,249.68,244.09,201.32,180.46,152.92,,,,,,
2023-03-21,253.89,250.63,245.73,201.61,181.41,154.56,-66789.0,120113.0,186902.0,37278.0,60706.0,23428.0
2023-03-22,259.32,256.0,250.69,207.04,186.78,159.52,,,,,,
2023-03-23,260.59,256.71,250.98,208.31,187.49,159.81,,,,,,
2023-03-24,258.85,255.48,249.5,206.57,186.26,158.33,,,,,,
2023-03-27,268.42,265.51,259.37,216.14,196.29,168.2,,,,,,
2023-03-28,271.21,268.05,261.67,218.93,198.83,170.5,-72913.0,113493.0,186406.0,45657.0,73506.0,27849.0
2023-03-29,266.81,263.73,257.92,214.53,194.51,166.75,,,,,,
2023-03-30,266.14,263.78,258.42,214.58,195.01,167.69,,,,,,
2023-03-31,270.05,268.1,262.8,218.9,199.39,171.76,,,,,,
2023-04-03,275.75,270.87,265.61,226.55,207.46,180.02,,,,,,
2023-04-04,273.71,269.24,264.53,224.51,205.83,178.94,-76099.0,120864.0,196963.0,46693.0,76397.0,29704.0
2023-04-05,282.01,275.05,268.95,232.81,211.64,183.36,,,,,,
2023-04-06,281.33,274.99,269.42,232.13,211.58,183.83,,,,,,
2023-04-07,281.33,274.99,269.42,232.13,211.58,183.83,,,,,,
2023-04-10,280.79,274.63,268.79,231.59,211.22,183.2,,,,,,
2023-04-11,286.52,280.1,273.89,237.32,216.69,188.3,-82403.0,121764.0,204167.0,52476.0,89589.0,37113.0
2023-04-12,287.27,281.44,275.88,238.07,218.03,190.29,,,,,,
2023-04-13,283.17,278.02,272.76,233.97,214.61,187.17,,,,,,
2023-04-14,283.59,278.65,273.35,234.39,215.24,187.76,,,,,,
2023-04-17,277.4,273.06,268.1,228.2,209.65,182.51,,,,,,
2023-04-18,275.09,270.82,266.16,225.89,207.41,180.57,-77358.0,113869.0,191227.0,51171.0,95029.0,43858.0
2023-04-19,264.55,261.31,257.32,215.35,197.9,171.73,,,,,,
2023-04-20,258.64,256.0,251.75,209.44,192.59,166.16,,,,,,
2023-04-21,260.16,257.53,253.71,210.96,194.12,168.12,,,,,,
2023-04-24,263.18,261.0,257.35,213.98,197.59,171.76,,,,,,
2023-04-25,258.86,255.83,251.95,209.66,192.42,166.36,-74302.0,99764.0,174066.0,48930.0,85402.0,36472.0
2023-04-26,254.94,251.25,246.94,205.74,187.84,161.35,,,,,,
2023-04-27,253.28,249.27,245.07,203.76,185.97,159.54,,,,,,
2023-04-28,257.8,253.01,248.8,207.5,189.7,163.37,,,,,,
2023-05-01,255.04,250.28,245.42,209.53,191.18,164.34,,,,,,
2023-05-02,243.57,239.03,234.4,198.06,179.93,153.32,-72879.0,101613.0,174492.0,47811.0,77857.0,30046.0
2023-05-03,232.21,228.5,224.63,186.7,169.4,143.55,,,,,,
2023-05-04,232.59,228.98,225.08,187.08,169.88,144.0,,,,,,
2023-05-05,237.9,234.5,230.71,192.39,175.4,149.63,,,,,,
2023-05-08,246.16,242.16,237.98,200.65,183.06,156.9,,,,,,
2023-05-09,247.99,243.92,239.83,202.48,184.82,158.75,-64689.0,117156.0,181845.0,39581.0,69802.0,30221.0
2023-05-10,249.49,244.75,239.95,203.98,185.65,158.87,,,,,,
2023-05-11,245.77,240.93,236.21,200.26,181.83,155.13,,,,,,
2023-05-12,243.02,238.11,233.26,197.51,179.01,152.18,,,,,,
2023-05-15,247.2,242.35,237.64,201.69,183.25,156.56,,,,,,
2023-05-16,247.91,242.94,237.93,202.4,183.84,156.85,-66095.0,103165.0,169260.0,40484.0,73052.0,32568.0
2023-05-17,256.92,251.39,245.97,211.41,192.29,164.89,,,,,,
2023-05-18,256.83,250.49,244.63,211.32,191.39,163.55,,,,,,
2023-05-19,257.61,249.77,243.81,212.1,190.67,162.73,,,,,,
2023-05-22,264.89,253.89,246.65,219.38,194.79,165.57,,,,,,
2023-05-23,266.22,256.0,249.06,220.71,196.9,167.98,-71160.0,96902.0,168062.0,47269.0,84492.0,37223.0
2023-05-24,272.12,262.0,254.52,226.61,202.9,173.44,,,,,,
2023-05-25,267.35,255.26,248.04,221.84,196.16,166.96,,,,,,
2023-05-26,270.34,259.13,251.75,224.83,200.03,170.67,,,,,,
2023-05-30,259.59,247.92,241.21,213.62,189.49,160.88,-69972.0,90215.0,160187.0,47485.0,87110.0,39625.0
2023-05-31,255.99,244.38,237.56,210.08,185.84,157.26,,,,,,
2023-06-01,243.62,237.62,231.73,209.32,185.9,158.15,,,,,,
2023-06-02,250.07,243.82,237.65,215.77,192.1,164.07,,,,,,
2023-06-05,252.44,245.81,239.4,218.14,194.09,165.82,,,,,,
2023-06-06,256.43,248.76,241.61,222.13,197.04,168.03,-72206.0,127589.0,199795.0,46687.0,87372.0,40685.0
2023-06-07,264.12,254.05,245.83,229.82,202.33,172.25,,,,,,
2023-06-08,261.27,251.5,243.25,226.97,199.78,169.67,,,,,,
2023-06-09,259.32,249.36,241.07,225.02,197.64,167.49,,,,,,
2023-06-12,248.26,239.73,232.29,213.96,188.01,158.71,,,,,,
2023-06-13,255.79,246.44,238.64,221.49,194.72,165.06,-76933.0,114775.0,191708.0,52137.0,89245.0,37108.0
2023-06-14,255.46,245.03,237.12,221.16,193.31,163.54,,,,,,
2023-06-15,264.17,253.78,245.47,229.87,202.06,171.89,,,,,,
2023-06-16,268.05,258.85,250.7,233.75,207.13,177.12,,,,,,
2023-06-20,260.92,251.99,244.53,226.62,200.27,170.95,-75891.0,113458.0,189349.0,51976.0,88692.0,36716.0
2023-06-21,262.41,253.81,246.52,228.11,202.09,172.94,,,,,,
2023-06-22,255.01,247.15,240.02,220.71,195.43,166.44,,,,,,
2023-06-23,251.72,243.66,236.8,217.42,191.94,163.22,,,,,,
2023-06-26,253.75,245.48,238.13,219.45,193.76,164.55,,,,,,
2023-06-27,251.68,242.21,234.46,217.38,190.49,160.88,-74671.0,111302.0,185973.0,47435.0,82843.0,35408.0
2023-06-28,260.34,249.71,240.77,226.04,197.99,167.19,,,,,,
2023-06-29,261.77,250.34,241.91,226.67,199.13,168.06,,,,,,
2023-06-30,263.4,254.49,246.25,230.82,203.47,171.95,,,,,,
2023-07-03,246.24,239.11,216.11,222.57,196.33,166.26,,,,,,
2023-07-04,,,,,,,-77683.0,100259.0,177942.0,45802.0,86127.0,40325.0
2023-07-05,251.83,244.61,221.84,228.16,201.83,171.99,,,,,,
2023-07-06,254.38,246.08,222.86,230.71,203.3,173.01,,,,,,
2023-07-07,258.93,250.89,227.68,235.26,208.11,177.83,,,,,,
2023-07-10,256.96,249.4,227.16,233.29,206.62,177.31,,,,,,
2023-07-11,262.27,254.78,232.35,238.6,212.0,182.5,-84631.0,104977.0,189608.0,53479.0,95442.0,41963.0
2023-07-12,266.7,259.35,236.15,243.03,216.57,186.3,,,,,,
2023-07-13,267.86,261.4,238.54,244.19,218.62,188.69,,,,,,
2023-07-14,264.37,258.25,235.38,240.7,215.47,185.53,,,,,,
2023-07-17,263.17,257.14,234.0,239.5,214.36,184.15,,,,,,
2023-07-18,269.44,263.17,239.01,245.77,220.39,189.16,-92484.0,102339.0,194823.0,57042.0,106305.0,49263.0
2023-07-19,272.05,267.05,241.62,248.38,224.27,191.77,,,,,,
2023-07-20,274.32,269.67,244.13,250.65,226.89,194.28,,,,,,
2023-07-21,280.18,275.67,249.55,256.51,232.89,199.7,,,,,,
2023-07-24,289.51,283.91,256.3,265.84,241.13,206.45,,,,,,
2023-07-25,285.33,279.63,253.84,261.66,236.85,203.99,-89594.0,100696.0,190290.0,59318.0,112106.0,52788.0
2023-07-26,290.72,284.02,256.36,267.05,241.24,206.51,,,,,,
2023-07-27,295.05,288.15,259.43,271.38,245.37,209.58,,,,,,
2023-07-28,295.58,288.76,260.66,271.91,245.98,210.81,,,,,,
2023-07-31,292.9,289.55,262.5,272.7,247.82,212.24,,,,,,
2023-08-01,287.3,261.36,249.87,270.45,246.68,211.22,-89407.0,96953.0,186360.0,62651.0,112478.0,49827.0
2023-08-02,277.58,253.59,243.91,260.73,238.91,205.26,,,,,,
2023-08-03,276.47,253.33,244.28,259.62,238.65,205.63,,,,,,
2023-08-04,278.31,254.6,246.22,261.46,239.92,207.57,,,,,,
2023-08-07,280.44,256.54,247.1,263.59,241.86,208.45,,,,,,
2023-08-08,284.51,260.85,250.88,267.66,246.17,212.23,-85930.0,99532.0,185462.0,52281.0,103911.0,51630.0
2023-08-09,292.84,268.67,256.68,275.99,253.99,218.03,,,,,,
2023-08-10,290.47,266.17,254.1,273.62,251.49,215.45,,,,,,
2023-08-11,296.49,270.25,256.88,279.64,255.57,218.23,,,,,,
2023-08-14,290.62,265.96,253.14,273.77,251.28,214.49,,,,,,
2023-08-15,284.76,261.16,249.64,267.91,246.48,210.99,-89011.0,99295.0,188306.0,58655.0,109826.0,51171.0
2023-08-16,286.71,262.14,249.21,269.86,247.46,210.56,,,,,,
2023-08-17,282.17,260.35,248.86,265.32,245.67,210.21,,,,,,
2023-08-18,282.32,260.01,249.04,265.47,245.33,210.39,,,,,,
2023-08-21,277.26,255.39,245.46,260.41,240.71,206.81,,,,,,
2023-08-22,278.91,257.25,246.95,262.06,242.57,208.3,-91928.0,102299.0,194227.0,61474.0,110854.0,49380.0
2023-08-23,276.88,255.95,245.45,260.03,241.27,206.8,,,,,,
2023-08-24,278.0,258.1,247.19,261.15,243.42,208.54,,,,,,
2023-08-25,287.64,264.5,252.36,270.79,249.82,213.71,,,,,,
2023-08-28,279.57,256.69,246.63,262.72,242.01,207.98,,,,,,
2023-08-29,279.05,255.65,246.38,262.2,240.97,207.73,-83488.0,108775.0,192263.0,55703.0,108419.0,52716.0
2023-08-30,280.92,256.71,247.45,263.26,242.04,208.78,,,,,,
2023-08-31,276.64,256.59,248.03,263.14,242.62,209.96,,,,,,
2023-09-01,259.12,251.24,244.05,265.67,245.83,213.68,,,,,,
2023-09-05,258.1,251.47,244.9,264.65,246.06,214.53,-84197.0,112892.0,197089.0,54825.0,104836.0,50011.0
2023-09-06,260.14,253.49,246.79,266.69,248.08,216.42,,,,,,
2023-09-07,262.3,255.37,248.04,268.85,249.96,217.67,,,,,,
2023-09-08,265.37,258.62,250.76,271.92,253.21,220.39,,,,,,
2023-09-11,271.87,263.65,253.95,278.42,258.24,223.58,,,,,,
2023-09-12,272.79,265.52,256.32,279.34,260.11,225.95,-88498.0,107180.0,195678.0,59270.0,109867.0,50597.0
2023-09-13,273.84,266.3,256.59,280.39,260.89,226.22,,,,,,
2023-09-14,274.27,267.94,258.73,280.82,262.53,228.36,,,,,,
2023-09-15,270.81,264.89,256.47,277.36,259.48,226.1,,,,,,
2023-09-18,269.79,264.15,256.39,276.34,258.74,226.02,,,,,,
2023-09-19,265.81,260.5,253.57,272.36,255.09,223.2,-74656.0,132299.0,206955.0,49389.0,107640.0,58251.0
2023-09-20,261.92,257.07,250.59,268.47,251.66,220.22,,,,,,
2023-09-21,261.99,256.81,249.98,268.54,251.4,219.61,,,,,,
2023-09-22,256.18,251.19,244.83,262.73,245.78,214.46,,,,,,
2023-09-25,254.39,250.34,243.88,260.94,244.93,213.51,,,,,,
2023-09-26,256.22,251.66,245.13,262.77,246.25,214.76,-69335.0,124813.0,194148.0,41244.0,99353.0,58109.0
2023-09-27,259.86,255.01,248.09,266.41,249.6,217.72,,,,,,
2023-09-28,250.53,246.62,240.84,258.02,242.35,211.14,,,,,,
2023-09-29,243.99,239.95,234.96,251.35,236.47,205.46,,,,,,
2023-10-02,241.22,235.22,232.17,252.62,236.73,205.26,,,,,,
2023-10-03,236.01,231.19,228.97,247.41,232.7,202.06,-73470.0,84746.0,158216.0,43398.0,90474.0,47076.0
2023-10-04,219.8,216.37,214.89,231.2,217.88,187.98,,,,,,
2023-10-05,218.9,215.0,213.45,230.3,216.51,186.54,,,,,,
2023-10-06,219.22,216.16,214.74,230.62,217.67,187.83,,,,,,
2023-10-09,223.81,221.51,220.34,235.21,223.02,193.43,,,,,,
2023-10-10,225.84,223.12,221.66,237.24,224.63,194.75,-70146.0,91452.0,161598.0,36210.0,81865.0,45655.0
2023-10-11,221.01,219.37,218.46,232.41,220.88,191.55,,,,,,
2023-10-12,216.5,215.1,214.4,227.9,216.61,187.49,,,,,,
2023-10-13,226.53,225.3,224.65,237.93,226.81,197.74,,,,,,
2023-10-16,227.3,225.77,224.91,238.7,227.28,198.0,,,,,,
2023-10-17,228.45,227.25,226.35,239.85,228.76,199.44,-63831.0,118146.0,181977.0,31251.0,77612.0,46361.0
2023-10-18,235.35,233.48,232.15,246.75,234.99,205.24,,,,,,
2023-10-19,236.17,234.3,232.84,247.57,235.81,205.93,,,,,,
2023-10-20,237.36,235.38,233.87,248.76,236.89,206.96,,,,,,
2023-10-23,232.85,231.16,229.77,244.25,232.67,202.86,,,,,,
2023-10-24,226.76,225.27,224.68,238.16,226.78,197.77,-66694.0,114529.0,181223.0,32063.0,81062.0,48999.0
2023-10-25,228.42,226.88,226.46,239.82,228.39,199.55,,,,,,
2023-10-26,225.61,223.71,223.17,237.01,225.22,196.26,,,,,,
2023-10-27,231.25,229.52,228.84,242.65,231.03,201.93,,,,,,
2023-10-30,222.0,221.68,221.56,234.81,223.75,195.05,,,,,,
2023-10-31,222.27,221.73,221.17,234.86,223.36,194.48,-69871.0,108283.0,178154.0,41504.0,86855.0,45351.0
2023-11-01,218.55,218.38,219.06,231.68,220.57,191.97,,,,,,
2023-11-02,224.6,224.01,224.63,237.73,226.2,197.54,,,,,,
2023-11-03,220.1,219.45,220.08,233.23,221.64,192.99,,,,,,
2023-11-06,223.59,222.54,223.2,236.72,224.73,196.11,,,,,,
2023-11-07,216.77,215.27,215.9,229.9,217.46,188.81,-71355.0,100879.0,172234.0,43977.0,85893.0,41916.0
2023-11-08,212.85,211.06,211.64,225.98,213.25,184.55,,,,,,
2023-11-09,216.08,213.66,213.92,229.21,215.85,186.83,,,,,,
2023-11-10,218.95,216.63,217.04,232.08,218.82,189.95,,,,,,
2023-11-13,223.59,220.93,221.07,236.72,223.12,193.98,,,,,,
2023-11-14,222.28,220.06,220.25,235.41,222.25,193.16,-78364.0,99383.0,177747.0,53294.0,94790.0,41496.0
2023-11-15,220.18,218.03,218.33,233.31,220.22,191.24,,,,,,
2023-11-16,210.11,207.6,208.06,223.24,209.79,180.97,,,,,,
2023-11-17,218.45,215.44,215.86,231.58,217.63,188.77,,,,,,
2023-11-20,222.6,219.72,220.11,235.73,221.91,193.02,,,,,,
2023-11-21,223.38,220.8,221.19,236.51,222.99,194.1,-80591.0,112166.0,192757.0,62304.0,106289.0,43985.0
2023-11-22,223.24,219.58,219.86,236.37,221.77,192.77,,,,,,
2023-11-24,216.51,213.66,214.26,229.64,215.85,187.17,,,,,,
2023-11-27,217.99,214.54,214.82,231.12,216.73,187.73,,,,,,
2023-11-28,223.0,219.26,219.37,236.13,221.45,192.28,-82670.0,104224.0,186894.0,66143.0,108073.0,41930.0
2023-11-29,228.36,224.73,224.29,241.6,226.37,196.97,,,,,,
2023-11-30,219.98,217.58,217.78,234.45,219.86,190.61,,,,,,
2023-12-01,212.11,212.56,214.16,228.98,214.64,185.55,,,,,,
2023-12-04,213.42,213.43,214.71,230.29,215.51,186.1,,,,,,
2023-12-05,211.03,211.28,212.69,227.9,213.36,184.08,-92237.0,98690.0,190927.0,68242.0,108142.0,39900.0
2023-12-06,203.02,203.42,205.01,219.89,205.5,176.4,,,,,,
2023-12-07,200.12,200.85,202.6,216.99,202.93,173.99,,,,,,
2023-12-08,204.98,205.76,207.47,221.85,207.84,178.86,,,,,,
2023-12-11,204.31,205.24,207.14,221.18,207.32,178.53,,,,,,
2023-12-12,197.97,199.32,201.27,214.84,201.4,172.66,-89195.0,102976.0,192171.0,67046.0,98505.0,31459.0
2023-12-13,202.49,203.9,205.86,219.36,205.98,177.25,,,,,,
2023-12-14,211.88,212.92,214.35,228.75,215.0,185.74,,,,,,
2023-12-15,213.7,214.76,216.08,230.57,216.84,187.47,,,,,,
2023-12-18,215.9,216.75,218.28,232.77,218.83,189.67,,,,,,
2023-12-19,220.08,220.65,222.1,236.95,222.73,193.49,-95869.0,101585.0,197454.0,72802.0,103433.0,30631.0
2023-12-20,220.07,220.71,222.05,236.94,222.79,193.44,,,,,,
2023-12-21,215.85,216.66,218.49,232.72,218.74,189.88,,,,,,
2023-12-22,213.01,214.15,216.12,229.88,216.23,187.51,,,,,,
2023-12-26,215.83,217.24,219.38,232.7,219.32,190.77,-93845.0,102051.0,195896.0,71469.0,102365.0,30896.0
2023-12-27,215.5,216.19,217.97,232.37,218.27,189.36,,,,,,
2023-12-28,208.52,209.97,212.17,226.15,212.47,183.51,,,,,,
2023-12-29,210.26,210.63,212.58,226.81,212.88,183.64,,,,,,
2024-01-02,209.49,211.4,230.65,225.67,211.7,182.95,-103263.0,101437.0,204700.0,76197.0,104742.0,28545.0
2024-01-03,215.81,217.55,236.65,231.99,217.85,188.95,,,,,,
2024-01-04,211.01,213.51,233.05,227.19,213.81,185.35,,,,,,
2024-01-05,210.55,213.13,233.39,226.73,213.43,185.69,,,,,,
2024-01-08,202.78,205.47,226.24,218.96,205.77,178.54,,,,,,
2024-01-09,207.68,210.32,230.52,223.86,210.62,182.82,-94052.0,110039.0,204091.0,72259.0,99353.0,27094.0
2024-01-10,206.73,209.37,229.56,222.91,209.67,181.86,,,,,,
2024-01-11,211.43,213.65,233.49,227.61,213.95,185.79,,,,,,
2024-01-12,212.03,214.39,234.72,228.21,214.69,187.02,,,,,,
2024-01-16,212.19,214.81,235.23,228.37,215.11,187.53,-88748.0,117033.0,205781.0,69017.0,96363.0,27346.0
2024-01-17,213.54,215.85,236.08,229.72,216.15,188.38,,,,,,
2024-01-18,218.35,220.55,240.68,234.53,220.85,192.98,,,,,,
2024-01-19,216.28,218.52,238.92,232.46,218.82,191.22,,,,,,
2024-01-22,223.78,226.08,245.82,239.96,226.38,198.12,,,,,,
2024-01-23,221.01,223.33,243.51,237.19,223.63,195.81,-95871.0,120619.0,216490.0,73702.0,103704.0,30002.0
2024-01-24,220.95,223.89,244.5,237.13,224.19,196.8,,,,,,
2024-01-25,226.44,229.1,250.56,242.62,229.4,202.86,,,,,,
2024-01-26,229.41,232.58,254.55,245.59,232.88,206.85,,,,,,
2024-01-29,222.85,226.46,249.55,239.03,226.76,201.85,,,,,,
2024-01-30,226.07,229.68,251.58,242.25,228.79,203.75,-94765.0,120864.0,215629.0,73169.0,106560.0,33391.0
2024-01-31,218.33,223.12,246.31,235.69,223.52,198.7,,,,,,
2024-02-01,219.48,242.56,242.44,232.05,219.77,194.65,,,,,,
2024-02-02,214.75,238.03,238.05,227.32,215.24,190.26,,,,,,
2024-02-05,220.92,242.85,242.66,233.49,220.06,194.87,,,,,,
2024-02-06,221.73,244.53,244.45,234.3,221.74,196.66,-85701.0,130214.0,215915.0,64627.0,98209.0,33582.0
2024-02-07,226.3,248.26,247.84,238.87,225.47,200.05,,,,,,
2024-02-08,234.2,255.76,255.17,246.77,232.97,207.38,,,,,,
2024-02-09,233.95,256.87,256.31,246.52,234.08,208.52,,,,,,
2024-02-12,236.73,259.12,258.26,249.3,236.33,210.47,,,,,,
2024-02-13,239.46,261.96,260.83,252.03,239.17,213.04,-89918.0,129287.0,219205.0,66239.0,105172.0,38933.0
2024-02-14,231.69,255.22,254.53,244.26,232.43,206.74,,,,,,
2024-02-15,231.83,256.52,255.79,244.4,233.73,208.0,,,,,,
2024-02-16,233.6,257.83,256.84,246.17,235.04,209.05,,,,,,
2024-02-20,227.74,250.86,250.31,240.31,228.07,202.52,-86620.0,130829.0,217449.0,63285.0,105209.0,41924.0
2024-02-21,228.6,253.08,252.29,241.17,230.29,204.5,,,,,,
2024-02-22,233.47,256.75,255.93,246.04,233.96,208.14,,,,,,
2024-02-23,227.67,250.93,249.97,240.24,228.14,202.18,,,,,,
2024-02-26,230.56,255.72,254.76,243.13,232.93,206.97,,,,,,
2024-02-27,234.44,259.44,258.52,247.01,236.65,210.73,-86372.0,130129.0,216501.0,60376.0,94779.0,34403.0
2024-02-28,227.1,255.12,254.39,242.69,232.52,206.93,,,,,,
2024-02-29,230.43,258.1,257.11,245.67,235.24,209.37,,,,,,
2024-03-01,261.44,260.47,257.26,249.01,238.6,212.77,,,,,,
2024-03-04,258.57,257.69,254.44,246.14,235.82,209.95,,,,,,
2024-03-05,253.28,252.27,249.35,240.85,230.4,204.86,-83848.0,134165.0,218013.0,58679.0,90083.0,31404.0
2024-03-06,255.39,254.46,251.59,242.96,232.59,207.1,,,,,,
2024-03-07,255.48,254.66,252.06,243.05,232.79,207.57,,,,,,
2024-03-08,252.72,252.14,249.66,240.29,230.27,205.17,,,,,,
2024-03-11,258.05,257.24,254.1,245.62,235.37,209.61,,,,,,
2024-03-12,258.64,257.79,254.53,246.21,235.92,210.04,-91957.0,131583.0,223540.0,59576.0,91706.0,32130.0
2024-03-13,266.15,265.34,261.82,253.72,243.47,217.33,,,,,,
2024-03-14,270.33,269.26,265.56,257.9,247.39,221.07,,,,,,
2024-03-15,272.08,270.68,266.56,259.65,248.81,222.07,,,,,,
2024-03-18,275.73,274.54,270.74,263.3,252.67,226.25,,,,,,
2024-03-19,276.22,274.89,271.16,263.79,253.02,226.67,-97211.0,117184.0,214395.0,70119.0,107100.0,36981.0
2024-03-20,273.32,271.93,268.14,260.89,250.06,223.65,,,,,,
2024-03-21,272.71,271.22,267.55,260.28,249.35,223.06,,,,,,
2024-03-22,273.98,271.7,267.62,261.55,249.83,223.13,,,,,,
