,QS1 Comdty ,QS2 Comdty ,QS3 Comdty ,S:QSQS 1-2 Comdty
,VOLUME,VOLUME,VOLUME,VOLUME
2019-12-17,77756.0,62541.0,37791.0,18274.0
2019-12-18,72032.0,60072.0,34545.0,20241.0
2019-12-19,63214.0,60193.0,36764.0,21697.0
2019-12-20,54360.0,69146.0,39819.0,19194.0
2019-12-23,34747.0,41034.0,23786.0,11574.0
2019-12-24,26319.0,33778.0,20054.0,9037.0
2019-12-26,15943.0,21389.0,14798.0,2609.0
2019-12-27,37809.0,52141.0,32617.0,13884.0
2019-12-30,44420.0,56184.0,34564.0,18628.0
2019-12-31,30182.0,45017.0,23475.0,13182.0
2020-01-02,40513.0,64209.0,39962.0,16897.0
2020-01-03,60664.0,115126.0,80880.0,27362.0
2020-01-06,69490.0,143044.0,107116.0,40669.0
2020-01-07,51658.0,107743.0,63882.0,30072.0
2020-01-08,55605.0,177079.0,111979.0,35630.0
2020-01-09,37544.0,120300.0,72569.0,26915.0
2020-01-10,6951.0,92960.0,70853.0,6524.0
2020-01-13,98938.0,84157.0,43089.0,31672.0
2020-01-14,108840.0,107886.0,54094.0,44947.0
2020-01-15,88167.0,91798.0,65794.0,24724.0
2020-01-16,115696.0,132136.0,82664.0,44747.0
2020-01-17,109170.0,142767.0,81765.0,45302.0
2020-01-20,49395.0,59459.0,34195.0,11890.0
2020-01-21,94903.0,111402.0,65217.0,30724.0
2020-01-22,113114.0,167830.0,103479.0,45429.0
2020-01-23,105691.0,174599.0,126018.0,38490.0
2020-01-24,62451.0,110555.0,57867.0,26763.0
2020-01-27,76137.0,168936.0,114099.0,27951.0
2020-01-28,91647.0,173549.0,114405.0,43129.0
2020-01-29,67300.0,130150.0,80037.0,31586.0
2020-01-30,65339.0,134503.0,97235.0,25557.0
2020-01-31,43127.0,111081.0,74001.0,14029.0
2020-02-03,48653.0,114962.0,79275.0,19668.0
2020-02-04,46713.0,125031.0,74186.0,20342.0
2020-02-05,46208.0,129044.0,95267.0,18836.0
2020-02-06,44086.0,133574.0,98663.0,20182.0
2020-02-07,42104.0,129652.0,99027.0,24450.0
2020-02-10,55609.0,139996.0,86230.0,36637.0
2020-02-11,36872.0,146386.0,97246.0,30263.0
2020-02-12,3640.0,137750.0,123796.0,3520.0
2020-02-13,123960.0,109211.0,46008.0,58645.0
2020-02-14,80106.0,75727.0,32762.0,32128.0
2020-02-17,74659.0,57435.0,23693.0,33611.0
2020-02-18,102278.0,96632.0,51625.0,33235.0
2020-02-19,98341.0,90149.0,51418.0,37646.0
2020-02-20,86923.0,90468.0,43786.0,35818.0
2020-02-21,85647.0,100241.0,39714.0,37049.0
2020-02-24,73876.0,90735.0,53798.0,26246.0
2020-02-25,71234.0,99886.0,39725.0,32179.0
2020-02-26,103079.0,156121.0,91835.0,43151.0
2020-02-27,113670.0,179775.0,112496.0,49277.0
2020-02-28,75063.0,136129.0,69213.0,29388.0
2020-03-02,61517.0,126693.0,77584.0,24447.0
2020-03-03,82747.0,151231.0,92950.0,42667.0
2020-03-04,52443.0,113461.0,77122.0,28360.0
2020-03-05,74808.0,142226.0,88010.0,44829.0
2020-03-06,74442.0,176853.0,124997.0,39444.0
2020-03-09,70336.0,198049.0,156237.0,41908.0
2020-03-10,49316.0,170652.0,117843.0,28661.0
2020-03-11,34130.0,151602.0,98360.0,26468.0
2020-03-12,5248.0,163573.0,144146.0,5177.0
2020-03-13,122581.0,99440.0,76041.0,39033.0
2020-03-16,103928.0,91139.0,72148.0,28664.0
2020-03-17,89076.0,68642.0,57200.0,18528.0
2020-03-18,86849.0,95236.0,71290.0,32742.0
2020-03-19,71901.0,88809.0,56057.0,25206.0
2020-03-20,82351.0,99462.0,53064.0,30219.0
2020-03-23,58302.0,69981.0,48391.0,14541.0
2020-03-24,41702.0,67230.0,51895.0,10888.0
2020-03-25,40630.0,71033.0,54710.0,11946.0
2020-03-26,39815.0,71133.0,45682.0,15020.0
2020-03-27,48207.0,95416.0,58681.0,20374.0
2020-03-30,57465.0,84422.0,59708.0,20644.0
2020-03-31,44510.0,82442.0,53609.0,22583.0
2020-04-01,61001.0,119872.0,91841.0,32932.0
2020-04-02,77691.0,157867.0,139038.0,51503.0
2020-04-03,39171.0,111303.0,94114.0,25900.0
2020-04-06,39971.0,87506.0,54217.0,21756.0
2020-04-07,25280.0,97207.0,65952.0,18800.0
2020-04-08,3590.0,93488.0,80543.0,3482.0
2020-04-09,105728.0,98069.0,53414.0,33126.0
2020-04-13,71887.0,58641.0,22824.0,26898.0
2020-04-14,99829.0,90825.0,46220.0,35729.0
2020-04-15,95562.0,93302.0,43873.0,31671.0
2020-04-16,101392.0,90866.0,56534.0,33951.0
2020-04-17,94216.0,73300.0,40003.0,30973.0
2020-04-20,76836.0,71236.0,37927.0,19895.0
2020-04-21,104273.0,135036.0,51899.0,38936.0
2020-04-22,73147.0,106637.0,48939.0,36688.0
2020-04-23,45873.0,82651.0,34050.0,18055.0
2020-04-24,58144.0,105147.0,51135.0,28710.0
2020-04-27,36148.0,75845.0,45922.0,14460.0
2020-04-28,34076.0,80286.0,36368.0,13351.0
2020-04-29,42887.0,99696.0,48843.0,22824.0
2020-04-30,48691.0,105693.0,61010.0,23003.0
2020-05-01,29221.0,72771.0,54895.0,14256.0
2020-05-04,32670.0,81318.0,47201.0,14242.0
2020-05-05,38984.0,110200.0,70234.0,18967.0
2020-05-06,34543.0,116913.0,66409.0,17310.0
2020-05-07,34337.0,106779.0,67681.0,14211.0
2020-05-08,11096.0,66835.0,37585.0,6239.0
2020-05-11,25305.0,117809.0,64939.0,20211.0
2020-05-12,4589.0,107345.0,63553.0,4320.0
2020-05-13,102874.0,67993.0,32579.0,33089.0
2020-05-14,98221.0,69122.0,31977.0,31162.0
2020-05-15,87123.0,61160.0,27342.0,24330.0
2020-05-18,90160.0,66524.0,31646.0,25131.0
2020-05-19,83871.0,65712.0,28006.0,25757.0
2020-05-20,72244.0,57950.0,27169.0,18259.0
2020-05-21,50611.0,54399.0,25255.0,11942.0
2020-05-22,55051.0,77616.0,28539.0,20937.0
2020-05-25,9575.0,11808.0,3382.0,3035.0
2020-05-26,50078.0,67330.0,27846.0,16201.0
2020-05-27,43659.0,66405.0,25082.0,15078.0
2020-05-28,58875.0,96784.0,47295.0,23424.0
2020-05-29,51668.0,87344.0,43285.0,21998.0
2020-06-01,37827.0,77214.0,37454.0,15525.0
2020-06-02,45332.0,93663.0,48574.0,18769.0
2020-06-03,43976.0,91863.0,46717.0,21719.0
2020-06-04,39673.0,90453.0,51783.0,21632.0
2020-06-05,42960.0,107964.0,57346.0,23131.0
2020-06-08,31761.0,98117.0,42943.0,17234.0
2020-06-09,38452.0,101259.0,53459.0,23565.0
2020-06-10,29014.0,122992.0,75533.0,21353.0
2020-06-11,3486.0,132842.0,87769.0,3373.0
2020-06-12,73237.0,47916.0,29885.0,15868.0
2020-06-15,75272.0,40245.0,24267.0,16322.0
2020-06-16,82317.0,59114.0,35020.0,23045.0
2020-06-17,84420.0,62957.0,38620.0,27855.0
2020-06-18,66628.0,52177.0,39907.0,17011.0
2020-06-19,80032.0,70876.0,47114.0,30560.0
2020-06-22,57096.0,67408.0,27105.0,23804.0
2020-06-23,51115.0,65720.0,32748.0,18892.0
2020-06-24,51917.0,73154.0,28271.0,20801.0
2020-06-25,56147.0,79815.0,47575.0,22006.0
2020-06-26,38524.0,70990.0,29245.0,17615.0
2020-06-29,26339.0,59804.0,28329.0,9556.0
2020-06-30,51081.0,77082.0,43058.0,23804.0
2020-07-01,45242.0,91537.0,50648.0,22670.0
2020-07-02,31437.0,63812.0,38779.0,14452.0
2020-07-03,19893.0,39047.0,17338.0,9398.0
2020-07-06,34413.0,60158.0,32914.0,15188.0
2020-07-07,30830.0,72350.0,44064.0,14021.0
2020-07-08,36918.0,73448.0,42922.0,23466.0
2020-07-09,35631.0,103305.0,60231.0,28517.0
2020-07-10,3250.0,56199.0,38038.0,3185.0
2020-07-13,63020.0,48210.0,23109.0,21121.0
2020-07-14,95592.0,76775.0,31272.0,41879.0
2020-07-15,57042.0,50882.0,33096.0,12049.0
2020-07-16,44612.0,36521.0,26701.0,7136.0
2020-07-17,57124.0,43666.0,25820.0,17874.0
2020-07-20,60989.0,60737.0,31042.0,21790.0
2020-07-21,72582.0,86286.0,42194.0,27142.0
2020-07-22,44382.0,56737.0,23340.0,13961.0
2020-07-23,48979.0,64843.0,35561.0,13993.0
2020-07-24,37906.0,60541.0,27322.0,12854.0
2020-07-27,44103.0,64039.0,32561.0,18942.0
2020-07-28,41662.0,69547.0,46985.0,18478.0
2020-07-29,30278.0,51853.0,24398.0,12190.0
2020-07-30,57579.0,112879.0,68277.0,22838.0
2020-07-31,28899.0,62622.0,29534.0,11678.0
2020-08-03,35733.0,66554.0,35314.0,18282.0
2020-08-04,39428.0,80440.0,45252.0,20349.0
2020-08-05,49776.0,112974.0,78710.0,25641.0
2020-08-06,22346.0,73476.0,42539.0,8585.0
2020-08-07,36621.0,90843.0,49036.0,22828.0
2020-08-10,29128.0,74444.0,58950.0,14773.0
2020-08-11,39894.0,116611.0,68929.0,31131.0
2020-08-12,4401.0,78003.0,57053.0,4280.0
2020-08-13,59323.0,44113.0,25703.0,12928.0
2020-08-14,51251.0,42426.0,25754.0,10533.0
2020-08-17,54114.0,49425.0,25314.0,12746.0
2020-08-18,74879.0,67653.0,38700.0,21457.0
2020-08-19,62424.0,51945.0,30262.0,15031.0
2020-08-20,77575.0,69694.0,39143.0,20106.0
2020-08-21,105982.0,117809.0,40711.0,50431.0
2020-08-24,59164.0,92168.0,36521.0,24396.0
2020-08-25,60134.0,103461.0,47472.0,25861.0
2020-08-26,60936.0,83771.0,36966.0,22624.0
2020-08-27,67572.0,124175.0,56602.0,29936.0
2020-08-28,45975.0,76464.0,38079.0,19269.0
2020-08-31,26430.0,59684.0,26849.0,10543.0
2020-09-01,36311.0,76173.0,38378.0,13745.0
2020-09-02,53832.0,119796.0,57461.0,26105.0
2020-09-03,74644.0,190100.0,103664.0,47430.0
2020-09-04,32481.0,104914.0,61206.0,11868.0
2020-09-07,25385.0,46265.0,20992.0,13877.0
2020-09-08,64588.0,173904.0,91716.0,40446.0
2020-09-09,38639.0,134229.0,82136.0,29460.0
2020-09-10,3858.0,111759.0,84948.0,3724.0
2020-09-11,88461.0,59771.0,48824.0,28017.0
2020-09-14,67088.0,48099.0,45542.0,15765.0
2020-09-15,109540.0,91252.0,72753.0,41247.0
2020-09-16,108524.0,89647.0,78318.0,38396.0
2020-09-17,88889.0,76347.0,59655.0,26028.0
2020-09-18,93053.0,70569.0,43976.0,33687.0
2020-09-21,100878.0,83227.0,51618.0,40554.0
2020-09-22,68770.0,63008.0,51832.0,16025.0
2020-09-23,72894.0,91437.0,63173.0,30203.0
2020-09-24,77177.0,89353.0,65226.0,34017.0
2020-09-25,48002.0,73982.0,49647.0,17984.0
2020-09-28,45125.0,80468.0,60143.0,16002.0
2020-09-29,59082.0,112966.0,72351.0,30172.0
2020-09-30,59603.0,106548.0,68836.0,29641.0
2020-10-01,63651.0,135095.0,101880.0,32234.0
2020-10-02,45775.0,109249.0,88121.0,17786.0
2020-10-05,41955.0,85867.0,71770.0,17655.0
2020-10-06,47130.0,105895.0,93885.0,23965.0
2020-10-07,36191.0,88314.0,68437.0,18647.0
2020-10-08,46074.0,102616.0,71811.0,26985.0
2020-10-09,42072.0,109254.0,77076.0,31431.0
2020-10-12,8266.0,111119.0,87984.0,8212.0
2020-10-13,89598.0,93769.0,37767.0,35627.0
2020-10-14,59589.0,69558.0,38367.0,21060.0
2020-10-15,96416.0,96934.0,40172.0,38887.0
2020-10-16,62623.0,63060.0,36411.0,22158.0
2020-10-19,68707.0,70295.0,26973.0,24646.0
2020-10-20,64713.0,68683.0,23402.0,20934.0
2020-10-21,94164.0,106636.0,40813.0,39182.0
2020-10-22,54312.0,72453.0,25713.0,16234.0
2020-10-23,61686.0,87812.0,31937.0,27878.0
2020-10-26,63210.0,96704.0,38465.0,23628.0
2020-10-27,45814.0,81686.0,32652.0,17701.0
2020-10-28,65677.0,121013.0,52806.0,26781.0
2020-10-29,66633.0,130488.0,56664.0,34094.0
2020-10-30,45493.0,100329.0,64407.0,15116.0
2020-11-02,52256.0,128076.0,63738.0,24756.0
2020-11-03,38304.0,98459.0,49486.0,15414.0
2020-11-04,31777.0,92174.0,53461.0,13228.0
2020-11-05,47736.0,115772.0,63766.0,29872.0
2020-11-06,30579.0,87557.0,48047.0,17115.0
2020-11-09,58731.0,163176.0,88540.0,33116.0
2020-11-10,43374.0,160021.0,96835.0,24211.0
2020-11-11,23181.0,125810.0,75439.0,15671.0
2020-11-12,3039.0,115936.0,79874.0,3029.0
2020-11-13,82932.0,51467.0,26652.0,20813.0
2020-11-16,82274.0,56413.0,28009.0,20674.0
2020-11-17,70993.0,46927.0,20972.0,18783.0
2020-11-18,89438.0,63245.0,17581.0,33306.0
2020-11-19,86664.0,69370.0,32957.0,34022.0
2020-11-20,81599.0,80461.0,59870.0,27719.0
2020-11-23,59723.0,81791.0,54201.0,16820.0
2020-11-24,81049.0,103729.0,57797.0,30684.0
2020-11-25,74626.0,94324.0,46141.0,27747.0
2020-11-26,36969.0,46988.0,22914.0,10976.0
2020-11-27,39223.0,55614.0,29327.0,13416.0
2020-11-30,46363.0,74816.0,35172.0,19934.0
2020-12-01,52572.0,87003.0,47817.0,23603.0
2020-12-02,37949.0,71565.0,38906.0,14676.0
2020-12-03,38603.0,73034.0,49957.0,12558.0
2020-12-04,50382.0,106515.0,65415.0,26566.0
2020-12-07,38958.0,72095.0,35106.0,18562.0
2020-12-08,43506.0,96158.0,55357.0,24608.0
2020-12-09,51838.0,141473.0,67978.0,35784.0
2020-12-10,4350.0,98908.0,64761.0,4330.0
2020-12-11,88552.0,67122.0,38068.0,23828.0
2020-12-14,77176.0,57079.0,22922.0,16089.0
2020-12-15,74350.0,45411.0,22672.0,14554.0
2020-12-16,75662.0,58439.0,28523.0,18619.0
2020-12-17,64539.0,45196.0,30220.0,8152.0
2020-12-18,79002.0,56450.0,26857.0,23111.0
2020-12-21,105472.0,85637.0,37713.0,29675.0
2020-12-22,48130.0,51151.0,26514.0,11557.0
2020-12-23,49042.0,55595.0,25042.0,17475.0
2020-12-24,19761.0,29968.0,9136.0,4759.0
2020-12-28,19944.0,29749.0,8590.0,4392.0
2020-12-29,40304.0,54950.0,21981.0,13583.0
2020-12-30,38660.0,51820.0,29271.0,13551.0
2020-12-31,31033.0,45744.0,23662.0,16212.0
2021-01-04,51788.0,115914.0,80741.0,11353.0
2021-01-05,48889.0,122772.0,82447.0,16364.0
2021-01-06,58499.0,126959.0,79992.0,35037.0
2021-01-07,52451.0,106514.0,67987.0,27358.0
2021-01-08,45883.0,106181.0,63760.0,27041.0
2021-01-11,45237.0,119504.0,85283.0,36179.0
2021-01-12,8080.0,114250.0,88974.0,8050.0
2021-01-13,79592.0,75006.0,47310.0,20588.0
2021-01-14,98625.0,92100.0,40601.0,30521.0
2021-01-15,80731.0,63764.0,34533.0,18725.0
2021-01-18,61757.0,40925.0,16263.0,18841.0
2021-01-19,77333.0,55831.0,25122.0,16277.0
2021-01-20,85719.0,76278.0,44439.0,22264.0
2021-01-21,77259.0,82035.0,39604.0,24943.0
2021-01-22,77379.0,90248.0,51422.0,14731.0
2021-01-25,55380.0,73280.0,37173.0,18395.0
2021-01-26,50654.0,75766.0,26682.0,17726.0
2021-01-27,59591.0,98125.0,43288.0,23124.0
2021-01-28,54659.0,86226.0,38657.0,19012.0
2021-01-29,73984.0,122902.0,57274.0,32590.0
2021-02-01,51422.0,100010.0,53241.0,19323.0
2021-02-02,58192.0,101507.0,57381.0,17442.0
2021-02-03,51016.0,89744.0,53057.0,18458.0
2021-02-04,45408.0,97377.0,58871.0,24126.0
2021-02-05,35691.0,105992.0,75814.0,11368.0
2021-02-08,36127.0,90818.0,50338.0,19596.0
2021-02-09,55926.0,119345.0,55275.0,38313.0
2021-02-10,41506.0,124686.0,64563.0,35653.0
2021-02-11,5386.0,105219.0,64647.0,5322.0
2021-02-12,95884.0,72788.0,33787.0,24310.0
2021-02-15,97599.0,85207.0,26431.0,44283.0
2021-02-16,105741.0,84347.0,35893.0,29866.0
2021-02-17,120345.0,111024.0,53782.0,36798.0
2021-02-18,123491.0,106940.0,57291.0,37944.0
2021-02-19,98632.0,116496.0,68943.0,36041.0
2021-02-22,83465.0,108324.0,55524.0,25585.0
2021-02-23,71999.0,106884.0,37747.0,28092.0
2021-02-24,49816.0,81666.0,46130.0,9226.0
2021-02-25,52236.0,102437.0,75134.0,15790.0
2021-02-26,44540.0,83602.0,31114.0,13922.0
2021-03-01,49730.0,102635.0,58453.0,16359.0
2021-03-02,62060.0,107568.0,68884.0,21204.0
2021-03-03,35576.0,90985.0,52492.0,9574.0
2021-03-04,81174.0,158754.0,92311.0,38848.0
2021-03-05,42814.0,116315.0,71021.0,17281.0
2021-03-08,52394.0,116609.0,53582.0,26997.0
2021-03-09,35549.0,99801.0,65199.0,19838.0
2021-03-10,37672.0,143702.0,86286.0,28536.0
2021-03-11,6091.0,111412.0,79167.0,6058.0
2021-03-12,80087.0,50621.0,34065.0,18661.0
2021-03-15,92712.0,70965.0,54832.0,23804.0
2021-03-16,100015.0,78572.0,67725.0,34694.0
2021-03-17,86228.0,74663.0,93240.0,16280.0
2021-03-18,133682.0,114541.0,123821.0,31693.0
2021-03-19,102549.0,85372.0,66899.0,19123.0
2021-03-22,62501.0,56931.0,33910.0,18332.0
2021-03-23,97052.0,113138.0,101824.0,24279.0
2021-03-24,61075.0,97441.0,61093.0,17605.0
2021-03-25,70524.0,108132.0,79428.0,25552.0
2021-03-26,64896.0,83180.0,51154.0,20891.0
2021-03-29,42145.0,72018.0,42867.0,11418.0
2021-03-30,43594.0,71455.0,40049.0,19374.0
2021-03-31,54300.0,89345.0,64769.0,23569.0
2021-04-01,53350.0,102259.0,70656.0,22371.0
2021-04-05,17899.0,39360.0,31622.0,7510.0
2021-04-06,43147.0,92123.0,60377.0,20357.0
2021-04-07,51385.0,99625.0,63403.0,26074.0
2021-04-08,40619.0,91927.0,56735.0,21876.0
2021-04-09,48081.0,115113.0,64467.0,39434.0
2021-04-12,5673.0,84693.0,64877.0,5592.0
2021-04-13,82798.0,80604.0,30488.0,31722.0
2021-04-14,81647.0,84377.0,27891.0,28937.0
2021-04-15,50575.0,36127.0,18278.0,7411.0
2021-04-16,57991.0,58545.0,23175.0,19351.0
2021-04-19,80282.0,78389.0,31793.0,34793.0
2021-04-20,76053.0,71180.0,26385.0,19474.0
2021-04-21,57866.0,47336.0,14215.0,10527.0
2021-04-22,65185.0,82871.0,38923.0,21899.0
2021-04-23,55236.0,85319.0,41472.0,25682.0
2021-04-26,45009.0,68246.0,28546.0,7029.0
2021-04-27,58210.0,81110.0,20395.0,30541.0
2021-04-28,38483.0,93297.0,54412.0,10131.0
2021-04-29,50820.0,121290.0,78444.0,18125.0
2021-04-30,45707.0,93496.0,49776.0,21635.0
2021-05-03,21951.0,65191.0,29900.0,6990.0
2021-05-04,44805.0,107152.0,63215.0,21647.0
2021-05-05,54188.0,115518.0,66998.0,33832.0
2021-05-06,43278.0,104005.0,44819.0,26392.0
2021-05-07,35746.0,129666.0,75016.0,21832.0
2021-05-10,50750.0,135913.0,52222.0,30915.0
2021-05-11,37686.0,139080.0,68222.0,28170.0
2021-05-12,5217.0,120441.0,85338.0,5183.0
2021-05-13,95945.0,50664.0,24324.0,9647.0
2021-05-14,78470.0,44194.0,21812.0,7405.0
2021-05-17,81514.0,54534.0,16934.0,23108.0
2021-05-18,99146.0,72941.0,33117.0,27964.0
2021-05-19,96864.0,58867.0,31567.0,8191.0
2021-05-20,73765.0,49409.0,17297.0,12818.0
2021-05-21,57684.0,50400.0,23806.0,6881.0
2021-05-24,44482.0,50367.0,17664.0,10589.0
2021-05-25,60600.0,79103.0,30007.0,22870.0
2021-05-26,39546.0,56641.0,23960.0,8167.0
2021-05-27,52677.0,66856.0,20803.0,21748.0
2021-05-28,58803.0,84985.0,28170.0,29591.0
2021-05-31,14255.0,19797.0,6320.0,1786.0
2021-06-01,41461.0,74841.0,33337.0,5495.0
2021-06-02,35459.0,77437.0,58632.0,8270.0
2021-06-03,39066.0,96440.0,45643.0,16468.0
2021-06-04,27959.0,72243.0,33227.0,12026.0
2021-06-07,57142.0,97459.0,33650.0,26106.0
2021-06-08,72929.0,150472.0,65601.0,47237.0
2021-06-09,37172.0,101620.0,47141.0,28139.0
2021-06-10,5244.0,107078.0,64936.0,5242.0
2021-06-11,83277.0,45694.0,41814.0,9268.0
2021-06-14,63798.0,27503.0,17487.0,4816.0
2021-06-15,65788.0,38701.0,17193.0,4642.0
2021-06-16,78981.0,38593.0,28028.0,7067.0
2021-06-17,116191.0,70967.0,31355.0,27383.0
2021-06-18,69724.0,41194.0,17621.0,8772.0
2021-06-21,118098.0,93316.0,55944.0,45125.0
2021-06-22,81774.0,73508.0,23334.0,25377.0
2021-06-23,65121.0,79523.0,27065.0,27334.0
2021-06-24,42544.0,82097.0,34883.0,14076.0
2021-06-25,45791.0,78216.0,37820.0,9927.0
2021-06-28,41744.0,67220.0,26796.0,9019.0
2021-06-29,59395.0,84747.0,33583.0,27144.0
2021-06-30,43478.0,84410.0,46735.0,15770.0
2021-07-01,53159.0,109295.0,63682.0,20238.0
2021-07-02,39445.0,76092.0,35835.0,16813.0
2021-07-05,30205.0,65150.0,38156.0,11282.0
2021-07-06,38451.0,110256.0,55907.0,14861.0
2021-07-07,43788.0,110417.0,65413.0,17094.0
2021-07-08,64650.0,134892.0,60198.0,47598.0
2021-07-09,38627.0,114768.0,67992.0,26993.0
2021-07-12,4821.0,87028.0,52668.0,4785.0
2021-07-13,58075.0,35840.0,16254.0,7063.0
2021-07-14,72301.0,37024.0,20074.0,3477.0
2021-07-15,75493.0,44260.0,24721.0,4007.0
2021-07-16,83876.0,48082.0,17970.0,16192.0
2021-07-19,132989.0,70129.0,42930.0,5819.0
2021-07-20,88662.0,61162.0,32214.0,12358.0
2021-07-21,104914.0,93411.0,56315.0,29653.0
2021-07-22,83561.0,67390.0,35799.0,25051.0
2021-07-23,43716.0,42468.0,22039.0,8105.0
2021-07-26,71568.0,75734.0,41860.0,22906.0
2021-07-27,49164.0,53804.0,41074.0,10529.0
2021-07-28,48847.0,58737.0,30802.0,12754.0
2021-07-29,41032.0,54133.0,22796.0,9165.0
2021-07-30,37239.0,48654.0,25364.0,9004.0
2021-08-02,34521.0,62639.0,29475.0,3910.0
2021-08-03,54991.0,101214.0,62699.0,19467.0
2021-08-04,47061.0,94183.0,48491.0,19661.0
2021-08-05,31038.0,89801.0,56256.0,7611.0
2021-08-06,38933.0,81820.0,38942.0,17209.0
2021-08-09,73614.0,157468.0,74141.0,45276.0
2021-08-10,46323.0,105612.0,48827.0,28521.0
2021-08-11,42092.0,121499.0,49433.0,35486.0
2021-08-12,4710.0,73730.0,40279.0,4659.0
2021-08-13,58217.0,40933.0,19937.0,7793.0
2021-08-16,102695.0,87228.0,44296.0,29247.0
2021-08-17,68415.0,67712.0,22918.0,23671.0
2021-08-18,61826.0,56575.0,21293.0,10335.0
2021-08-19,90777.0,70817.0,35229.0,13618.0
2021-08-20,64867.0,74780.0,38019.0,12548.0
2021-08-23,76372.0,76494.0,28341.0,11621.0
2021-08-24,60539.0,91772.0,46138.0,7829.0
2021-08-25,61467.0,100485.0,55365.0,11762.0
2021-08-26,80839.0,124723.0,47194.0,39353.0
2021-08-27,80063.0,114818.0,36262.0,43319.0
2021-08-30,49725.0,90405.0,38108.0,21725.0
2021-08-31,88734.0,135628.0,61119.0,46497.0
2021-09-01,42506.0,86922.0,48984.0,17879.0
2021-09-02,43410.0,94025.0,53456.0,15018.0
2021-09-03,30753.0,76883.0,36943.0,13276.0
2021-09-06,39689.0,55263.0,20918.0,20471.0
2021-09-07,58310.0,124523.0,49171.0,34260.0
2021-09-08,76526.0,172003.0,82402.0,58041.0
2021-09-09,37465.0,142956.0,74664.0,29822.0
2021-09-10,2681.0,105242.0,70608.0,2681.0
2021-09-13,114838.0,86012.0,59500.0,51447.0
2021-09-14,135356.0,114742.0,80679.0,65632.0
2021-09-15,97671.0,76537.0,82518.0,27655.0
2021-09-16,84953.0,72421.0,65671.0,29781.0
2021-09-17,91034.0,73770.0,64414.0,30958.0
2021-09-20,92464.0,82564.0,73138.0,28529.0
2021-09-21,82782.0,71135.0,53360.0,30135.0
2021-09-22,91767.0,127807.0,101892.0,40344.0
2021-09-23,115606.0,149413.0,103388.0,70527.0
2021-09-24,59976.0,90387.0,83228.0,27713.0
2021-09-27,103600.0,146207.0,113898.0,58415.0
2021-09-28,80785.0,149906.0,137308.0,37113.0
2021-09-29,76494.0,137923.0,91538.0,43555.0
2021-09-30,59790.0,111983.0,117410.0,22919.0
2021-10-01,44343.0,95452.0,71163.0,20745.0
2021-10-04,83295.0,131514.0,91141.0,55283.0
2021-10-05,89182.0,208935.0,196489.0,56194.0
2021-10-06,53881.0,153175.0,170779.0,23118.0
2021-10-07,48305.0,124629.0,130091.0,24900.0
2021-10-08,45156.0,141222.0,112726.0,24915.0
2021-10-11,37989.0,144358.0,111611.0,30770.0
2021-10-12,6885.0,141395.0,127059.0,6873.0
2021-10-13,112785.0,117408.0,57433.0,40138.0
2021-10-14,144390.0,165187.0,81332.0,70371.0
2021-10-15,126558.0,160217.0,86297.0,55082.0
2021-10-18,131737.0,141666.0,79575.0,57076.0
2021-10-19,134563.0,146131.0,81165.0,56114.0
2021-10-20,137805.0,168996.0,83785.0,68082.0
2021-10-21,105257.0,130847.0,60768.0,49766.0
2021-10-22,71211.0,129915.0,64408.0,34065.0
2021-10-25,46715.0,93544.0,45722.0,16968.0
2021-10-26,58312.0,97026.0,38176.0,32238.0
2021-10-27,88643.0,156099.0,76196.0,48978.0
2021-10-28,62171.0,112725.0,58327.0,23863.0
2021-10-29,48919.0,110839.0,61777.0,22090.0
2021-11-01,35106.0,86692.0,56879.0,16250.0
2021-11-02,60455.0,136141.0,74763.0,37726.0
2021-11-03,46112.0,114185.0,60713.0,24221.0
2021-11-04,47515.0,112758.0,62930.0,25597.0
2021-11-05,42304.0,136743.0,91707.0,25532.0
2021-11-08,46038.0,112748.0,58354.0,25203.0
2021-11-09,74681.0,186788.0,120315.0,59322.0
2021-11-10,37216.0,149380.0,91790.0,30238.0
2021-11-11,7568.0,146918.0,92837.0,7230.0
2021-11-12,137050.0,103554.0,46310.0,50080.0
2021-11-15,108389.0,88970.0,45829.0,32646.0
2021-11-16,96203.0,76234.0,33711.0,29887.0
2021-11-17,108255.0,75103.0,36405.0,35202.0
2021-11-18,97267.0,70174.0,41064.0,23734.0
2021-11-19,169866.0,152952.0,83032.0,54679.0
2021-11-22,94709.0,109899.0,43420.0,35487.0
2021-11-23,74706.0,105649.0,58769.0,26651.0
2021-11-24,51273.0,76840.0,35831.0,17067.0
2021-11-25,31731.0,35555.0,20760.0,12203.0
2021-11-26,107161.0,164151.0,104238.0,40801.0
2021-11-29,80440.0,139846.0,86383.0,28384.0
2021-11-30,73616.0,127560.0,75122.0,26968.0
2021-12-01,57626.0,103360.0,64485.0,21266.0
2021-12-02,61540.0,134869.0,91670.0,28601.0
2021-12-03,45136.0,89685.0,52803.0,22370.0
2021-12-06,41318.0,83566.0,50014.0,23779.0
2021-12-07,39664.0,104179.0,71975.0,24939.0
2021-12-08,33851.0,90269.0,63221.0,17467.0
2021-12-09,31366.0,96464.0,55437.0,24808.0
2021-12-10,2726.0,74482.0,61427.0,2651.0
2021-12-13,76787.0,61484.0,39712.0,20352.0
2021-12-14,69053.0,52933.0,29338.0,16032.0
