,QS1,QS2,QS3,QS1 R:02_0_D,QS2 R:02_0_D,QS3 R:02_0_D,.GOCOMN,.GOCOML,.GOCOMS,.GOMMN,.GOMML,.GOMMS
2022-07-06,1082.75,1024.0,1003.0,534.25,622.0,656.5,,,,,,
2022-07-07,1129.25,1075.75,1052.25,580.75,673.75,705.75,,,,,,
2022-07-08,1133.5,1073.5,1051.25,585.0,671.5,704.75,,,,,,
2022-07-11,1192.5,1109.75,1083.0,621.25,703.25,733.0,,,,,,
2022-07-12,1192.5,1074.0,1046.0,585.5,666.25,695.5,-76092.0,158191.0,234283.0,-43883.0,72828.0,116711.0
2022-07-13,1095.5,1064.75,1041.75,607.0,685.0,711.5,,,,,,
2022-07-14,1067.25,1034.75,1013.0,578.75,655.0,682.75,,,,,,
2022-07-15,1112.5,1079.5,1054.75,624.0,699.75,724.5,,,,,,
2022-07-18,1115.25,1089.75,1067.5,626.75,710.0,737.25,,,,,,
2022-07-19,1068.25,1049.25,1031.25,579.75,669.5,701.0,-75082.0,164608.0,239690.0,-43986.0,70413.0,114399.0
2022-07-20,1071.75,1052.75,1035.0,583.25,673.0,704.75,,,,,,
2022-07-21,1026.5,1008.0,993.75,538.0,628.25,663.5,,,,,,
2022-07-22,1067.5,1045.0,1027.5,579.0,665.25,697.25,,,,,,
2022-07-25,1055.75,1031.5,1014.25,567.25,651.75,684.0,,,,,,
2022-07-26,1069.5,1047.5,1030.25,581.0,667.75,700.0,-82198.0,159477.0,241675.0,-41905.0,72442.0,114347.0
2022-07-27,1101.5,1078.5,1060.5,613.0,698.75,730.25,,,,,,
2022-07-28,1103.75,1083.0,1066.0,615.25,703.25,735.75,,,,,,
2022-07-29,1106.5,1089.25,1074.0,618.0,709.5,743.75,,,,,,
2022-08-01,1028.5,1013.5,1000.5,540.0,633.75,670.25,,,,,,
2022-08-02,1014.5,999.0,989.0,526.0,619.25,658.75,-86519.0,165100.0,251619.0,-39644.0,77623.0,117267.0
2022-08-03,1035.0,1015.5,1000.25,546.5,635.75,670.0,,,,,,
2022-08-04,1009.0,990.0,976.0,520.5,610.25,645.75,,,,,,
2022-08-05,990.0,977.25,966.25,501.5,597.5,636.0,,,,,,
2022-08-08,953.75,946.0,939.5,465.25,566.25,609.25,,,,,,
2022-08-09,997.75,985.75,976.5,509.25,606.0,646.25,-91341.0,152548.0,243889.0,-40798.0,75485.0,116283.0
2022-08-10,992.0,984.0,974.5,507.5,604.0,642.5,,,,,,
2022-08-11,992.0,1019.75,1007.25,543.25,636.75,673.0,,,,,,
2022-08-12,1045.25,1031.75,1010.75,568.75,661.25,694.5,,,,,,
2022-08-15,1022.0,1007.75,987.0,545.5,637.25,670.75,,,,,,
2022-08-16,1018.0,1004.0,982.25,541.5,633.5,666.0,-103609.0,148308.0,251917.0,-30633.0,82956.0,113589.0
2022-08-17,1041.5,1027.5,1003.0,565.0,657.0,686.75,,,,,,
2022-08-18,1074.25,1060.25,1034.75,597.75,689.75,718.5,,,,,,
2022-08-19,1087.25,1074.0,1048.0,610.75,703.5,731.75,,,,,,
2022-08-22,1096.75,1083.5,1056.0,620.25,713.0,739.75,,,,,,
2022-08-23,1119.0,1107.75,1082.0,642.5,737.25,765.75,-115698.0,155010.0,270708.0,-21364.0,91066.0,112430.0
2022-08-24,1167.75,1152.5,1122.0,691.25,782.0,805.75,,,,,,
2022-08-25,1174.0,1153.0,1120.5,697.5,782.5,804.25,,,,,,
2022-08-26,1194.0,1165.5,1127.5,717.5,795.0,811.25,,,,,,
2022-08-29,1186.25,1160.75,1124.5,709.75,790.25,808.25,,,,,,
2022-08-30,1122.0,1095.5,1060.0,645.5,725.0,743.75,-116348.0,159317.0,275665.0,-23184.0,92861.0,116045.0
2022-08-31,1098.5,1075.25,1041.5,622.0,704.75,725.25,,,,,,
2022-09-01,1050.5,1026.5,994.25,574.0,656.0,678.0,,,,,,
2022-09-02,1091.25,1059.25,1022.25,614.75,688.75,706.0,,,,,,
2022-09-05,1142.0,1102.75,1063.5,665.5,732.25,747.25,,,,,,
2022-09-06,1079.25,1048.0,1013.75,602.75,677.5,697.5,-121394.0,154039.0,275433.0,-23835.0,85574.0,109409.0
2022-09-07,1099.5,1062.5,1024.25,623.0,692.0,708.0,,,,,,
2022-09-08,1075.0,1038.25,1001.5,598.5,667.75,685.25,,,,,,
2022-09-09,1085.0,1059.75,1023.25,608.5,689.25,707.0,,,,,,
2022-09-12,1085.0,1092.5,1054.25,641.25,720.25,736.25,,,,,,
2022-09-13,1057.5,1021.75,984.0,606.25,687.75,707.25,-120690.0,157944.0,278634.0,-27530.0,86393.0,113923.0
2022-09-14,991.5,967.75,942.25,540.25,633.75,665.5,,,,,,
2022-09-15,923.25,903.5,888.5,472.0,569.5,611.75,,,,,,
2022-09-16,953.0,926.75,908.0,501.75,592.75,631.25,,,,,,
2022-09-19,963.0,935.75,913.25,511.75,601.75,636.5,,,,,,
2022-09-20,976.25,947.0,923.0,525.0,613.0,646.25,-104374.0,157804.0,262178.0,-46120.0,76040.0,122160.0
2022-09-21,967.25,934.5,908.5,516.0,600.5,631.75,,,,,,
2022-09-22,1006.25,967.25,938.25,555.0,633.25,661.5,,,,,,
2022-09-23,963.0,924.0,896.75,511.75,590.0,620.0,,,,,,
2022-09-26,934.25,897.25,871.0,483.0,563.25,594.25,,,,,,
2022-09-27,967.25,922.75,890.0,516.0,588.75,613.25,-106752.0,152918.0,259670.0,-47439.0,72204.0,119643.0
2022-09-28,1008.75,959.0,920.75,557.5,625.0,644.0,,,,,,
2022-09-29,1011.75,962.5,922.5,560.5,628.5,645.75,,,,,,
2022-09-30,993.25,941.75,902.25,542.0,607.75,625.5,,,,,,
2022-10-03,1031.25,974.5,931.75,580.0,640.5,655.0,,,,,,
2022-10-04,1103.25,1021.25,973.5,652.0,687.25,696.75,-123021.0,147177.0,270198.0,-37009.0,79220.0,116229.0
2022-10-05,1182.25,1083.5,1029.5,731.0,749.5,752.75,,,,,,
2022-10-06,1185.75,1097.75,1045.0,734.5,763.75,768.25,,,,,,
2022-10-07,1257.75,1155.25,1092.25,806.5,821.25,815.5,,,,,,
2022-10-10,1281.5,1134.25,1074.0,830.25,800.25,797.25,,,,,,
2022-10-11,1192.0,1050.0,1007.0,746.0,733.25,736.5,-119862.0,152220.0,272082.0,-42627.0,83478.0,126105.0
2022-10-12,1192.0,1102.25,1038.75,798.25,765.0,761.0,,,,,,
2022-10-13,1115.75,1044.0,1017.5,811.75,770.25,765.0,,,,,,
2022-10-14,1085.75,1022.0,998.0,781.75,748.25,745.5,,,,,,
2022-10-17,1112.25,1037.0,1008.0,808.25,763.25,755.5,,,,,,
2022-10-18,1105.0,1020.5,989.75,801.0,746.75,737.25,-118880.0,153788.0,272668.0,-42192.0,86823.0,129015.0
2022-10-19,1075.25,1001.75,972.75,771.25,728.0,720.25,,,,,,
2022-10-20,1073.25,1002.75,971.75,769.25,729.0,719.25,,,,,,
2022-10-21,1050.5,983.25,958.0,746.5,709.5,705.5,,,,,,
2022-10-24,1082.25,1012.75,983.0,778.25,739.0,730.5,,,,,,
2022-10-25,1072.25,1003.75,977.5,768.25,730.0,725.0,-118997.0,148784.0,267781.0,-43548.0,86756.0,130304.0
2022-10-26,1105.25,1027.5,999.75,801.25,753.75,747.25,,,,,,
2022-10-27,1110.5,1032.0,1002.75,806.5,758.25,750.25,,,,,,
2022-10-28,1133.5,1038.5,1005.0,829.5,764.75,752.5,,,,,,
2022-10-31,1100.25,1019.75,987.5,796.25,746.0,735.0,,,,,,
2022-11-01,1047.5,995.25,972.25,743.5,721.5,719.75,-124529.0,140549.0,265078.0,-41565.0,85361.0,126926.0
2022-11-02,1054.25,1012.25,989.25,750.25,738.5,736.75,,,,,,
2022-11-03,1107.25,1052.5,1021.75,803.25,778.75,769.25,,,,,,
2022-11-04,1115.0,1068.5,1040.5,811.0,794.75,788.0,,,,,,
2022-11-07,1096.5,1062.0,1040.0,792.5,788.25,787.5,,,,,,
2022-11-08,1067.25,1048.75,1031.0,763.25,775.0,778.5,-121112.0,116532.0,237644.0,-46714.0,84887.0,131601.0
2022-11-09,1028.5,1008.0,994.75,722.5,738.75,743.5,,,,,,
2022-11-10,1028.5,984.5,977.25,699.0,721.25,728.5,,,,,,
2022-11-11,987.75,981.5,961.5,702.25,725.5,734.5,,,,,,
2022-11-14,991.75,982.75,962.25,706.25,726.75,735.25,,,,,,
2022-11-15,990.25,981.0,960.75,704.75,725.0,733.75,-127600.0,111002.0,238602.0,-41066.0,83035.0,124101.0
2022-11-16,991.75,979.25,957.0,706.25,723.25,730.0,,,,,,
2022-11-17,956.0,944.25,923.75,670.5,688.25,696.75,,,,,,
2022-11-18,946.0,933.0,914.0,660.5,677.0,687.0,,,,,,
2022-11-21,916.75,903.75,885.5,631.25,647.75,658.5,,,,,,
2022-11-22,943.25,938.25,921.75,657.75,682.25,694.75,-123326.0,108975.0,232301.0,-46967.0,78234.0,125201.0
2022-11-23,926.25,917.75,902.5,640.75,661.75,675.5,,,,,,
2022-11-24,921.25,915.25,900.25,635.75,659.25,673.25,,,,,,
2022-11-25,916.25,912.0,898.25,630.75,656.0,671.25,,,,,,
2022-11-28,887.0,885.5,874.25,601.5,629.5,647.25,,,,,,
2022-11-29,892.25,896.25,885.0,606.75,640.25,658.0,-129905.0,112952.0,242857.0,-46114.0,74614.0,120728.0
2022-11-30,927.25,934.5,920.75,641.75,678.5,693.75,,,,,,
2022-12-01,952.75,953.0,939.0,667.25,697.0,712.0,,,,,,
2022-12-02,912.25,916.25,906.0,626.75,660.25,679.0,,,,,,
2022-12-05,893.5,890.25,881.5,608.0,634.25,654.5,,,,,,
2022-12-06,822.25,824.75,819.5,536.75,568.75,592.5,-139133.0,113712.0,252845.0,-45501.0,70345.0,115846.0
2022-12-07,808.75,810.5,804.25,523.25,554.5,577.25,,,,,,
2022-12-08,805.75,806.25,799.25,520.25,550.25,572.25,,,,,,
2022-12-09,820.75,815.0,806.25,535.25,559.0,579.25,,,,,,
2022-12-12,820.75,844.75,834.75,565.0,587.5,605.0,,,,,,
2022-12-13,883.5,870.25,850.0,603.75,623.0,637.0,-152277.0,120175.0,272452.0,-36182.0,72819.0,109001.0
2022-12-14,922.75,908.5,885.0,643.0,661.25,672.0,,,,,,
2022-12-15,922.25,905.25,879.75,642.5,658.0,666.75,,,,,,
2022-12-16,886.0,872.0,850.25,606.25,624.75,637.25,,,,,,
2022-12-19,879.75,867.25,846.25,600.0,620.0,633.25,,,,,,
2022-12-20,867.75,856.75,837.25,588.0,609.5,624.25,-164293.0,119608.0,283901.0,-32565.0,75990.0,108555.0
2022-12-21,891.25,881.75,864.0,611.5,634.5,651.0,,,,,,
2022-12-22,895.0,885.25,866.25,615.25,638.0,653.25,,,,,,
2022-12-23,907.5,894.5,872.25,627.75,647.25,659.25,,,,,,
2022-12-27,969.75,954.0,927.25,690.0,706.75,714.25,-172241.0,121448.0,293689.0,-23714.0,84507.0,108221.0
2022-12-28,920.5,905.5,881.5,640.75,658.25,668.5,,,,,,
2022-12-29,918.75,904.25,881.25,639.0,657.0,668.25,,,,,,
2022-12-30,921.0,906.0,882.5,641.25,658.75,669.5,,,,,,
2023-01-02,921.0,906.0,882.5,641.25,658.75,669.5,,,,,,
2023-01-03,900.0,886.75,867.0,620.25,639.5,654.0,-174513.0,117939.0,292452.0,-16457.0,87890.0,104347.0
2023-01-04,842.75,829.75,812.0,563.0,582.5,599.0,,,,,,
2023-01-05,860.25,843.75,820.5,580.5,596.5,607.5,,,,,,
2023-01-06,880.25,861.5,836.25,600.5,614.25,623.25,,,,,,
2023-01-09,880.5,859.0,833.5,600.75,611.75,620.5,,,,,,
2023-01-10,883.5,865.0,838.5,603.75,617.75,625.5,-181377.0,133056.0,314433.0,-14698.0,82652.0,97350.0
2023-01-11,905.5,892.0,864.25,630.75,643.5,649.5,,,,,,
2023-01-12,905.5,920.5,891.25,659.25,670.5,674.25,,,,,,
2023-01-13,932.75,905.0,871.5,671.5,684.25,687.5,,,,,,
2023-01-16,934.0,906.75,872.5,672.75,686.0,688.5,,,,,,
2023-01-17,927.25,905.75,874.5,666.0,685.0,690.5,-191744.0,137547.0,329291.0,2222.0,92559.0,90337.0
2023-01-18,953.5,929.25,896.25,692.25,708.5,712.25,,,,,,
2023-01-19,943.0,918.75,884.75,681.75,698.0,700.75,,,,,,
2023-01-20,983.5,955.5,915.5,722.25,734.75,731.5,,,,,,
2023-01-23,1012.25,985.0,939.0,751.0,764.25,755.0,,,,,,
2023-01-24,985.75,962.0,921.0,724.5,741.25,737.0,-192391.0,160777.0,353168.0,7909.0,102861.0,94952.0
2023-01-25,957.5,935.5,899.0,696.25,714.75,715.0,,,,,,
2023-01-26,965.25,942.5,905.0,704.0,721.75,721.0,,,,,,
2023-01-27,938.0,919.75,885.5,676.75,699.0,701.5,,,,,,
2023-01-30,909.5,893.75,864.5,648.25,673.0,680.5,,,,,,
2023-01-31,915.25,899.75,870.5,654.0,679.0,686.5,-189078.0,154495.0,343573.0,-527.0,95853.0,96380.0
2023-02-01,881.75,868.25,844.5,620.5,647.5,660.5,,,,,,
2023-02-02,845.5,838.5,817.75,584.25,617.75,633.75,,,,,,
2023-02-03,819.0,813.75,801.0,557.75,593.0,617.0,,,,,,
2023-02-06,781.75,778.0,770.25,520.5,557.25,586.25,,,,,,
2023-02-07,831.75,827.25,815.5,570.5,606.5,631.5,-176293.0,155558.0,331851.0,-30674.0,70180.0,100854.0
2023-02-08,836.0,833.75,823.25,574.75,613.0,639.25,,,,,,
2023-02-09,814.0,816.5,808.25,557.5,598.0,626.0,,,,,,
2023-02-10,814.0,835.75,827.75,576.75,617.5,644.25,,,,,,
2023-02-13,841.25,832.75,819.25,582.25,622.5,649.0,,,,,,
2023-02-14,850.25,839.0,822.5,591.25,628.75,652.25,-180265.0,162875.0,343140.0,-26899.0,70960.0,97859.0
2023-02-15,829.75,820.0,805.5,570.75,609.75,635.25,,,,,,
2023-02-16,820.0,815.25,803.5,561.0,605.0,633.25,,,,,,
2023-02-17,791.25,788.25,780.25,532.25,578.0,610.0,,,,,,
2023-02-20,799.25,795.25,788.0,540.25,585.0,617.75,,,,,,
2023-02-21,800.75,796.5,787.5,541.75,586.25,617.25,-174912.0,170623.0,345535.0,-36213.0,69414.0,105627.0
2023-02-22,797.25,790.5,779.0,538.25,580.25,608.75,,,,,,
2023-02-23,783.5,778.0,769.0,524.5,567.75,598.75,,,,,,
2023-02-24,808.25,801.25,789.75,549.25,591.0,619.5,,,,,,
2023-02-27,826.25,816.25,800.5,567.25,606.0,630.25,,,,,,
2023-02-28,833.25,825.0,809.5,574.25,614.75,639.25,-182505.0,164005.0,346510.0,-35043.0,71120.0,106163.0
2023-03-01,839.25,830.5,814.25,580.25,620.25,644.0,,,,,,
2023-03-02,849.25,839.5,821.75,590.25,629.25,651.5,,,,,,
2023-03-03,856.0,847.25,828.75,597.0,637.0,658.5,,,,,,
2023-03-06,842.75,837.75,822.0,583.75,627.5,651.75,,,,,,
2023-03-07,823.25,817.75,803.5,564.25,607.5,633.25,-189660.0,164166.0,353826.0,-31844.0,72613.0,104457.0
2023-03-08,809.0,803.75,790.25,550.0,593.5,620.0,,,,,,
2023-03-09,803.5,801.0,788.0,547.25,591.25,618.75,,,,,,
2023-03-10,803.5,812.25,795.5,558.5,598.75,624.0,,,,,,
2023-03-13,804.25,785.0,771.0,550.5,588.25,611.75,,,,,,
2023-03-14,802.75,780.0,763.25,549.0,583.25,604.0,-178691.0,159848.0,338539.0,-48086.0,67725.0,115811.0
2023-03-15,733.75,712.0,698.5,480.0,515.25,539.25,,,,,,
2023-03-16,750.25,727.0,711.75,496.5,530.25,552.5,,,,,,
2023-03-17,775.5,743.75,724.25,521.75,547.0,565.0,,,,,,
2023-03-20,771.5,738.5,718.75,517.75,541.75,559.5,,,,,,
2023-03-21,770.5,742.0,723.0,516.75,545.25,563.75,-168221.0,162407.0,330628.0,-63789.0,62682.0,126471.0
2023-03-22,784.5,753.0,733.75,530.75,556.25,574.5,,,,,,
2023-03-23,781.25,753.25,736.0,527.5,556.5,576.75,,,,,,
2023-03-24,765.25,737.5,720.5,511.5,540.75,561.25,,,,,,
2023-03-27,768.5,745.75,729.5,514.75,549.0,570.25,,,,,,
2023-03-28,782.75,764.25,747.0,529.0,567.5,587.75,-160249.0,165740.0,325989.0,-69939.0,62565.0,132504.0
2023-03-29,762.75,750.0,736.75,509.0,553.25,577.5,,,,,,
2023-03-30,756.25,745.5,734.0,502.5,548.75,574.75,,,,,,
2023-03-31,762.75,751.75,739.75,509.0,555.0,580.5,,,,,,
2023-04-03,789.5,779.75,770.25,535.75,583.0,611.0,,,,,,
2023-04-04,770.5,764.0,757.0,516.75,567.25,597.75,-156818.0,169772.0,326590.0,-77461.0,56788.0,134249.0
2023-04-05,789.0,785.0,777.0,535.25,588.25,617.75,,,,,,
2023-04-06,780.25,776.25,768.5,526.5,579.5,609.25,,,,,,
2023-04-10,780.5,776.75,768.5,526.75,580.0,609.25,,,,,,
2023-04-11,771.0,768.25,761.25,518.25,572.75,602.5,-150410.0,155596.0,306006.0,-88431.0,56802.0,145233.0
2023-04-12,771.0,782.5,773.25,532.5,584.75,613.75,,,,,,
2023-04-13,782.25,774.75,770.5,532.25,586.25,615.0,,,,,,
2023-04-14,772.0,764.75,761.5,522.0,576.25,606.0,,,,,,
2023-04-17,757.25,752.25,749.75,507.25,563.75,594.25,,,,,,
2023-04-18,759.0,755.0,753.0,509.0,566.5,597.5,-154325.0,165381.0,319706.0,-92663.0,61171.0,153834.0
2023-04-19,744.5,740.75,738.75,494.5,552.25,583.25,,,,,,
2023-04-20,718.75,717.0,716.75,468.75,528.5,561.25,,,,,,
2023-04-21,724.0,721.75,721.0,474.0,533.25,565.5,,,,,,
2023-04-24,733.5,731.25,730.5,483.5,542.75,575.0,,,,,,
2023-04-25,716.25,714.75,714.75,466.25,526.25,559.25,-151112.0,181117.0,332229.0,-96808.0,58158.0,154966.0
2023-04-26,704.75,704.5,705.5,454.75,516.0,550.0,,,,,,
2023-04-27,687.5,686.75,687.5,437.5,498.25,532.0,,,,,,
2023-04-28,695.0,694.5,695.5,445.0,506.0,540.0,,,,,,
2023-05-01,691.0,690.5,691.25,441.0,502.0,535.75,,,,,,
2023-05-02,661.0,660.75,662.0,411.0,472.25,506.5,-137907.0,189898.0,327805.0,-121686.0,55226.0,176912.0
2023-05-03,636.75,637.25,638.75,386.75,448.75,483.25,,,,,,
2023-05-04,648.5,647.75,648.5,398.5,459.25,493.0,,,,,,
2023-05-05,670.75,668.75,669.0,420.75,480.25,513.5,,,,,,
2023-05-08,690.5,688.75,688.75,440.5,500.25,533.25,,,,,,
2023-05-09,675.25,674.25,674.75,425.25,485.75,519.25,-135853.0,171399.0,307252.0,-128252.0,53453.0,181705.0
2023-05-10,694.75,692.75,692.0,443.75,503.0,535.75,,,,,,
2023-05-11,694.75,683.75,681.75,434.75,492.75,525.25,,,,,,
2023-05-12,669.0,667.75,668.5,420.0,478.75,511.25,,,,,,
2023-05-15,679.5,676.5,676.5,430.5,487.5,519.25,,,,,,
2023-05-16,680.0,676.5,676.5,431.0,487.5,519.25,-143424.0,182839.0,326263.0,-121380.0,55059.0,176439.0
2023-05-17,694.0,689.0,687.75,445.0,500.0,530.5,,,,,,
2023-05-18,693.0,688.75,687.5,444.0,499.75,530.25,,,,,,
2023-05-19,689.25,684.25,683.25,440.25,495.25,526.0,,,,,,
2023-05-22,683.0,679.0,678.25,434.0,490.0,521.0,,,,,,
2023-05-23,689.0,685.25,685.0,440.0,496.25,527.75,-152512.0,204512.0,357024.0,-112152.0,53807.0,165959.0
2023-05-24,698.0,693.75,693.5,449.0,504.75,536.25,,,,,,
2023-05-25,679.25,675.5,675.75,430.25,486.5,518.5,,,,,,
2023-05-26,692.5,687.75,687.0,443.5,498.75,529.75,,,,,,
2023-05-29,689.25,684.5,683.5,440.25,495.5,526.25,,,,,,
2023-05-30,672.25,667.25,666.5,423.25,478.25,509.25,-150802.0,220322.0,371124.0,-118485.0,49338.0,167823.0
2023-05-31,662.75,656.75,656.25,413.75,467.75,499.0,,,,,,
2023-06-01,681.5,673.25,671.75,432.5,484.25,514.5,,,,,,
2023-06-02,695.25,687.5,685.5,446.25,498.5,528.25,,,,,,
2023-06-05,707.0,698.75,697.0,458.0,509.75,539.75,,,,,,
2023-06-06,700.75,692.5,690.75,451.75,503.5,533.5,-151602.0,221727.0,373329.0,-120556.0,54392.0,174948.0
2023-06-07,710.5,701.0,698.25,461.5,512.0,541.0,,,,,,
2023-06-08,704.0,694.5,691.75,455.0,505.5,534.5,,,,,,
2023-06-09,708.0,697.5,694.0,459.0,508.5,536.75,,,,,,
2023-06-12,708.0,677.0,671.25,438.5,485.75,513.75,,,,,,
2023-06-13,698.25,690.75,689.5,459.75,505.25,532.0,-162656.0,211006.0,373662.0,-111248.0,60747.0,171995.0
2023-06-14,694.0,684.75,683.0,455.5,499.25,525.5,,,,,,
2023-06-15,712.25,701.25,698.0,473.75,515.75,540.5,,,,,,
2023-06-16,736.0,720.25,715.5,497.5,534.75,558.0,,,,,,
2023-06-19,731.5,714.5,710.5,493.0,529.0,553.0,,,,,,
2023-06-20,711.5,698.75,696.75,473.0,513.25,539.25,-155186.0,236138.0,391324.0,-116643.0,61268.0,177911.0
2023-06-21,736.5,721.0,717.5,498.0,535.5,560.0,,,,,,
2023-06-22,712.0,698.5,696.0,473.5,513.0,538.5,,,,,,
2023-06-23,701.25,690.5,688.0,462.75,505.0,530.5,,,,,,
2023-06-26,707.0,696.75,694.0,468.5,511.25,536.5,,,,,,
2023-06-27,710.25,699.75,696.25,471.75,514.25,538.75,-143726.0,243723.0,387449.0,-124496.0,60604.0,185100.0
2023-06-28,704.0,695.5,693.0,465.5,510.0,535.5,,,,,,
2023-06-29,696.0,689.5,687.5,457.5,504.0,530.0,,,,,,
2023-06-30,709.25,702.5,700.75,470.75,517.0,543.25,,,,,,
2023-07-03,706.5,700.0,698.75,468.0,514.5,541.25,,,,,,
2023-07-04,717.75,708.0,705.0,479.25,522.5,547.5,-144644.0,236751.0,381395.0,-125707.0,62689.0,188396.0
2023-07-05,739.0,720.5,715.75,500.5,535.0,558.25,,,,,,
2023-07-06,720.5,707.25,703.25,482.0,521.75,545.75,,,,,,
2023-07-07,744.0,732.75,728.25,505.5,547.25,570.75,,,,,,
2023-07-10,755.0,742.75,738.25,516.5,557.25,580.75,,,,,,
2023-07-11,761.25,749.0,744.5,522.75,563.5,587.5,-155443.0,212657.0,368100.0,-112455.0,69812.0,182267.0
2023-07-12,761.25,754.25,749.0,528.0,568.0,591.75,,,,,,
2023-07-13,756.25,751.25,749.5,530.0,570.25,594.25,,,,,,
2023-07-14,756.0,750.25,748.25,529.75,569.25,593.0,,,,,,
2023-07-17,748.25,743.5,741.75,522.0,562.5,586.5,,,,,,
2023-07-18,756.0,751.75,749.75,529.75,570.75,594.5,-168632.0,227078.0,395710.0,-99727.0,75815.0,175542.0
2023-07-19,776.25,770.5,766.5,550.0,589.5,611.25,,,,,,
2023-07-20,768.75,763.75,759.75,542.5,582.75,604.5,,,,,,
2023-07-21,795.0,788.75,782.25,568.75,607.75,627.0,,,,,,
2023-07-24,823.75,816.0,807.25,597.5,635.0,652.0,,,,,,
2023-07-25,806.25,799.75,794.0,580.0,618.75,638.75,-179308.0,216625.0,395933.0,-91212.0,86779.0,177991.0
2023-07-26,832.25,822.75,814.25,606.0,641.75,659.0,,,,,,
2023-07-27,854.25,840.0,829.25,628.0,659.0,674.0,,,,,,
2023-07-28,874.0,856.0,843.0,647.75,675.0,687.75,,,,,,
2023-07-31,877.25,860.0,847.75,651.0,679.0,692.5,,,,,,
2023-08-01,911.5,892.0,875.25,685.25,711.0,720.0,-175927.0,228929.0,404856.0,-79029.0,103181.0,182210.0
2023-08-02,884.5,869.75,856.75,658.25,688.75,701.5,,,,,,
2023-08-03,899.5,884.75,872.25,673.25,703.75,717.0,,,,,,
2023-08-04,903.5,891.0,879.25,677.25,710.0,724.0,,,,,,
2023-08-07,889.0,878.5,868.25,662.75,697.5,713.0,,,,,,
2023-08-08,888.75,878.25,867.25,662.5,697.25,712.0,-169435.0,229694.0,399129.0,-83644.0,106086.0,189730.0
2023-08-09,941.75,924.0,907.5,708.25,737.5,747.5,,,,,,
2023-08-10,941.75,917.5,903.75,701.75,733.75,742.5,,,,,,
2023-08-11,917.0,902.75,879.25,701.25,732.75,741.25,,,,,,
2023-08-14,899.75,888.25,866.75,684.0,718.25,728.75,,,,,,
2023-08-15,883.0,872.75,852.5,667.25,702.75,714.5,-168289.0,229497.0,397786.0,-75808.0,107352.0,183160.0
2023-08-16,882.25,872.0,851.75,666.5,702.0,713.75,,,,,,
2023-08-17,901.0,887.75,863.0,685.25,717.75,725.0,,,,,,
2023-08-18,916.5,902.25,873.75,700.75,732.25,735.75,,,,,,
2023-08-21,915.0,902.0,874.0,699.25,732.0,736.0,,,,,,
2023-08-22,914.25,901.75,874.25,698.5,731.75,736.25,-166875.0,240654.0,407529.0,-75767.0,106329.0,182096.0
2023-08-23,913.0,900.25,871.25,697.25,730.25,733.25,,,,,,
2023-08-24,916.75,901.5,871.25,701.0,731.5,733.25,,,,,,
2023-08-25,942.75,925.0,890.75,727.0,755.0,752.75,,,,,,
2023-08-28,947.25,929.25,893.0,731.5,759.25,755.0,,,,,,
2023-08-29,930.5,912.75,879.5,714.75,742.75,741.5,-170933.0,227155.0,398088.0,-64546.0,111272.0,175818.0
2023-08-30,895.0,881.5,855.25,679.25,711.5,717.25,,,,,,
2023-08-31,895.5,883.25,856.75,679.75,713.25,718.75,,,,,,
2023-09-01,916.5,903.5,875.75,700.75,733.5,737.75,,,,,,
2023-09-04,922.75,907.75,878.5,707.0,737.75,740.5,,,,,,
2023-09-05,951.75,936.75,905.25,736.0,766.75,767.25,-180894.0,210620.0,391514.0,-60297.0,107398.0,167695.0
2023-09-06,930.75,917.5,888.5,715.0,747.5,750.5,,,,,,
2023-09-07,944.5,928.5,899.0,728.75,758.5,761.0,,,,,,
2023-09-08,988.75,966.0,930.75,773.0,796.0,792.75,,,,,,
2023-09-11,1011.75,980.0,942.0,787.0,807.25,802.0,,,,,,
2023-09-12,1011.75,976.0,941.0,783.0,806.25,803.5,-179079.0,204454.0,383533.0,-64790.0,103531.0,168321.0
2023-09-13,989.75,953.0,914.75,796.75,818.25,814.25,,,,,,
2023-09-14,1010.5,971.25,930.75,817.5,836.5,830.25,,,,,,
2023-09-15,987.75,952.0,916.25,794.75,817.25,815.75,,,,,,
2023-09-18,968.0,935.5,903.25,775.0,800.75,802.75,,,,,,
2023-09-19,976.5,947.25,917.0,783.5,812.5,816.5,-171301.0,227522.0,398823.0,-68167.0,101440.0,169607.0
2023-09-20,963.5,934.75,904.75,770.5,800.0,804.25,,,,,,
2023-09-21,1007.0,971.75,933.5,814.0,837.0,833.0,,,,,,
2023-09-22,982.5,949.5,913.25,789.5,814.75,812.75,,,,,,
2023-09-25,965.0,935.75,902.75,772.0,801.0,802.25,,,,,,
2023-09-26,954.5,927.0,896.5,761.5,792.25,796.0,-170786.0,233099.0,403885.0,-72583.0,96091.0,168674.0
2023-09-27,971.25,944.0,912.25,778.25,809.25,811.75,,,,,,
2023-09-28,995.75,963.25,926.0,802.75,828.5,825.5,,,,,,
2023-09-29,1001.5,966.25,926.75,808.5,831.5,826.25,,,,,,
2023-10-02,969.75,935.5,898.5,776.75,800.75,798.0,,,,,,
2023-10-03,951.0,921.75,888.5,758.0,787.0,788.0,-168754.0,216345.0,385099.0,-71309.0,93515.0,164824.0
2023-10-04,919.25,893.75,863.25,726.25,759.0,762.75,,,,,,
