,HO1 Comdty ,HO1 Comdty ,HO2 Comdty ,HO2 Comdty ,HO3 Comdty,HO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2011-06-29,6209.0,303580.0,97541.0,303580.0,46793.0,303580.0
2011-06-30,1560.0,301707.0,95341.0,301707.0,47673.0,301707.0
2011-07-01,90061.0,297471.0,45869.0,297471.0,24005.0,297471.0
2011-07-05,86939.0,296314.0,45293.0,296314.0,25091.0,296314.0
2011-07-06,84767.0,295172.0,45269.0,295172.0,26256.0,295172.0
2011-07-07,84491.0,300316.0,47558.0,300316.0,27844.0,300316.0
2011-07-08,77971.0,299479.0,51046.0,299479.0,30477.0,299479.0
2011-07-11,72402.0,297088.0,52999.0,297088.0,31705.0,297088.0
2011-07-12,68666.0,298187.0,56249.0,298187.0,32777.0,298187.0
2011-07-13,66415.0,305975.0,63373.0,305975.0,33797.0,305975.0
2011-07-14,61994.0,307690.0,67057.0,307690.0,34497.0,307690.0
2011-07-15,59331.0,309993.0,69423.0,309993.0,35229.0,309993.0
2011-07-18,55321.0,308715.0,71807.0,308715.0,35171.0,308715.0
2011-07-19,53544.0,310508.0,73801.0,310508.0,36181.0,310508.0
2011-07-20,49895.0,314986.0,79031.0,314986.0,37233.0,314986.0
2011-07-21,44611.0,312529.0,82097.0,312529.0,36609.0,312529.0
2011-07-22,41955.0,315948.0,87340.0,315948.0,37128.0,315948.0
2011-07-25,34848.0,317114.0,93034.0,317114.0,38172.0,317114.0
2011-07-26,24737.0,313430.0,97159.0,313430.0,39110.0,313430.0
2011-07-27,17792.0,314762.0,102960.0,314762.0,39092.0,314762.0
2011-07-28,7968.0,310436.0,105866.0,310436.0,40510.0,310436.0
2011-07-29,1063.0,302151.0,106803.0,302151.0,38007.0,302151.0
2011-08-01,107556.0,303182.0,38379.0,303182.0,30735.0,303182.0
2011-08-02,103275.0,302304.0,40376.0,302304.0,31674.0,302304.0
2011-08-03,98058.0,299188.0,41472.0,299188.0,31093.0,299188.0
2011-08-04,96108.0,307589.0,45147.0,307589.0,32864.0,307589.0
2011-08-05,88330.0,303631.0,46365.0,303631.0,32757.0,303631.0
2011-08-08,83791.0,304990.0,48804.0,304990.0,34224.0,304990.0
2011-08-09,77283.0,307146.0,51603.0,307146.0,36669.0,307146.0
2011-08-10,73421.0,312327.0,54429.0,312327.0,37151.0,312327.0
2011-08-11,70857.0,313173.0,56153.0,313173.0,38152.0,313173.0
2011-08-12,67610.0,310628.0,56040.0,310628.0,37687.0,310628.0
2011-08-15,63912.0,310704.0,57415.0,310704.0,37720.0,310704.0
2011-08-16,61109.0,311693.0,59800.0,311693.0,39472.0,311693.0
2011-08-17,57018.0,311461.0,61304.0,311461.0,39920.0,311461.0
2011-08-18,49057.0,306045.0,64140.0,306045.0,39364.0,306045.0
2011-08-19,45725.0,306337.0,67150.0,306337.0,39172.0,306337.0
2011-08-22,42491.0,307041.0,66881.0,307041.0,40899.0,307041.0
2011-08-23,39153.0,307763.0,69889.0,307763.0,40956.0,307763.0
2011-08-24,34597.0,308091.0,74748.0,308091.0,40764.0,308091.0
2011-08-25,30177.0,311061.0,78918.0,311061.0,39785.0,311061.0
2011-08-26,20236.0,306594.0,84418.0,306594.0,39458.0,306594.0
2011-08-29,15510.0,306394.0,87800.0,306394.0,39975.0,306394.0
2011-08-30,7502.0,311034.0,95834.0,311034.0,40985.0,311034.0
2011-08-31,2232.0,308822.0,97520.0,308822.0,42187.0,308822.0
2011-09-01,95851.0,305373.0,43110.0,305373.0,52967.0,305373.0
2011-09-02,93595.0,307953.0,44299.0,307953.0,53483.0,307953.0
2011-09-06,93924.0,312753.0,45388.0,312753.0,53932.0,312753.0
2011-09-07,89039.0,312039.0,49038.0,312039.0,52407.0,312039.0
2011-09-08,86653.0,314106.0,52700.0,314106.0,52964.0,314106.0
2011-09-09,85732.0,316848.0,53290.0,316848.0,52299.0,316848.0
2011-09-12,83652.0,322094.0,56964.0,322094.0,52753.0,322094.0
2011-09-13,74535.0,324202.0,64482.0,324202.0,52466.0,324202.0
2011-09-14,70924.0,326732.0,68699.0,326732.0,52827.0,326732.0
2011-09-15,72632.0,334061.0,70724.0,334061.0,54234.0,334061.0
2011-09-16,67914.0,334200.0,74241.0,334200.0,54400.0,334200.0
2011-09-19,62070.0,331118.0,75728.0,331118.0,54689.0,331118.0
2011-09-20,57103.0,327640.0,77794.0,327640.0,54705.0,327640.0
2011-09-21,49321.0,323615.0,79302.0,323615.0,55784.0,323615.0
2011-09-22,43398.0,328106.0,82506.0,328106.0,56938.0,328106.0
2011-09-23,37693.0,327668.0,82258.0,327668.0,58073.0,327668.0
2011-09-26,31343.0,333130.0,89069.0,333130.0,61213.0,333130.0
2011-09-27,20507.0,329434.0,95813.0,329434.0,62210.0,329434.0
2011-09-28,13461.0,328786.0,99969.0,328786.0,62433.0,328786.0
2011-09-29,7498.0,326686.0,103021.0,326686.0,62619.0,326686.0
2011-09-30,2488.0,329128.0,103741.0,329128.0,64228.0,329128.0
2011-10-03,98728.0,324544.0,63670.0,324544.0,39229.0,324544.0
2011-10-04,96841.0,329440.0,66313.0,329440.0,40519.0,329440.0
2011-10-05,94478.0,327956.0,66453.0,327956.0,40726.0,327956.0
2011-10-06,89217.0,320872.0,63741.0,320872.0,40611.0,320872.0
2011-10-07,80964.0,312742.0,63396.0,312742.0,40617.0,312742.0
2011-10-10,73145.0,301348.0,61793.0,301348.0,39311.0,301348.0
2011-10-11,66588.0,295301.0,62694.0,295301.0,41237.0,295301.0
2011-10-12,63356.0,294460.0,63293.0,294460.0,41072.0,294460.0
2011-10-13,62067.0,296657.0,63716.0,296657.0,43351.0,296657.0
2011-10-14,59826.0,295167.0,63908.0,295167.0,43775.0,295167.0
2011-10-17,55402.0,293109.0,65079.0,293109.0,45454.0,293109.0
2011-10-18,55728.0,298894.0,69770.0,298894.0,47996.0,298894.0
2011-10-19,52382.0,298312.0,71938.0,298312.0,48163.0,298312.0
2011-10-20,47403.0,301202.0,76546.0,301202.0,49227.0,301202.0
2011-10-21,42734.0,300983.0,79600.0,300983.0,49175.0,300983.0
2011-10-24,37226.0,299092.0,81162.0,299092.0,48436.0,299092.0
2011-10-25,30946.0,298497.0,84616.0,298497.0,49050.0,298497.0
2011-10-26,21522.0,298906.0,90833.0,298906.0,50360.0,298906.0
2011-10-27,14454.0,297844.0,92996.0,297844.0,52422.0,297844.0
2011-10-28,9026.0,295668.0,93969.0,295668.0,52891.0,295668.0
2011-10-31,1987.0,293652.0,96646.0,293652.0,52478.0,293652.0
2011-11-01,97156.0,295632.0,53325.0,295632.0,30091.0,295632.0
2011-11-02,89686.0,294661.0,56849.0,294661.0,31420.0,294661.0
2011-11-03,88304.0,294710.0,55054.0,294710.0,32825.0,294710.0
2011-11-04,87111.0,296312.0,56854.0,296312.0,32604.0,296312.0
2011-11-07,88113.0,302921.0,59698.0,302921.0,33263.0,302921.0
2011-11-08,85340.0,301161.0,61879.0,301161.0,30793.0,301161.0
2011-11-09,82624.0,299408.0,63157.0,299408.0,31358.0,299408.0
2011-11-10,76870.0,301024.0,65979.0,301024.0,31755.0,301024.0
2011-11-11,76148.0,300652.0,68206.0,300652.0,31755.0,300652.0
2011-11-14,72989.0,300603.0,69598.0,300603.0,31952.0,300603.0
2011-11-15,68883.0,297574.0,70879.0,297574.0,30640.0,297574.0
2011-11-16,64625.0,296328.0,73919.0,296328.0,31422.0,296328.0
2011-11-17,57277.0,299447.0,78092.0,299447.0,33504.0,299447.0
2011-11-18,50747.0,297128.0,81760.0,297128.0,34460.0,297128.0
2011-11-21,43938.0,293411.0,83775.0,293411.0,35781.0,293411.0
2011-11-22,35622.0,286748.0,85408.0,286748.0,37463.0,286748.0
2011-11-23,31835.0,283616.0,84155.0,283616.0,37678.0,283616.0
2011-11-25,28388.0,279506.0,83838.0,279506.0,36782.0,279506.0
2011-11-28,17822.0,270597.0,84752.0,270597.0,37172.0,270597.0
2011-11-29,9432.0,271199.0,92100.0,271199.0,38657.0,271199.0
2011-11-30,2358.0,270267.0,94102.0,270267.0,38207.0,270267.0
2011-12-01,87874.0,268554.0,41529.0,268554.0,31882.0,268554.0
2011-12-02,86104.0,267495.0,41954.0,267495.0,30678.0,267495.0
2011-12-05,86967.0,268959.0,41491.0,268959.0,30537.0,268959.0
2011-12-06,86562.0,273933.0,42543.0,273933.0,31413.0,273933.0
2011-12-07,81793.0,278335.0,44684.0,278335.0,33843.0,278335.0
2011-12-08,78801.0,284381.0,47998.0,284381.0,37045.0,284381.0
2011-12-09,71979.0,283800.0,50831.0,283800.0,38291.0,283800.0
2011-12-12,64547.0,279211.0,53147.0,279211.0,37889.0,279211.0
2011-12-13,58476.0,279724.0,56743.0,279724.0,40201.0,279724.0
2011-12-14,57297.0,281534.0,58533.0,281534.0,40623.0,281534.0
2011-12-15,50170.0,277744.0,60671.0,277744.0,43466.0,277744.0
2011-12-16,45869.0,264688.0,57500.0,264688.0,42619.0,264688.0
2011-12-19,40793.0,265541.0,60590.0,265541.0,43547.0,265541.0
2011-12-20,38801.0,272461.0,66192.0,272461.0,46802.0,272461.0
2011-12-21,36274.0,273689.0,69144.0,273689.0,47214.0,273689.0
2011-12-22,31901.0,276511.0,73256.0,276511.0,49972.0,276511.0
2011-12-23,29000.0,276909.0,75250.0,276909.0,49882.0,276909.0
2011-12-27,22948.0,277118.0,78216.0,277118.0,51871.0,277118.0
2011-12-28,15686.0,276537.0,82255.0,276537.0,52367.0,276537.0
2011-12-29,5840.0,273412.0,86817.0,273412.0,54115.0,273412.0
2011-12-30,1463.0,269091.0,84457.0,269091.0,54233.0,269091.0
2012-01-03,77234.0,268525.0,57751.0,268525.0,26437.0,268525.0
2012-01-04,73390.0,264959.0,58027.0,264959.0,26214.0,264959.0
2012-01-05,72962.0,266365.0,59613.0,266365.0,25573.0,266365.0
2012-01-06,74312.0,269726.0,59026.0,269726.0,25100.0,269726.0
2012-01-09,72643.0,270743.0,59605.0,270743.0,26787.0,270743.0
2012-01-10,69516.0,272921.0,59995.0,272921.0,27499.0,272921.0
2012-01-11,63689.0,272475.0,57969.0,272475.0,28670.0,272475.0
2012-01-12,62500.0,274943.0,57237.0,274943.0,29458.0,274943.0
2012-01-13,62226.0,278015.0,60271.0,278015.0,30305.0,278015.0
2012-01-17,57657.0,274542.0,63060.0,274542.0,29068.0,274542.0
2012-01-18,52967.0,269528.0,63694.0,269528.0,28734.0,269528.0
2012-01-19,51414.0,274888.0,67700.0,274888.0,30620.0,274888.0
2012-01-20,48738.0,276529.0,70203.0,276529.0,31525.0,276529.0
2012-01-23,44586.0,276025.0,70591.0,276025.0,33369.0,276025.0
2012-01-24,39978.0,278528.0,72268.0,278528.0,32806.0,278528.0
2012-01-25,33978.0,283257.0,77456.0,283257.0,34204.0,283257.0
2012-01-26,25483.0,279859.0,79453.0,279859.0,35796.0,279859.0
2012-01-27,17519.0,278029.0,84528.0,278029.0,35168.0,278029.0
2012-01-30,8490.0,272395.0,86346.0,272395.0,36849.0,272395.0
2012-01-31,1939.0,274900.0,91891.0,274900.0,37846.0,274900.0
2012-02-01,92982.0,277990.0,38115.0,277990.0,32326.0,277990.0
2012-02-02,91829.0,284310.0,40642.0,284310.0,33719.0,284310.0
2012-02-03,93644.0,291295.0,41920.0,291295.0,33322.0,291295.0
2012-02-06,91696.0,293821.0,43334.0,293821.0,33117.0,293821.0
2012-02-07,86349.0,285107.0,44163.0,285107.0,32928.0,285107.0
2012-02-08,84227.0,290026.0,47477.0,290026.0,34428.0,290026.0
2012-02-09,80317.0,288993.0,48140.0,288993.0,34334.0,288993.0
2012-02-10,77703.0,292960.0,49035.0,292960.0,34391.0,292960.0
2012-02-13,77714.0,299953.0,51534.0,299953.0,34869.0,299953.0
2012-02-14,80175.0,307453.0,52463.0,307453.0,35836.0,307453.0
2012-02-15,77291.0,310328.0,57612.0,310328.0,35865.0,310328.0
2012-02-16,69513.0,308932.0,62827.0,308932.0,36037.0,308932.0
2012-02-17,61174.0,308927.0,69113.0,308927.0,37239.0,308927.0
2012-02-21,52373.0,314325.0,77769.0,314325.0,39725.0,314325.0
2012-02-22,43736.0,313556.0,82803.0,313556.0,41754.0,313556.0
2012-02-23,34091.0,316143.0,88318.0,316143.0,42642.0,316143.0
2012-02-24,26188.0,314246.0,93484.0,314246.0,43254.0,314246.0
2012-02-27,19396.0,310122.0,96622.0,310122.0,44904.0,310122.0
2012-02-28,9224.0,301742.0,98736.0,301742.0,46142.0,301742.0
2012-02-29,2360.0,287301.0,94902.0,287301.0,42485.0,287301.0
2012-03-01,93378.0,287327.0,43458.0,287327.0,54444.0,287327.0
2012-03-02,89860.0,286737.0,45210.0,286737.0,54966.0,286737.0
2012-03-05,89040.0,286322.0,46217.0,286322.0,54229.0,286322.0
2012-03-06,87985.0,286118.0,47067.0,286118.0,53256.0,286118.0
2012-03-07,86412.0,287073.0,48442.0,287073.0,54355.0,287073.0
2012-03-08,87870.0,290401.0,48618.0,290401.0,55784.0,290401.0
2012-03-09,86426.0,292458.0,49119.0,292458.0,56736.0,292458.0
2012-03-12,80701.0,286560.0,51064.0,286560.0,54716.0,286560.0
2012-03-13,75908.0,285737.0,57202.0,285737.0,53137.0,285737.0
2012-03-14,70843.0,280920.0,61134.0,280920.0,50029.0,280920.0
2012-03-15,63800.0,281881.0,65083.0,281881.0,51821.0,281881.0
2012-03-16,57528.0,282346.0,68717.0,282346.0,53176.0,282346.0
2012-03-19,50595.0,288875.0,75983.0,288875.0,56596.0,288875.0
2012-03-20,44285.0,291410.0,79639.0,291410.0,59082.0,291410.0
2012-03-21,40270.0,290696.0,80620.0,290696.0,60324.0,290696.0
2012-03-22,34088.0,285596.0,81374.0,285596.0,59080.0,285596.0
2012-03-23,31873.0,287712.0,84411.0,287712.0,58144.0,287712.0
2012-03-26,23599.0,292336.0,92100.0,292336.0,60969.0,292336.0
2012-03-27,17217.0,288588.0,92085.0,288588.0,62064.0,288588.0
2012-03-28,12556.0,283395.0,92185.0,283395.0,60584.0,283395.0
2012-03-29,4870.0,275696.0,90209.0,275696.0,61738.0,275696.0
2012-03-30,1245.0,282076.0,94800.0,282076.0,61263.0,282076.0
2012-04-02,94319.0,284192.0,61802.0,284192.0,34966.0,284192.0
2012-04-03,92343.0,285433.0,62516.0,285433.0,35825.0,285433.0
2012-04-04,89082.0,284537.0,62869.0,284537.0,36381.0,284537.0
2012-04-05,86286.0,283726.0,63818.0,283726.0,36692.0,283726.0
2012-04-06,86281.0,,63814.0,,36692.0,
2012-04-09,81363.0,279001.0,64196.0,279001.0,36849.0,279001.0
2012-04-10,77661.0,279356.0,66276.0,279356.0,37524.0,279356.0
2012-04-11,72453.0,278493.0,66082.0,278493.0,37904.0,278493.0
2012-04-12,66259.0,281547.0,68462.0,281547.0,38358.0,281547.0
2012-04-13,59224.0,285577.0,76200.0,285577.0,40243.0,285577.0
2012-04-16,54784.0,297114.0,82295.0,297114.0,44151.0,297114.0
2012-04-17,51067.0,301364.0,85077.0,301364.0,44809.0,301364.0
2012-04-18,48019.0,306621.0,89076.0,306621.0,46704.0,306621.0
2012-04-19,44113.0,307655.0,90526.0,307655.0,48133.0,307655.0
2012-04-20,40972.0,312852.0,95885.0,312852.0,49704.0,312852.0
2012-04-23,36775.0,310843.0,96128.0,310843.0,46775.0,310843.0
2012-04-24,28372.0,315268.0,102726.0,315268.0,48571.0,315268.0
2012-04-25,22254.0,313289.0,106155.0,313289.0,49075.0,313289.0
2012-04-26,17251.0,309683.0,107009.0,309683.0,47923.0,309683.0
2012-04-27,10569.0,307319.0,107075.0,307319.0,49019.0,307319.0
2012-04-30,2746.0,302692.0,109509.0,302692.0,48743.0,302692.0
2012-05-01,109735.0,302335.0,49138.0,302335.0,34674.0,302335.0
2012-05-02,107042.0,315064.0,49787.0,315064.0,35461.0,315064.0
2012-05-03,102154.0,311177.0,49646.0,311177.0,34990.0,311177.0
2012-05-04,96380.0,307279.0,50769.0,307279.0,33114.0,307279.0
2012-05-07,90261.0,304788.0,51996.0,304788.0,32429.0,304788.0
2012-05-08,84093.0,303609.0,53969.0,303609.0,33418.0,303609.0
2012-05-09,82106.0,308161.0,57009.0,308161.0,33623.0,308161.0
2012-05-10,78535.0,306369.0,57823.0,306369.0,34419.0,306369.0
2012-05-11,77635.0,307797.0,58984.0,307797.0,34788.0,307797.0
2012-05-14,74507.0,312618.0,61860.0,312618.0,35380.0,312618.0
2012-05-15,67644.0,309131.0,63328.0,309131.0,35152.0,309131.0
2012-05-16,64520.0,313542.0,65900.0,313542.0,35995.0,313542.0
2012-05-17,61025.0,319679.0,69368.0,319679.0,37762.0,319679.0
2012-05-18,58261.0,319400.0,71332.0,319400.0,38300.0,319400.0
2012-05-21,55178.0,323432.0,75827.0,323432.0,39428.0,323432.0
2012-05-22,50880.0,322562.0,78215.0,322562.0,40608.0,322562.0
2012-05-23,44017.0,325908.0,85063.0,325908.0,42025.0,325908.0
2012-05-24,36593.0,329509.0,92974.0,329509.0,42686.0,329509.0
2012-05-25,26860.0,322597.0,94156.0,322597.0,43533.0,322597.0
2012-05-29,21554.0,323646.0,98137.0,323646.0,44501.0,323646.0
2012-05-30,10882.0,317173.0,99276.0,317173.0,45996.0,317173.0
2012-05-31,2974.0,318492.0,105008.0,318492.0,46745.0,318492.0
2012-06-01,104568.0,318340.0,47629.0,318340.0,39279.0,318340.0
2012-06-04,101726.0,317438.0,48965.0,317438.0,38790.0,317438.0
2012-06-05,101566.0,316412.0,48911.0,316412.0,37894.0,316412.0
2012-06-06,98375.0,311460.0,48181.0,311460.0,37770.0,311460.0
2012-06-07,93239.0,315837.0,53825.0,315837.0,40053.0,315837.0
2012-06-08,80466.0,309973.0,57572.0,309973.0,39984.0,309973.0
2012-06-11,79964.0,315909.0,59210.0,315909.0,40338.0,315909.0
2012-06-12,76080.0,314200.0,57869.0,314200.0,40788.0,314200.0
2012-06-13,71961.0,314729.0,58696.0,314729.0,41845.0,314729.0
2012-06-14,72373.0,322253.0,61113.0,322253.0,43193.0,322253.0
2012-06-15,69618.0,322264.0,62518.0,322264.0,43158.0,322264.0
2012-06-18,64979.0,322752.0,65852.0,322752.0,44324.0,322752.0
2012-06-19,55236.0,328215.0,77720.0,328215.0,46693.0,328215.0
2012-06-20,47364.0,329824.0,83758.0,329824.0,47311.0,329824.0
2012-06-21,41454.0,339207.0,90403.0,339207.0,48941.0,339207.0
2012-06-22,32289.0,339905.0,93522.0,339905.0,51608.0,339905.0
2012-06-25,25507.0,341625.0,97991.0,341625.0,53214.0,341625.0
2012-06-26,16367.0,336745.0,100946.0,336745.0,50427.0,336745.0
2012-06-27,11697.0,329778.0,98338.0,329778.0,48018.0,329778.0
2012-06-28,4177.0,323700.0,100877.0,323700.0,45524.0,323700.0
2012-06-29,871.0,318682.0,100120.0,318682.0,44677.0,318682.0
2012-07-02,94784.0,313876.0,43663.0,313876.0,28310.0,313876.0
2012-07-03,93214.0,315514.0,44524.0,315514.0,28921.0,315514.0
2012-07-05,88708.0,317899.0,47102.0,317899.0,29031.0,317899.0
2012-07-06,84946.0,318947.0,50055.0,318947.0,30401.0,318947.0
2012-07-09,80286.0,317697.0,52868.0,317697.0,30706.0,317697.0
2012-07-10,76429.0,320968.0,56280.0,320968.0,31638.0,320968.0
2012-07-11,72479.0,320834.0,59423.0,320834.0,31572.0,320834.0
2012-07-12,69231.0,319559.0,60383.0,319559.0,33030.0,319559.0
2012-07-13,63264.0,314872.0,64526.0,314872.0,32168.0,314872.0
2012-07-16,60181.0,321216.0,71354.0,321216.0,33645.0,321216.0
2012-07-17,57871.0,324307.0,74680.0,324307.0,34789.0,324307.0
2012-07-18,55310.0,326205.0,77411.0,326205.0,34087.0,326205.0
2012-07-19,52067.0,323347.0,78706.0,323347.0,33170.0,323347.0
2012-07-20,46078.0,312420.0,78772.0,312420.0,31260.0,312420.0
2012-07-23,40367.0,311323.0,81623.0,311323.0,30938.0,311323.0
2012-07-24,33739.0,304333.0,80674.0,304333.0,30999.0,304333.0
2012-07-25,26789.0,302745.0,85932.0,302745.0,31599.0,302745.0
2012-07-26,17919.0,297159.0,83370.0,297159.0,34481.0,297159.0
2012-07-27,13172.0,296175.0,84834.0,296175.0,34572.0,296175.0
2012-07-30,4590.0,299996.0,91120.0,299996.0,36325.0,299996.0
2012-07-31,1683.0,303178.0,94731.0,303178.0,39239.0,303178.0
2012-08-01,91820.0,304005.0,41194.0,304005.0,31964.0,304005.0
2012-08-02,94889.0,309194.0,42130.0,309194.0,32721.0,309194.0
2012-08-03,92096.0,308527.0,40450.0,308527.0,34292.0,308527.0
2012-08-06,89954.0,307800.0,41000.0,307800.0,33828.0,307800.0
2012-08-07,88872.0,312736.0,42673.0,312736.0,36619.0,312736.0
2012-08-08,87783.0,314338.0,44069.0,314338.0,37612.0,314338.0
2012-08-09,83672.0,316728.0,48322.0,316728.0,39635.0,316728.0
2012-08-10,82742.0,321518.0,49493.0,321518.0,42268.0,321518.0
2012-08-13,79376.0,321251.0,51658.0,321251.0,43803.0,321251.0
2012-08-14,76522.0,317906.0,49908.0,317906.0,44377.0,317906.0
2012-08-15,74743.0,317199.0,51129.0,317199.0,42474.0,317199.0
2012-08-16,70983.0,315538.0,52531.0,315538.0,42060.0,315538.0
2012-08-17,65056.0,320411.0,58541.0,320411.0,43913.0,320411.0
2012-08-20,61241.0,322605.0,62856.0,322605.0,44921.0,322605.0
2012-08-21,57939.0,330368.0,68263.0,330368.0,45644.0,330368.0
2012-08-22,53331.0,337778.0,74473.0,337778.0,46762.0,337778.0
2012-08-23,44555.0,332669.0,78439.0,332669.0,47650.0,332669.0
2012-08-24,35226.0,327852.0,81838.0,327852.0,44438.0,327852.0
2012-08-27,27704.0,326136.0,84879.0,326136.0,46920.0,326136.0
2012-08-28,18215.0,317255.0,86417.0,317255.0,45133.0,317255.0
2012-08-29,14242.0,323675.0,91760.0,323675.0,46455.0,323675.0
2012-08-30,5529.0,327705.0,95839.0,327705.0,51164.0,327705.0
2012-08-31,,328944.0,97059.0,328944.0,52937.0,328944.0
2012-09-04,97895.0,330184.0,54231.0,330184.0,53428.0,330184.0
2012-09-05,97847.0,336132.0,56769.0,336132.0,54706.0,336132.0
2012-09-06,98474.0,340416.0,57229.0,340416.0,55952.0,340416.0
2012-09-07,98691.0,340767.0,58371.0,340767.0,56524.0,340767.0
2012-09-10,99445.0,345339.0,60184.0,345339.0,57546.0,345339.0
2012-09-11,95690.0,344422.0,61689.0,344422.0,57001.0,344422.0
2012-09-12,92889.0,346282.0,62509.0,346282.0,58815.0,346282.0
2012-09-13,85068.0,339579.0,64483.0,339579.0,57141.0,339579.0
2012-09-14,79804.0,337756.0,66183.0,337756.0,57915.0,337756.0
2012-09-17,73314.0,330854.0,68499.0,330854.0,57171.0,330854.0
2012-09-18,68847.0,327499.0,68600.0,327499.0,57053.0,327499.0
2012-09-19,60325.0,324009.0,70859.0,324009.0,56691.0,324009.0
2012-09-20,52454.0,322019.0,77237.0,322019.0,55282.0,322019.0
2012-09-21,44203.0,325788.0,83696.0,325788.0,56715.0,325788.0
2012-09-24,34562.0,327566.0,92948.0,327566.0,57353.0,327566.0
2012-09-25,23677.0,328512.0,96613.0,328512.0,62083.0,328512.0
2012-09-26,18018.0,332772.0,100555.0,332772.0,65854.0,332772.0
2012-09-27,8319.0,324924.0,101150.0,324924.0,65555.0,324924.0
2012-09-28,1750.0,321133.0,100501.0,321133.0,66426.0,321133.0
2012-10-01,99799.0,321582.0,65761.0,321582.0,42931.0,321582.0
2012-10-02,97793.0,322021.0,64677.0,322021.0,42071.0,322021.0
2012-10-03,94026.0,318267.0,64350.0,318267.0,41169.0,318267.0
2012-10-04,90532.0,318271.0,66739.0,318271.0,41059.0,318271.0
2012-10-05,88460.0,320812.0,70127.0,320812.0,41224.0,320812.0
2012-10-08,88237.0,321181.0,70831.0,321181.0,41380.0,321181.0
2012-10-09,85442.0,323313.0,72608.0,323313.0,41167.0,323313.0
2012-10-10,79991.0,322547.0,75849.0,322547.0,42421.0,322547.0
2012-10-11,80759.0,325911.0,77624.0,325911.0,44224.0,325911.0
2012-10-12,82891.0,329727.0,77363.0,329727.0,44920.0,329727.0
2012-10-15,78228.0,326063.0,76007.0,326063.0,45755.0,326063.0
2012-10-16,72937.0,325721.0,79299.0,325721.0,46053.0,325721.0
2012-10-17,68380.0,328831.0,82357.0,328831.0,47454.0,328831.0
2012-10-18,62184.0,325392.0,83557.0,325392.0,48879.0,325392.0
2012-10-19,57374.0,318478.0,81648.0,318478.0,47366.0,318478.0
2012-10-22,45179.0,312645.0,86038.0,312645.0,47492.0,312645.0
2012-10-23,37070.0,309147.0,86345.0,309147.0,48544.0,309147.0
2012-10-24,31759.0,311284.0,88908.0,311284.0,49498.0,311284.0
2012-10-25,26865.0,307885.0,86377.0,307885.0,50994.0,307885.0
2012-10-26,19279.0,302141.0,87526.0,302141.0,51371.0,302141.0
