,CO1 Comdty ,CO1 Comdty ,CO2 Comdty ,CO2 Comdty ,CO3 Comdty,CO3 Comdty
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2015-03-30,319772.0,1947781.0,337637.0,1947781.0,185461.0,1947781.0
2015-03-31,308798.0,1964341.0,350823.0,1964341.0,192010.0,1964341.0
2015-04-01,287844.0,1976504.0,363132.0,1976504.0,203419.0,1976504.0
2015-04-02,271527.0,1992780.0,377577.0,1992780.0,211885.0,1992780.0
2015-04-06,251062.0,1985697.0,383893.0,1985697.0,215931.0,1985697.0
2015-04-07,222231.0,1989767.0,395125.0,1989767.0,223844.0,1989767.0
2015-04-08,185772.0,1980036.0,407511.0,1980036.0,234791.0,1980036.0
2015-04-09,165590.0,1987097.0,409786.0,1987097.0,250741.0,1987097.0
2015-04-10,134621.0,1985093.0,412181.0,1985093.0,268681.0,1985093.0
2015-04-13,105659.0,1990228.0,423360.0,1990228.0,283270.0,1990228.0
2015-04-14,57418.0,1989782.0,435599.0,1989782.0,299356.0,1989782.0
2015-04-15,43338.0,2006759.0,446816.0,2006759.0,303432.0,2006759.0
2015-04-16,440260.0,1978389.0,318747.0,1978389.0,142538.0,1978389.0
2015-04-17,447520.0,2007131.0,327935.0,2007131.0,146038.0,2007131.0
2015-04-20,453644.0,2024079.0,333948.0,2024079.0,149028.0,2024079.0
2015-04-21,449458.0,2025465.0,338353.0,2025465.0,149524.0,2025465.0
2015-04-22,449517.0,2035340.0,342828.0,2035340.0,151167.0,2035340.0
2015-04-23,423396.0,2008734.0,342642.0,2008734.0,146611.0,2008734.0
2015-04-24,408212.0,1982046.0,334772.0,1982046.0,141325.0,1982046.0
2015-04-27,402011.0,1987811.0,340706.0,1987811.0,137221.0,1987811.0
2015-04-28,395005.0,1993521.0,343049.0,1993521.0,135714.0,1993521.0
2015-04-29,383826.0,1990182.0,344335.0,1990182.0,134495.0,1990182.0
2015-04-30,359672.0,1986992.0,349959.0,1986992.0,141726.0,1986992.0
2015-05-01,338220.0,1954140.0,337575.0,1954140.0,140684.0,1954140.0
2015-05-04,316509.0,1950580.0,346028.0,1950580.0,144991.0,1950580.0
2015-05-05,303704.0,1964823.0,358607.0,1964823.0,147213.0,1964823.0
2015-05-06,255756.0,1940371.0,364663.0,1940371.0,157346.0,1940371.0
2015-05-07,212006.0,1911467.0,359046.0,1911467.0,171215.0,1911467.0
2015-05-08,188440.0,1887885.0,355235.0,1887885.0,172151.0,1887885.0
2015-05-11,140922.0,1864735.0,364025.0,1864735.0,180103.0,1864735.0
2015-05-12,98207.0,1845418.0,364409.0,1845418.0,187955.0,1845418.0
2015-05-13,45186.0,1804418.0,354307.0,1804418.0,202300.0,1804418.0
2015-05-14,31384.0,1778009.0,346213.0,1778009.0,201230.0,1778009.0
2015-05-15,342030.0,1756757.0,207909.0,1756757.0,208695.0,1756757.0
2015-05-18,323985.0,1736257.0,207929.0,1736257.0,207163.0,1736257.0
2015-05-19,309751.0,1728354.0,212335.0,1728354.0,207100.0,1728354.0
2015-05-20,297462.0,1731273.0,222273.0,1731273.0,207928.0,1731273.0
2015-05-21,294612.0,1741070.0,226160.0,1741070.0,213262.0,1741070.0
2015-05-22,279929.0,1722689.0,228420.0,1722689.0,210750.0,1722689.0
2015-05-25,278422.0,1721151.0,228600.0,1721151.0,210521.0,1721151.0
2015-05-26,268359.0,1721978.0,231967.0,1721978.0,212624.0,1721978.0
2015-05-27,256323.0,1738098.0,246472.0,1738098.0,212257.0,1738098.0
2015-05-28,242930.0,1728083.0,247323.0,1728083.0,215588.0,1728083.0
2015-05-29,250258.0,1760412.0,256268.0,1760412.0,224003.0,1760412.0
2015-06-01,252139.0,1773718.0,264965.0,1773718.0,227043.0,1773718.0
2015-06-02,248032.0,1806078.0,299408.0,1806078.0,228729.0,1806078.0
2015-06-03,221529.0,1817868.0,313821.0,1817868.0,242459.0,1817868.0
2015-06-04,201325.0,1812594.0,317082.0,1812594.0,256718.0,1812594.0
2015-06-05,184003.0,1825842.0,317049.0,1825842.0,277712.0,1825842.0
2015-06-08,151661.0,1818819.0,323105.0,1818819.0,291468.0,1818819.0
2015-06-09,131976.0,1820804.0,318714.0,1820804.0,309267.0,1820804.0
2015-06-10,106488.0,1810652.0,309791.0,1810652.0,328631.0,1810652.0
2015-06-11,80442.0,1799617.0,306199.0,1799617.0,344347.0,1799617.0
2015-06-12,43809.0,1775290.0,310580.0,1775290.0,347353.0,1775290.0
2015-06-15,34692.0,1760865.0,306843.0,1760865.0,344839.0,1760865.0
2015-06-16,297497.0,1733342.0,339593.0,1733342.0,112613.0,1733342.0
2015-06-17,283420.0,1731578.0,333557.0,1731578.0,120630.0,1731578.0
2015-06-18,280985.0,1742746.0,330392.0,1742746.0,122456.0,1742746.0
2015-06-19,284028.0,1750794.0,319357.0,1750794.0,122322.0,1750794.0
2015-06-22,277252.0,1755753.0,324182.0,1755753.0,123252.0,1755753.0
2015-06-23,280323.0,1776527.0,321604.0,1776527.0,133449.0,1776527.0
2015-06-24,281097.0,1782930.0,325463.0,1782930.0,133765.0,1782930.0
2015-06-25,264563.0,1786434.0,332176.0,1786434.0,138335.0,1786434.0
2015-06-26,252029.0,1775738.0,329314.0,1775738.0,141117.0,1775738.0
2015-06-29,258860.0,1808723.0,329908.0,1808723.0,152759.0,1808723.0
2015-06-30,247869.0,1826364.0,340648.0,1826364.0,158480.0,1826364.0
2015-07-01,243587.0,1836334.0,343753.0,1836334.0,163356.0,1836334.0
2015-07-02,241798.0,1838183.0,346188.0,1838183.0,164378.0,1838183.0
2015-07-03,242518.0,1855220.0,350525.0,1855220.0,168433.0,1855220.0
2015-07-06,221825.0,1852811.0,349660.0,1852811.0,178485.0,1852811.0
2015-07-07,193224.0,1850822.0,354164.0,1850822.0,190003.0,1850822.0
2015-07-08,158658.0,1836067.0,349637.0,1836067.0,198719.0,1836067.0
2015-07-09,125618.0,1837023.0,359340.0,1837023.0,212272.0,1837023.0
2015-07-10,117297.0,1850254.0,351015.0,1850254.0,221032.0,1850254.0
2015-07-13,87210.0,1845470.0,350850.0,1845470.0,233347.0,1845470.0
2015-07-14,61698.0,1839732.0,343561.0,1839732.0,245089.0,1839732.0
2015-07-15,36987.0,1819057.0,341343.0,1819057.0,247616.0,1819057.0
2015-07-16,30698.0,1824712.0,343005.0,1824712.0,243296.0,1824712.0
2015-07-17,338871.0,1798755.0,243645.0,1798755.0,136560.0,1798755.0
2015-07-20,332513.0,1797417.0,244084.0,1797417.0,136724.0,1797417.0
2015-07-21,321766.0,1798520.0,246470.0,1798520.0,141216.0,1798520.0
2015-07-22,310744.0,1792838.0,247043.0,1792838.0,140719.0,1792838.0
2015-07-23,313149.0,1804745.0,244199.0,1804745.0,142562.0,1804745.0
2015-07-24,313552.0,1813899.0,242695.0,1813899.0,142927.0,1813899.0
2015-07-27,319453.0,1831618.0,244124.0,1831618.0,145363.0,1831618.0
2015-07-28,316369.0,1845725.0,252215.0,1845725.0,146073.0,1845725.0
2015-07-29,320284.0,1871392.0,257666.0,1871392.0,147996.0,1871392.0
2015-07-30,324160.0,1885077.0,258231.0,1885077.0,151615.0,1885077.0
2015-07-31,311023.0,1893504.0,263092.0,1893504.0,156362.0,1893504.0
2015-08-03,296818.0,1894151.0,278287.0,1894151.0,161355.0,1894151.0
2015-08-04,270733.0,1887660.0,283540.0,1887660.0,169059.0,1887660.0
2015-08-05,265250.0,1926855.0,312222.0,1926855.0,173446.0,1926855.0
2015-08-06,239679.0,1924978.0,325768.0,1924978.0,179910.0,1924978.0
2015-08-07,207694.0,1915136.0,327301.0,1915136.0,186576.0,1915136.0
2015-08-10,182912.0,1915563.0,322976.0,1915563.0,199147.0,1915563.0
2015-08-11,134463.0,1904318.0,325571.0,1904318.0,212203.0,1904318.0
2015-08-12,117184.0,1935790.0,342374.0,1935790.0,225938.0,1935790.0
2015-08-13,71040.0,1923705.0,337696.0,1923705.0,235277.0,1923705.0
2015-08-14,59630.0,1916028.0,311805.0,1916028.0,236598.0,1916028.0
2015-08-17,308426.0,1856611.0,241171.0,1856611.0,271403.0,1856611.0
2015-08-18,304542.0,1875491.0,246732.0,1875491.0,272062.0,1875491.0
2015-08-19,297812.0,1877613.0,246823.0,1877613.0,270880.0,1877613.0
2015-08-20,295485.0,1898670.0,255843.0,1898670.0,272620.0,1898670.0
2015-08-21,285749.0,1896032.0,255183.0,1896032.0,271638.0,1896032.0
2015-08-24,286294.0,1910346.0,255754.0,1910346.0,274324.0,1910346.0
2015-08-25,288490.0,1919729.0,256324.0,1919729.0,273703.0,1919729.0
2015-08-26,281499.0,1923954.0,255106.0,1923954.0,272251.0,1923954.0
2015-08-27,266743.0,1924122.0,253999.0,1924122.0,279635.0,1924122.0
2015-08-28,254602.0,1916389.0,253695.0,1916389.0,275526.0,1916389.0
2015-08-31,243880.0,1927676.0,257641.0,1927676.0,279994.0,1927676.0
2015-09-01,222095.0,1938554.0,265318.0,1938554.0,290706.0,1938554.0
2015-09-02,202322.0,1924169.0,262063.0,1924169.0,295842.0,1924169.0
2015-09-03,187188.0,1943082.0,277922.0,1943082.0,297108.0,1943082.0
2015-09-04,176127.0,1958686.0,289514.0,1958686.0,302174.0,1958686.0
2015-09-07,166626.0,1957876.0,295750.0,1957876.0,306010.0,1957876.0
2015-09-08,139731.0,1985929.0,306156.0,1985929.0,325370.0,1985929.0
2015-09-09,130253.0,1994059.0,290365.0,1994059.0,334640.0,1994059.0
2015-09-10,110014.0,2001772.0,292086.0,2001772.0,342094.0,2001772.0
2015-09-11,80687.0,2006359.0,292784.0,2006359.0,354658.0,2006359.0
2015-09-14,44464.0,1982883.0,279040.0,1982883.0,364326.0,1982883.0
2015-09-15,32434.0,1992876.0,283905.0,1992876.0,373095.0,1992876.0
2015-09-16,281642.0,1964837.0,364153.0,1964837.0,188763.0,1964837.0
2015-09-17,282299.0,1971888.0,360929.0,1971888.0,194004.0,1971888.0
2015-09-18,279579.0,1973007.0,360176.0,1973007.0,193248.0,1973007.0
2015-09-21,277561.0,1980537.0,364780.0,1980537.0,196209.0,1980537.0
2015-09-22,275068.0,1981758.0,362227.0,1981758.0,195478.0,1981758.0
2015-09-23,274914.0,1998427.0,366795.0,1998427.0,197629.0,1998427.0
2015-09-24,258565.0,1993641.0,367462.0,1993641.0,201947.0,1993641.0
2015-09-25,249459.0,1995737.0,361314.0,1995737.0,204379.0,1995737.0
2015-09-28,237639.0,1996870.0,363369.0,1996870.0,210081.0,1996870.0
2015-09-29,227359.0,1991532.0,359027.0,1991532.0,212121.0,1991532.0
2015-09-30,225069.0,2017934.0,365854.0,2017934.0,217660.0,2017934.0
2015-10-01,219186.0,2050605.0,376303.0,2050605.0,226585.0,2050605.0
2015-10-02,207813.0,2061384.0,383122.0,2061384.0,236327.0,2061384.0
2015-10-05,188741.0,2067575.0,390092.0,2067575.0,246951.0,2067575.0
2015-10-06,176666.0,2080368.0,395632.0,2080368.0,254327.0,2080368.0
2015-10-07,143543.0,2073250.0,413999.0,2073250.0,263746.0,2073250.0
2015-10-08,121689.0,2068090.0,413676.0,2068090.0,273481.0,2068090.0
2015-10-09,104261.0,2072027.0,417923.0,2072027.0,287975.0,2072027.0
2015-10-12,82390.0,2066871.0,418547.0,2066871.0,305894.0,2066871.0
2015-10-13,62296.0,2077009.0,431488.0,2077009.0,317362.0,2077009.0
2015-10-14,37991.0,2067266.0,442912.0,2067266.0,318825.0,2067266.0
2015-10-15,27643.0,2060623.0,435524.0,2060623.0,327157.0,2060623.0
2015-10-16,433139.0,2035399.0,326244.0,2035399.0,142088.0,2035399.0
2015-10-19,442279.0,2050599.0,318082.0,2050599.0,146719.0,2050599.0
2015-10-20,449014.0,2088235.0,328879.0,2088235.0,155331.0,2088235.0
2015-10-21,443972.0,2100493.0,333462.0,2100493.0,154693.0,2100493.0
2015-10-22,443697.0,2110154.0,333265.0,2110154.0,158004.0,2110154.0
2015-10-23,443150.0,2129143.0,342614.0,2129143.0,161466.0,2129143.0
2015-10-26,444088.0,2143820.0,341136.0,2143820.0,163900.0,2143820.0
2015-10-27,447320.0,2165300.0,344794.0,2165300.0,168664.0,2165300.0
2015-10-28,436097.0,2179727.0,355713.0,2179727.0,174299.0,2179727.0
2015-10-29,428189.0,2185713.0,364837.0,2185713.0,173792.0,2185713.0
2015-10-30,427576.0,2196541.0,376416.0,2196541.0,175598.0,2196541.0
2015-11-02,420419.0,2206099.0,384540.0,2206099.0,179696.0,2206099.0
2015-11-03,409704.0,2219963.0,397790.0,2219963.0,182280.0,2219963.0
2015-11-04,369372.0,2193939.0,405191.0,2193939.0,186982.0,2193939.0
2015-11-05,341719.0,2187386.0,413537.0,2187386.0,195988.0,2187386.0
2015-11-06,291324.0,2176571.0,425975.0,2176571.0,209278.0,2176571.0
2015-11-09,258950.0,2171723.0,417323.0,2171723.0,225611.0,2171723.0
2015-11-10,183218.0,2114179.0,409619.0,2114179.0,243865.0,2114179.0
2015-11-11,125089.0,2080348.0,403730.0,2080348.0,255618.0,2080348.0
2015-11-12,72872.0,2102791.0,436724.0,2102791.0,280081.0,2102791.0
2015-11-13,58783.0,2112654.0,437238.0,2112654.0,286813.0,2112654.0
2015-11-16,440361.0,2109363.0,310106.0,2109363.0,282630.0,2109363.0
2015-11-17,454767.0,2140583.0,317984.0,2140583.0,285594.0,2140583.0
2015-11-18,441020.0,2141283.0,325012.0,2141283.0,289036.0,2141283.0
