,XB1 Comdty ,XB1 Comdty ,XB2 Comdty ,XB2 Comdty ,XB3 Comdty ,XB3 Comdty 
,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT,OPEN_INT,FUT_AGGTE_OPEN_INT
2011-06-29,5957.0,231260.0,73608.0,231260.0,45095.0,231260.0
2011-06-30,423.0,230286.0,76780.0,230286.0,45151.0,230286.0
2011-07-01,78467.0,233809.0,45669.0,233809.0,23810.0,233809.0
2011-07-05,75284.0,235190.0,48373.0,235190.0,23988.0,235190.0
2011-07-06,74181.0,234346.0,48794.0,234346.0,24424.0,234346.0
2011-07-07,75713.0,238516.0,48836.0,238516.0,25367.0,238516.0
2011-07-08,68710.0,236927.0,52582.0,236927.0,25670.0,236927.0
2011-07-11,66437.0,237752.0,54467.0,237752.0,26368.0,237752.0
2011-07-12,65469.0,236172.0,54298.0,236172.0,28218.0,236172.0
2011-07-13,64337.0,239324.0,56827.0,239324.0,29471.0,239324.0
2011-07-14,61475.0,240568.0,59470.0,240568.0,29836.0,240568.0
2011-07-15,57361.0,243297.0,64273.0,243297.0,30190.0,243297.0
2011-07-18,48345.0,239552.0,68882.0,239552.0,30141.0,239552.0
2011-07-19,45232.0,247299.0,74724.0,247299.0,31709.0,247299.0
2011-07-20,41579.0,254339.0,79869.0,254339.0,33143.0,254339.0
2011-07-21,35597.0,258598.0,87808.0,258598.0,34581.0,258598.0
2011-07-22,30493.0,262267.0,94645.0,262267.0,35090.0,262267.0
2011-07-25,23179.0,258641.0,97446.0,258641.0,34732.0,258641.0
2011-07-26,17594.0,258380.0,100750.0,258380.0,35478.0,258380.0
2011-07-27,11463.0,256628.0,102507.0,256628.0,36193.0,256628.0
2011-07-28,4725.0,249820.0,98153.0,249820.0,38147.0,249820.0
2011-07-29,861.0,245616.0,95505.0,245616.0,38345.0,245616.0
2011-08-01,92945.0,245965.0,40155.0,245965.0,22183.0,245965.0
2011-08-02,92966.0,251600.0,42027.0,251600.0,21853.0,251600.0
2011-08-03,86721.0,247175.0,43435.0,247175.0,22343.0,247175.0
2011-08-04,78184.0,243817.0,45801.0,243817.0,24174.0,243817.0
2011-08-05,72881.0,238854.0,46589.0,238854.0,23945.0,238854.0
2011-08-08,69138.0,241080.0,50120.0,241080.0,25325.0,241080.0
2011-08-09,67367.0,245779.0,53486.0,245779.0,27101.0,245779.0
2011-08-10,65900.0,248825.0,55123.0,248825.0,29038.0,248825.0
2011-08-11,60799.0,248206.0,57049.0,248206.0,31909.0,248206.0
2011-08-12,60919.0,251580.0,59586.0,251580.0,32017.0,251580.0
2011-08-15,58321.0,253499.0,61227.0,253499.0,33028.0,253499.0
2011-08-16,58232.0,256851.0,63869.0,256851.0,32121.0,256851.0
2011-08-17,53885.0,254975.0,64191.0,254975.0,32544.0,254975.0
2011-08-18,44494.0,260118.0,67658.0,260118.0,34782.0,260118.0
2011-08-19,38698.0,255418.0,67814.0,255418.0,32572.0,255418.0
2011-08-22,34662.0,251769.0,67156.0,251769.0,32807.0,251769.0
2011-08-23,29896.0,249769.0,66403.0,249769.0,31805.0,249769.0
2011-08-24,24146.0,251774.0,70852.0,251774.0,33013.0,251774.0
2011-08-25,19600.0,252332.0,72376.0,252332.0,33368.0,252332.0
2011-08-26,13803.0,253137.0,76573.0,253137.0,35504.0,253137.0
2011-08-29,11513.0,250677.0,76682.0,250677.0,36290.0,250677.0
2011-08-30,5280.0,251546.0,80108.0,251546.0,37546.0,251546.0
2011-08-31,373.0,251245.0,81436.0,251245.0,39132.0,251245.0
2011-09-01,81365.0,252892.0,41878.0,252892.0,44442.0,252892.0
2011-09-02,83513.0,259754.0,44503.0,259754.0,43931.0,259754.0
2011-09-06,80629.0,261739.0,44925.0,261739.0,45472.0,261739.0
2011-09-07,83391.0,270410.0,46631.0,270410.0,46568.0,270410.0
2011-09-08,77191.0,270624.0,52238.0,270624.0,45277.0,270624.0
2011-09-09,72775.0,268736.0,53678.0,268736.0,43835.0,268736.0
2011-09-12,71979.0,269263.0,54240.0,269263.0,43361.0,269263.0
2011-09-13,69441.0,272622.0,57296.0,272622.0,45897.0,272622.0
2011-09-14,65234.0,269904.0,60552.0,269904.0,45336.0,269904.0
2011-09-15,66381.0,275025.0,63293.0,275025.0,45586.0,275025.0
2011-09-16,60961.0,278767.0,66671.0,278767.0,49525.0,278767.0
2011-09-19,56608.0,277685.0,69130.0,277685.0,50211.0,277685.0
2011-09-20,51727.0,276096.0,72893.0,276096.0,49974.0,276096.0
2011-09-21,46384.0,277422.0,77415.0,277422.0,50963.0,277422.0
2011-09-22,41398.0,275913.0,79854.0,275913.0,52758.0,275913.0
2011-09-23,37251.0,275798.0,82677.0,275798.0,52702.0,275798.0
2011-09-26,31502.0,271738.0,83727.0,271738.0,51832.0,271738.0
2011-09-27,20271.0,267532.0,81105.0,267532.0,52894.0,267532.0
2011-09-28,11292.0,258221.0,79832.0,258221.0,52129.0,258221.0
2011-09-29,4106.0,255868.0,81215.0,255868.0,53099.0,255868.0
2011-09-30,717.0,263171.0,86600.0,263171.0,56957.0,263171.0
2011-10-03,86711.0,265878.0,58298.0,265878.0,26358.0,265878.0
2011-10-04,84532.0,271347.0,58989.0,271347.0,27590.0,271347.0
2011-10-05,82960.0,270724.0,57436.0,270724.0,28176.0,270724.0
2011-10-06,78967.0,268604.0,54552.0,268604.0,30410.0,268604.0
2011-10-07,69474.0,262565.0,57514.0,262565.0,29768.0,262565.0
2011-10-10,65551.0,264296.0,59404.0,264296.0,32178.0,264296.0
2011-10-11,62102.0,267303.0,59977.0,267303.0,34662.0,267303.0
2011-10-12,60986.0,270340.0,61245.0,270340.0,36861.0,270340.0
2011-10-13,57076.0,273047.0,65187.0,273047.0,39159.0,273047.0
2011-10-14,54235.0,275356.0,67289.0,275356.0,39566.0,275356.0
2011-10-17,49235.0,274477.0,72267.0,274477.0,39874.0,274477.0
2011-10-18,47115.0,278350.0,75083.0,278350.0,40241.0,278350.0
2011-10-19,44286.0,275759.0,78380.0,275759.0,38024.0,275759.0
2011-10-20,40807.0,276668.0,79375.0,276668.0,38666.0,276668.0
2011-10-21,38742.0,279954.0,83494.0,279954.0,39125.0,279954.0
2011-10-24,33649.0,280795.0,87755.0,280795.0,39467.0,280795.0
2011-10-25,23971.0,280564.0,92610.0,280564.0,40326.0,280564.0
2011-10-26,18418.0,282461.0,93562.0,282461.0,41903.0,282461.0
2011-10-27,12498.0,281278.0,96007.0,281278.0,42299.0,281278.0
2011-10-28,6792.0,274418.0,94359.0,274418.0,42294.0,274418.0
2011-10-31,1145.0,270366.0,93211.0,270366.0,42679.0,270366.0
2011-11-01,90628.0,266755.0,41868.0,266755.0,21345.0,266755.0
2011-11-02,86572.0,264050.0,44294.0,264050.0,21816.0,264050.0
2011-11-03,83978.0,267726.0,47319.0,267726.0,22679.0,267726.0
2011-11-04,79397.0,265481.0,48559.0,265481.0,23486.0,265481.0
2011-11-07,79677.0,273200.0,55430.0,273200.0,24598.0,273200.0
2011-11-08,77199.0,283486.0,60647.0,283486.0,25962.0,283486.0
2011-11-09,77525.0,293603.0,66130.0,293603.0,26229.0,293603.0
2011-11-10,73599.0,299297.0,72347.0,299297.0,26408.0,299297.0
2011-11-11,70157.0,299279.0,72507.0,299279.0,26085.0,299279.0
2011-11-14,63827.0,302075.0,73954.0,302075.0,28172.0,302075.0
2011-11-15,59081.0,297549.0,74011.0,297549.0,27389.0,297549.0
2011-11-16,55501.0,286959.0,76274.0,286959.0,25257.0,286959.0
2011-11-17,48584.0,284775.0,80123.0,284775.0,26244.0,284775.0
2011-11-18,43482.0,284038.0,82315.0,284038.0,26203.0,284038.0
2011-11-21,39866.0,285650.0,84392.0,285650.0,27982.0,285650.0
2011-11-22,33272.0,285769.0,87907.0,285769.0,28664.0,285769.0
2011-11-23,27326.0,281476.0,86214.0,281476.0,28812.0,281476.0
2011-11-25,22927.0,276285.0,84251.0,276285.0,28826.0,276285.0
2011-11-28,12887.0,266059.0,83273.0,266059.0,28210.0,266059.0
2011-11-29,5744.0,266266.0,87528.0,266266.0,29597.0,266266.0
2011-11-30,811.0,265854.0,91189.0,265854.0,30814.0,265854.0
2011-12-01,87249.0,265299.0,32587.0,265299.0,30415.0,265299.0
2011-12-02,83452.0,268147.0,33385.0,268147.0,32204.0,268147.0
2011-12-05,80951.0,269285.0,35140.0,269285.0,32232.0,269285.0
2011-12-06,78380.0,270399.0,36604.0,270399.0,32113.0,270399.0
2011-12-07,73996.0,274457.0,36156.0,274457.0,35555.0,274457.0
2011-12-08,67862.0,271864.0,37004.0,271864.0,37677.0,271864.0
2011-12-09,65498.0,275566.0,40424.0,275566.0,39239.0,275566.0
2011-12-12,57494.0,271597.0,41305.0,271597.0,40669.0,271597.0
2011-12-13,54451.0,274100.0,44855.0,274100.0,42551.0,274100.0
2011-12-14,50137.0,276987.0,49930.0,276987.0,43085.0,276987.0
2011-12-15,46229.0,278867.0,53484.0,278867.0,43496.0,278867.0
2011-12-16,40885.0,282383.0,59125.0,282383.0,43850.0,282383.0
2011-12-19,35419.0,282916.0,62657.0,282916.0,44729.0,282916.0
2011-12-20,33642.0,284648.0,65614.0,284648.0,45128.0,284648.0
2011-12-21,31530.0,287339.0,67801.0,287339.0,46347.0,287339.0
2011-12-22,25767.0,279988.0,68020.0,279988.0,44841.0,279988.0
2011-12-23,20878.0,278307.0,73036.0,278307.0,45548.0,278307.0
2011-12-27,15097.0,275110.0,73871.0,275110.0,46078.0,275110.0
2011-12-28,11396.0,277288.0,78131.0,277288.0,45598.0,277288.0
2011-12-29,3798.0,274718.0,80057.0,274718.0,45977.0,274718.0
2011-12-30,667.0,277260.0,81605.0,277260.0,47047.0,277260.0
2012-01-03,79453.0,279264.0,49081.0,279264.0,35700.0,279264.0
2012-01-04,78864.0,281188.0,49277.0,281188.0,36893.0,281188.0
2012-01-05,79379.0,291142.0,52666.0,291142.0,38467.0,291142.0
2012-01-06,76784.0,292279.0,54338.0,292279.0,39100.0,292279.0
2012-01-09,77046.0,299283.0,58654.0,299283.0,38284.0,299283.0
2012-01-10,73260.0,298932.0,60405.0,298932.0,38132.0,298932.0
2012-01-11,71240.0,305616.0,65350.0,305616.0,39145.0,305616.0
2012-01-12,69301.0,311386.0,67927.0,311386.0,37577.0,311386.0
2012-01-13,59923.0,308248.0,73836.0,308248.0,36453.0,308248.0
2012-01-17,53523.0,307526.0,77812.0,307526.0,36997.0,307526.0
2012-01-18,46915.0,312376.0,83702.0,312376.0,39104.0,312376.0
2012-01-19,42593.0,321764.0,87236.0,321764.0,43377.0,321764.0
2012-01-20,38532.0,329764.0,92455.0,329764.0,46031.0,329764.0
2012-01-23,34756.0,332787.0,97311.0,332787.0,45380.0,332787.0
2012-01-24,30432.0,338176.0,101247.0,338176.0,46679.0,338176.0
2012-01-25,24749.0,335196.0,101038.0,335196.0,46323.0,335196.0
2012-01-26,18752.0,328968.0,99930.0,328968.0,46341.0,328968.0
2012-01-27,13626.0,330166.0,106682.0,330166.0,42435.0,330166.0
2012-01-30,5484.0,328530.0,105717.0,328530.0,44305.0,328530.0
2012-01-31,1025.0,325384.0,104023.0,325384.0,46181.0,325384.0
2012-02-01,102067.0,324033.0,47366.0,324033.0,43046.0,324033.0
2012-02-02,100350.0,329690.0,49947.0,329690.0,43676.0,329690.0
2012-02-03,100825.0,334241.0,51483.0,334241.0,42134.0,334241.0
2012-02-06,98044.0,331539.0,50391.0,331539.0,41627.0,331539.0
2012-02-07,95743.0,332356.0,52768.0,332356.0,41739.0,332356.0
2012-02-08,97194.0,338134.0,54172.0,338134.0,42740.0,338134.0
2012-02-09,92278.0,340564.0,58226.0,340564.0,44037.0,340564.0
2012-02-10,86925.0,347061.0,62522.0,347061.0,47856.0,347061.0
2012-02-13,77971.0,349067.0,70879.0,349067.0,49387.0,349067.0
2012-02-14,68872.0,345899.0,73823.0,345899.0,50009.0,345899.0
2012-02-15,64115.0,349803.0,79748.0,349803.0,50558.0,349803.0
2012-02-16,59778.0,353106.0,85853.0,353106.0,50666.0,353106.0
2012-02-17,48015.0,349058.0,91676.0,349058.0,49775.0,349058.0
2012-02-21,41704.0,353783.0,99073.0,353783.0,49798.0,353783.0
2012-02-22,37380.0,359618.0,103008.0,359618.0,51323.0,359618.0
2012-02-23,30916.0,360989.0,104622.0,360989.0,53954.0,360989.0
2012-02-24,21618.0,357079.0,106527.0,357079.0,55043.0,357079.0
2012-02-27,13923.0,354204.0,108734.0,354204.0,56475.0,354204.0
2012-02-28,7008.0,356553.0,113366.0,356553.0,56365.0,356553.0
2012-02-29,1822.0,352731.0,113393.0,352731.0,58413.0,352731.0
2012-03-01,112895.0,356395.0,60359.0,356395.0,54684.0,356395.0
2012-03-02,107774.0,355714.0,62050.0,355714.0,54766.0,355714.0
2012-03-05,106925.0,360915.0,64619.0,360915.0,55446.0,360915.0
2012-03-06,107938.0,372660.0,68042.0,372660.0,58743.0,372660.0
2012-03-07,106878.0,378194.0,71395.0,378194.0,59550.0,378194.0
2012-03-08,100635.0,377697.0,74189.0,377697.0,59468.0,377697.0
2012-03-09,98447.0,379770.0,75889.0,379770.0,61367.0,379770.0
2012-03-12,95081.0,376713.0,77737.0,376713.0,61381.0,376713.0
2012-03-13,89520.0,386636.0,86808.0,386636.0,64063.0,386636.0
2012-03-14,84229.0,384095.0,86370.0,384095.0,65560.0,384095.0
2012-03-15,78313.0,389135.0,91634.0,389135.0,69950.0,389135.0
2012-03-16,68934.0,387253.0,95999.0,387253.0,71398.0,387253.0
2012-03-19,65785.0,388573.0,99661.0,388573.0,70333.0,388573.0
2012-03-20,56697.0,386886.0,103250.0,386886.0,69694.0,386886.0
2012-03-21,53939.0,388635.0,107491.0,388635.0,68998.0,388635.0
2012-03-22,48262.0,385667.0,110700.0,385667.0,69450.0,385667.0
2012-03-23,38148.0,380676.0,114451.0,380676.0,68891.0,380676.0
2012-03-26,28827.0,375062.0,116672.0,375062.0,68931.0,375062.0
2012-03-27,21148.0,368825.0,116941.0,368825.0,70631.0,368825.0
2012-03-28,14367.0,362898.0,118472.0,362898.0,67344.0,362898.0
2012-03-29,5323.0,347803.0,118268.0,347803.0,62619.0,347803.0
2012-03-30,644.0,348318.0,114349.0,348318.0,64928.0,348318.0
2012-04-02,112419.0,348435.0,65799.0,348435.0,46894.0,348435.0
2012-04-03,113480.0,345747.0,64366.0,345747.0,42898.0,345747.0
2012-04-04,111462.0,350763.0,69470.0,350763.0,42207.0,350763.0
2012-04-05,106294.0,354911.0,73942.0,354911.0,43775.0,354911.0
2012-04-06,106261.0,,73945.0,,43775.0,
2012-04-09,101954.0,353187.0,74345.0,353187.0,44772.0,353187.0
2012-04-10,98087.0,350711.0,72604.0,350711.0,44443.0,350711.0
2012-04-11,97362.0,353258.0,75332.0,353258.0,45189.0,353258.0
2012-04-12,92044.0,354451.0,76853.0,354451.0,47636.0,354451.0
2012-04-13,82607.0,355028.0,82406.0,355028.0,51023.0,355028.0
2012-04-16,74668.0,364960.0,91464.0,364960.0,55501.0,364960.0
2012-04-17,68788.0,367926.0,94595.0,367926.0,60108.0,367926.0
2012-04-18,62746.0,370944.0,101928.0,370944.0,60080.0,370944.0
2012-04-19,54766.0,369808.0,104306.0,369808.0,63328.0,369808.0
2012-04-20,44287.0,358213.0,107219.0,358213.0,60987.0,358213.0
2012-04-23,38020.0,351730.0,106455.0,351730.0,61512.0,351730.0
2012-04-24,27532.0,345907.0,108930.0,345907.0,62293.0,345907.0
2012-04-25,18832.0,336893.0,110885.0,336893.0,61726.0,336893.0
2012-04-26,15598.0,324028.0,109468.0,324028.0,56569.0,324028.0
2012-04-27,6280.0,312081.0,107982.0,312081.0,56372.0,312081.0
2012-04-30,365.0,303536.0,106451.0,303536.0,56150.0,303536.0
2012-05-01,105482.0,302610.0,56243.0,302610.0,34676.0,302610.0
2012-05-02,106254.0,307000.0,58202.0,307000.0,35413.0,307000.0
2012-05-03,107011.0,310842.0,59985.0,310842.0,35138.0,310842.0
2012-05-04,103674.0,312400.0,64234.0,312400.0,34458.0,312400.0
2012-05-07,101300.0,313809.0,67219.0,313809.0,34771.0,313809.0
2012-05-08,96449.0,313370.0,70172.0,313370.0,34836.0,313370.0
2012-05-09,89993.0,313419.0,76240.0,313419.0,33909.0,313419.0
2012-05-10,87319.0,311573.0,78612.0,311573.0,31864.0,311573.0
2012-05-11,85151.0,313559.0,81936.0,313559.0,32371.0,313559.0
2012-05-14,79556.0,314100.0,88556.0,314100.0,32010.0,314100.0
2012-05-15,77825.0,315202.0,90728.0,315202.0,32915.0,315202.0
2012-05-16,74327.0,316884.0,93834.0,316884.0,33459.0,316884.0
2012-05-17,69199.0,315722.0,94425.0,315722.0,35461.0,315722.0
2012-05-18,65195.0,311893.0,93135.0,311893.0,36690.0,311893.0
2012-05-21,58542.0,308531.0,95461.0,308531.0,35921.0,308531.0
2012-05-22,52192.0,306279.0,98755.0,306279.0,36567.0,306279.0
2012-05-23,43771.0,301810.0,101975.0,301810.0,36821.0,301810.0
2012-05-24,36947.0,299356.0,102649.0,299356.0,39141.0,299356.0
2012-05-25,23652.0,293500.0,103280.0,293500.0,42423.0,293500.0
2012-05-29,15109.0,289469.0,104743.0,289469.0,43619.0,289469.0
2012-05-30,6957.0,284576.0,103981.0,284576.0,43850.0,284576.0
2012-05-31,435.0,286496.0,104735.0,286496.0,48563.0,286496.0
2012-06-01,102643.0,282158.0,46382.0,282158.0,41354.0,282158.0
2012-06-04,101449.0,288232.0,50307.0,288232.0,41946.0,288232.0
2012-06-05,99310.0,292481.0,54566.0,292481.0,43463.0,292481.0
2012-06-06,94837.0,297480.0,60295.0,297480.0,44707.0,297480.0
2012-06-07,88882.0,298233.0,63272.0,298233.0,46087.0,298233.0
2012-06-08,82930.0,297818.0,65563.0,297818.0,46365.0,297818.0
2012-06-11,79986.0,301207.0,68703.0,301207.0,47565.0,301207.0
2012-06-12,74592.0,299171.0,71391.0,299171.0,47977.0,299171.0
2012-06-13,66864.0,299668.0,76967.0,299668.0,49696.0,299668.0
2012-06-14,64034.0,300799.0,79322.0,300799.0,50594.0,300799.0
2012-06-15,62292.0,304011.0,82645.0,304011.0,52985.0,304011.0
2012-06-18,56587.0,303213.0,86052.0,303213.0,54579.0,303213.0
2012-06-19,51262.0,306205.0,93272.0,306205.0,54766.0,306205.0
2012-06-20,44932.0,305871.0,98809.0,305871.0,55300.0,305871.0
2012-06-21,37330.0,305464.0,103441.0,305464.0,57337.0,305464.0
2012-06-22,30713.0,301187.0,102399.0,301187.0,58711.0,301187.0
2012-06-25,24978.0,295030.0,100505.0,295030.0,59737.0,295030.0
2012-06-26,18753.0,281729.0,96150.0,281729.0,57914.0,281729.0
2012-06-27,12734.0,272724.0,95896.0,272724.0,56934.0,272724.0
2012-06-28,6607.0,270958.0,96810.0,270958.0,58259.0,270958.0
2012-06-29,1245.0,267457.0,95906.0,267457.0,59245.0,267457.0
2012-07-02,90422.0,262120.0,59215.0,262120.0,28616.0,262120.0
2012-07-03,82508.0,253840.0,59059.0,253840.0,28632.0,253840.0
2012-07-05,78131.0,261660.0,62704.0,261660.0,33153.0,261660.0
2012-07-06,73183.0,258456.0,64511.0,258456.0,33592.0,258456.0
2012-07-09,71029.0,259444.0,67112.0,259444.0,32084.0,259444.0
2012-07-10,66866.0,253574.0,66215.0,253574.0,31119.0,253574.0
2012-07-11,61831.0,253929.0,69149.0,253929.0,32312.0,253929.0
2012-07-12,59276.0,252773.0,71085.0,252773.0,31856.0,252773.0
2012-07-13,58300.0,256003.0,72020.0,256003.0,32783.0,256003.0
2012-07-16,56044.0,257179.0,74439.0,257179.0,32525.0,257179.0
2012-07-17,51157.0,259169.0,79059.0,259169.0,32231.0,259169.0
2012-07-18,49187.0,264557.0,84169.0,264557.0,32775.0,264557.0
2012-07-19,45807.0,271699.0,87433.0,271699.0,36145.0,271699.0
2012-07-20,39333.0,269631.0,90583.0,269631.0,37467.0,269631.0
2012-07-23,36788.0,270157.0,93528.0,270157.0,38041.0,270157.0
2012-07-24,32247.0,267443.0,96256.0,267443.0,36800.0,267443.0
2012-07-25,23552.0,262480.0,98677.0,262480.0,35968.0,262480.0
2012-07-26,17238.0,256331.0,97431.0,256331.0,36919.0,256331.0
2012-07-27,12524.0,253560.0,96719.0,253560.0,38030.0,253560.0
2012-07-30,4985.0,248666.0,94754.0,248666.0,40463.0,248666.0
2012-07-31,941.0,245820.0,93868.0,245820.0,42412.0,245820.0
2012-08-01,93052.0,248950.0,44737.0,248950.0,26170.0,248950.0
2012-08-02,91023.0,249345.0,45008.0,249345.0,25809.0,249345.0
2012-08-03,90930.0,254559.0,47458.0,254559.0,27103.0,254559.0
2012-08-06,88972.0,254606.0,46804.0,254606.0,28531.0,254606.0
2012-08-07,87722.0,259957.0,48414.0,259957.0,30544.0,259957.0
2012-08-08,84215.0,261051.0,49809.0,261051.0,32675.0,261051.0
2012-08-09,81476.0,265551.0,50515.0,265551.0,36463.0,265551.0
2012-08-10,78039.0,268313.0,53412.0,268313.0,38297.0,268313.0
2012-08-13,70897.0,270689.0,59512.0,270689.0,40262.0,270689.0
2012-08-14,66864.0,268486.0,61759.0,268486.0,39206.0,268486.0
2012-08-15,66886.0,274636.0,65532.0,274636.0,39828.0,274636.0
2012-08-16,60721.0,277438.0,73045.0,277438.0,40047.0,277438.0
2012-08-17,55897.0,286872.0,81712.0,286872.0,42139.0,286872.0
2012-08-20,53064.0,290901.0,86649.0,290901.0,43113.0,290901.0
2012-08-21,46945.0,290723.0,91474.0,290723.0,42739.0,290723.0
2012-08-22,41569.0,291769.0,96137.0,291769.0,42971.0,291769.0
2012-08-23,36171.0,290181.0,100053.0,290181.0,40995.0,290181.0
2012-08-24,30460.0,287853.0,100439.0,287853.0,42424.0,287853.0
2012-08-27,23116.0,280933.0,99795.0,280933.0,42172.0,280933.0
2012-08-28,13729.0,275197.0,100897.0,275197.0,42165.0,275197.0
2012-08-29,10094.0,278053.0,104020.0,278053.0,44361.0,278053.0
2012-08-30,4698.0,277957.0,105573.0,277957.0,45267.0,277957.0
2012-08-31,,282662.0,108228.0,282662.0,47562.0,282662.0
2012-09-04,105918.0,283824.0,50051.0,283824.0,52943.0,283824.0
2012-09-05,103136.0,283195.0,51557.0,283195.0,53018.0,283195.0
2012-09-06,101727.0,289659.0,54403.0,289659.0,54968.0,289659.0
2012-09-07,97738.0,289422.0,55547.0,289422.0,56192.0,289422.0
2012-09-10,93402.0,293059.0,61360.0,293059.0,58299.0,293059.0
2012-09-11,89721.0,292397.0,65014.0,292397.0,57986.0,292397.0
2012-09-12,84110.0,290062.0,69426.0,290062.0,56956.0,290062.0
2012-09-13,73427.0,288434.0,76506.0,288434.0,56666.0,288434.0
2012-09-14,70067.0,299732.0,86071.0,299732.0,58396.0,299732.0
2012-09-17,58842.0,290850.0,91832.0,290850.0,55420.0,290850.0
2012-09-18,54608.0,291787.0,97188.0,291787.0,54360.0,291787.0
2012-09-19,50394.0,292739.0,100125.0,292739.0,53511.0,292739.0
2012-09-20,43063.0,296366.0,108083.0,296366.0,55632.0,296366.0
2012-09-21,36900.0,300829.0,114716.0,300829.0,58182.0,300829.0
2012-09-24,29256.0,295664.0,115062.0,295664.0,58471.0,295664.0
2012-09-25,21180.0,291114.0,115948.0,291114.0,58785.0,291114.0
2012-09-26,13840.0,285910.0,114152.0,285910.0,58914.0,285910.0
2012-09-27,5265.0,279141.0,115039.0,279141.0,58851.0,279141.0
2012-09-28,532.0,277670.0,110424.0,277670.0,62243.0,277670.0
2012-10-01,108213.0,277905.0,63979.0,277905.0,35770.0,277905.0
2012-10-02,105057.0,277184.0,65673.0,277184.0,35861.0,277184.0
2012-10-03,102487.0,277646.0,67496.0,277646.0,35812.0,277646.0
2012-10-04,97681.0,276495.0,70212.0,276495.0,36045.0,276495.0
2012-10-05,91826.0,277310.0,73063.0,277310.0,38734.0,277310.0
2012-10-08,85615.0,275828.0,74727.0,275828.0,40505.0,275828.0
2012-10-09,82400.0,277817.0,76734.0,277817.0,42166.0,277817.0
2012-10-10,77702.0,278928.0,81008.0,278928.0,42542.0,278928.0
2012-10-11,72652.0,286408.0,88291.0,286408.0,44774.0,286408.0
2012-10-12,64520.0,279955.0,90174.0,279955.0,45386.0,279955.0
2012-10-15,57280.0,280503.0,97521.0,280503.0,45560.0,280503.0
2012-10-16,52221.0,285478.0,103900.0,285478.0,46485.0,285478.0
2012-10-17,46666.0,286099.0,107946.0,286099.0,47018.0,286099.0
2012-10-18,42097.0,286088.0,111472.0,286088.0,47330.0,286088.0
2012-10-19,40129.0,288113.0,113135.0,288113.0,47414.0,288113.0
2012-10-22,38636.0,289050.0,115428.0,289050.0,47021.0,289050.0
2012-10-23,35084.0,280927.0,114325.0,280927.0,45884.0,280927.0
2012-10-24,28463.0,277355.0,115912.0,277355.0,46411.0,277355.0
2012-10-25,22088.0,275907.0,116826.0,275907.0,48667.0,275907.0
